linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
18317,eliminacion_catalan,caracteres_problematicos: {'·'},"3:150 No, Al·là és el seu Maula (Patró, Senyor, Ajudant i Protector, etc.), i Ell és el Millor dels ...",,,,,
18735,eliminacion_catalan,caracteres_problematicos: {'+'},"Dos anys més tard, però, el seu número de samarreta va passar a ser 1+8.",,,,,
87480,eliminacion_catalan,caracteres_problematicos: {'“'},“Però s'ha convertit en el nostre lloc principal per posar coses privades.,,,,,
212352,eliminacion_catalan,caracteres_problematicos: {'·'},El comerç il·lícit de cigarrets a Europa suposa una important pèrdua d'ingressos fiscals malgrat una...,,,,,
376830,eliminacion_catalan,"caracteres_problematicos: {'·', '”', '“'}","Més recentment, la investigació ha demostrat que podria canviar temporalment la “connectivitat” entr...",,,,,
378619,eliminacion_catalan,caracteres_problematicos: {'”'},"Si agafo el tercer, agafo el tercer”, va dir Antetokounmpo.",,,,,
392909,eliminacion_catalan,caracteres_problematicos: {'/'},Iniciar/perseguir és trucar quan estàs interessat.,,,,,
468326,eliminacion_catalan,caracteres_problematicos: {'“'},“La història sovint té orígens ocults.,,,,,
472841,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“Sento que la gent de Liverpool i el Man City ens miren i riuen com ho vam fer amb ells fa molts any...,,,,,
477495,eliminacion_catalan,caracteres_problematicos: {'“'},"“Com sabem, les aspiracions d'una part considerable del poble jueu estan relacionades amb el problem...",,,,,
485070,eliminacion_catalan,caracteres_problematicos: {'”'},Però la cultura de Washington està tan arrelada que pot passar un any abans que aconsegueixi un cont...,,,,,
634672,eliminacion_catalan,caracteres_problematicos: {'%'},"Al Iemen, es creu que el 60% de la població (o 17 milions) necessita assistència humanitària urgent.",,,,,
654641,eliminacion_catalan,caracteres_problematicos: {'·'},Cinquanta-vuit (58) petits estats i territoris insulars en desenvolupament es coneixen col·lectivame...,,,,,
673078,eliminacion_catalan,caracteres_problematicos: {'”'},Estem donant a les persones aquests poders addicionals per fer-les encara més efectives en el lloc d...,,,,,
675259,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","A The Crucible, una “entitat estranya” ha demanat a Fury que posi a prova les seves habilitats en ba...",,,,,
704269,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}",El Banc d'Anglaterra [i] el BCE [Banc Central Europeu] van publicar descripcions més completes de le...,,,,,
835238,eliminacion_catalan,caracteres_problematicos: {'‘'},Quan diem ‘És un cavall negre' volem dir que no regala gaire.,,,,,
843149,eliminacion_catalan,caracteres_problematicos: {'”'},He estat treballant constantment per millorar: l'ajuda del CITL i la comunitat del CITL m'han ajudat...,,,,,
904061,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“Jutgem la capacitat de cada individu i els oferim salaris atractius que reflecteixen les seves habi...,,,,,
1086984,eliminacion_catalan,caracteres_problematicos: {'“'},“Està emergint una nova onada d'experiències més madura.,,,,,
1113325,eliminacion_catalan,caracteres_problematicos: {'”'},Vaig acabar rebent la meitat de la borsa d'actius i vaig poder ser financerament independent per pri...,,,,,
1140692,eliminacion_catalan,caracteres_problematicos: {'›'},Més productes de la plataforma MDM ›,,,,,
1142941,eliminacion_catalan,caracteres_problematicos: {'«'},Una dona que vivia a la porta del costat va dir: «La dona era mestressa de casa.,,,,,
1262781,eliminacion_catalan,caracteres_problematicos: {'–'},"Sobretot al principi, quan els models literaris que tenia –els models que em donava el que només puc...",,,,,
1313903,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Per aconseguir el toc adequat, necessites el so adequat”, diu Ternus.",,,,,
1359186,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Si una dona s'oposava massa forta o amb massa obscenitats, se li podia donar un “xampú de cervesa”: ...",,,,,
1375838,eliminacion_catalan,caracteres_problematicos: {'·'},"Van imaginar una casa intel·ligent, senzilla però sofisticada, que satisfés totes les necessitats d'...",,,,,
1385015,eliminacion_catalan,caracteres_problematicos: {'—'},"—Has de fer-ho, o em convertiràs en un mentider.",,,,,
1425115,eliminacion_catalan,caracteres_problematicos: {'“'},“Fins i tot és possible que et quedis despert fins molt tard a causa del teu ordinador.,,,,,
1462587,eliminacion_catalan,caracteres_problematicos: {'/'},"A l'euro/dòlar en les mateixes dates que la primera upmove, el nombre de punts de guany net és de no...",,,,,
1538502,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“Així que les meves germanes van seguir en el mateix camí.”.,,,,,
1574890,eliminacion_catalan,caracteres_problematicos: {'“'},“El meu pare també va ser un gran alliberador.,,,,,
1622411,eliminacion_catalan,caracteres_problematicos: {'/'},Per què el meu compte està congelat/suspès/banejat?,,,,,
1653752,eliminacion_catalan,caracteres_problematicos: {'“'},"“Fins ara, hem tractat prop de 240 confirmacions aquí al Senat, de les quals 227 han estat afirmativ...",,,,,
1707996,eliminacion_catalan,caracteres_problematicos: {'·'},"Ell i els seus col·legues, va dir, havien vist casos de pacients britànics que havien considerat ana...",,,,,
1719507,eliminacion_catalan,caracteres_problematicos: {'%'},I entre el 10% i el 15% del jardí està cobert per aigua.,,,,,
1793728,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}","En lloc d'això, hem de discutir més específicament com «el poble» està compost per molts individus.",,,,,
1801891,eliminacion_catalan,caracteres_problematicos: {'·'},"Els nostres estudiants es beneficien de l'extensa xarxa d'empreses, institucions i organitzacions de...",,,,,
1915039,eliminacion_catalan,caracteres_problematicos: {'“'},"“Trucaré a la seva porta sovint, i sé que sempre estarà oberta.",,,,,
1934061,eliminacion_catalan,caracteres_problematicos: {'·'},"Durant més d'una dècada, el govern de Mèxic ha desplegat la policia, l'exèrcit i les forces d'intel·...",,,,,
1952624,eliminacion_catalan,caracteres_problematicos: {'/'},"Butlletí del Secretari General sobre la prohibició de la discriminació, l'assetjament i l'abús d'aut...",,,,,
1990077,eliminacion_catalan,"caracteres_problematicos: {'·', '‘', '–'}","· China: Hua Tunan, títol artístic – ‘World of Victory'",,,,,
1994428,eliminacion_catalan,caracteres_problematicos: {'/'},"El valor específic varia segons el tipus de plàstic utilitzat, però normalment poques vegades supera...",,,,,
2159710,eliminacion_catalan,caracteres_problematicos: {'%'},L'enquesta va revelar que el 56% creu que l'Islam suprimeix els drets de les dones.,,,,,
