linea,catalan,chino
2458,"Si només compressin unes poques unitats el 1988 en lloc d'una sola unitat, oi?",如果只是他们在1988年买了几个单位而不是一个单位，对吗？
24214,T'ensenyarà màgia i mirarà la televisió amb tu.,她会教你魔法，与你一起看电视。
69045,'El well George Ramey ja és amo d'aquest lloc?,“老乔治Ramey自己的这个地方吗？
71613,"Em van donar permís, però en comptes d'això me'n vaig anar amb tots els meus amics d'Anglaterra a Marbella.",‘他们给了我许可，但是我却和我所有的朋友从英格兰到马贝拉一起去了。
116707,Des del moment que em vas colpejar amb aquesta ampolla.,从你用那个瓶子打我的那一刻起。
160340,"És fonamental tenir una visió integradora de totes les tècniques i instruments de comunicació, per poder consolidar una bona estratègia a través de tots els canals que tenim al nostre abast.",必须对所有通信技术和工具有一个整合的愿景，以便通过我们拥有的所有渠道巩固一个良好的战略。
165909,"Extraoficialment, qualsevol usuari de Windows pot obtenir Windows 10 LTSB si ho desitja.",非正式地，任何Windows用户可以获得Windows10LTSB，如果他们想要。
219404,"Si això és cert, la Paraula de Déu tampoc no canvia.",既然是这样，神的话是不能更改的。
221364,Alguns (no tots) porten armes.,一些（并非全部）携带武器。
222651,Vaig arribar aquí en el meu millor moment i havent aconseguit un cert nivell de maduresa.,“我来到这里是在我的总理和达到一定程度的成熟。
225809,"Les tres plataformes de mitjans socials, inclosa Facebook Messenger, no carregaven diumenge a la matinada.",所有三个社交媒体平台，包括FacebookMessenger，都没有在周日早上开始加载。
230723,La promesa de la responsabilitat: vostè té el poder d'escollir diferents creences,问责制的承诺：你有权力选择不同的信仰
242861,"La NED ajuda aquests activistes a convertir-se en actors polítics influents, sovint amb l'objectiu de crear noves possibilitats de canvi polític.",NED帮助这些活动家成为有影响力的政治行动者，其目标往往是为政治变革创造新的可能性。
250828,"El continent d'Itàlia, en qualsevol cas, estava canviant la seva naturalesa.",无论如何，意大利大陆正在改变它的性质。
260074,"Si no heu utilitzat cap de les plataformes de xarxes socials enumerades en els darrers cinc anys, seleccioneu ""Cap"".",如果您在过去五年内没有使用任何列出的社交媒体平台，可以选择“NONE”。
285402,42.17 Els va ficar a la presó durant tres dies.,42：17于是他把他们拘禁了三天。
311103,"Encara que aquest no sigui el cas, Kraken està òbviament a la primera lliga, i hem preparat una revisió de Kraken per a vostè.",虽然情况可能并非如此，但Kraken显然处于顶级联赛中，我们已为您准备了Kraken评论。
312676,Els contractistes del programa negre dels Estats Units hi ha altres problemes.,美国的黑色项目承建商“还有其他问题。
312834,La pàgina de drets LGBT de la Casa Blanca ha desaparegut.,白宫的LGBT权利页面已经消失。
327258,"Per tant, qualsevol nou canvi a la societat ha de provenir d'aquest regne, i només el que sigui aprovat per l'elit es durà a terme realment a la societat.",因此，任何社会上的新改变必定来自于那个领域，只有精英批准的东西才能在社会上实际贯彻实施。
338800,"Quan la NBA i la NBPA acabin de redactar i executin l'acord complet, es donaran detalls específics.",一旦NBA和NBPA完成起草并执行完整协议，将公布具体细节。
344096,És tan luxós que es descriu a si mateix com a més enllà de 5 estrelles.,它非常豪华，它将自己描述为“超越5星”。
363579,"Quan tenim aquesta cobertura, llavors augmentem la mida dels vidres.",“一旦我们有了这个覆盖面，那么我们就会增加晶体的尺寸。
364663,"Segons Halstead Development Marketing, ara hi ha una oferta de sis anys d'apartaments de nova promoció.",根据HalsteadDevelopmentMarketing的数据，现在有六年的新开发公寓供应。
375401,"En segon lloc, a nivell empresarial, cal posar èmfasi en una filosofia de productes més noble.",其次，在企业层面，我们需要强调一种更高尚的产品哲学。
376113,"Personalment, poques vegades utilitzo la cerca per veu.",就我个人而言，我很少使用语音搜索。
391460,"En canvi, crec que estem en un punt d'inflexió en aquesta relació: els mitjans de comunicació estan començant a adaptar-se a nosaltres.",相反，我认为我们正处于这种关系的转折点——新闻媒体开始适应我们。
