linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
46540,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}","Trobeu una comunitat, per example, «Buscant-vos a Minsk» i oferiu notícies.",,,,,
52339,eliminacion_catalan,caracteres_problematicos: {'–'},Tot nou nivell de dificultat més enllà de suïcida – Infern a la Terra.,,,,,
211502,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“També és perquè ens agradaria que hi fossin, aquesta és la conclusió.”.",,,,,
234612,eliminacion_catalan,"caracteres_problematicos: {'=', '+'}","Per tant, Fe + Motius x Gràcia de Déu = Compliments.",,,,,
319223,eliminacion_catalan,caracteres_problematicos: {'–'},"I, en cas necessari –com en el cas del deute públic garantit solidàriament– identificaria els canvis...",,,,,
344549,eliminacion_catalan,caracteres_problematicos: {'“'},"“La meva feina primer és entretenir i fer el que m'agrada, i si no t'agrada, canvia de canal.",,,,,
368172,eliminacion_catalan,"caracteres_problematicos: {']', '['}",[La marihuana podria tractar aquestes 5 condicions],,,,,
444978,eliminacion_catalan,caracteres_problematicos: {'–'},"– Et castigaré perquè ets una dona, hauries d'haver estat un home.",,,,,
483596,eliminacion_catalan,caracteres_problematicos: {'·'},"Per recollir el sofre i el potassi que necessiten, les abelles necessiten barrejar aquests dos pòl·l...",,,,,
542692,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Basant-me en les meves pròpies experiències i les dels meus pacients, ara m'agrada dir que la històr...",,,,,
596916,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Ell normalment no ens revela aquests decrets (excepte en les profecies del futur), de manera que aqu...",,,,,
658863,eliminacion_catalan,"caracteres_problematicos: {'/', '—', '«'}",Escriu sobre això aquí — «Update: 7.23.18//Been Off the Internet Since July 11.,,,,,
667246,eliminacion_catalan,"caracteres_problematicos: {'“', '%', '”'}",El 13% va citar “implicacions financeres del tractament”.,,,,,
733935,eliminacion_catalan,caracteres_problematicos: {'%'},"Ja siguin autors, el 12%, o víctimes del sistema, el 88%, només volen que una persona sense judicis ...",,,,,
931546,eliminacion_catalan,"caracteres_problematicos: {']', '['}",Després de [ex-husband] Chris no vaig pensar que tornaria a sortir amb un músic.,,,,,
979546,eliminacion_catalan,caracteres_problematicos: {'·'},El mapa il·lustra que 23.000 cases podrien ser construïdes dins dels límits de la ciutat-ring.,,,,,
1016654,eliminacion_catalan,caracteres_problematicos: {'·'},"Hempel es compromet a augmentar la gamma de recobriments de protecció passiva contra el foc (PFP), i...",,,,,
1112431,eliminacion_catalan,caracteres_problematicos: {'·'},"John Paul ""JP"" Soltesz es va incorporar a GE el 2007 i ha estat membre de l'equip d'Intel·ligència d...",,,,,
1149339,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",“Hem perfeccionat el mètode per poder clonar aquests gens en qüestió de mesos i per només milers de ...,,,,,
1154777,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Una de les primeres coses que vas fer va ser fer una broma sobre alimentar-te a tu mateix”, va conf...",,,,,
1176791,eliminacion_catalan,caracteres_problematicos: {'“'},Més tard va dir a Twitter: “Ningú va agredir el meu honor.,,,,,
1223830,eliminacion_catalan,caracteres_problematicos: {'·'},La repressió dels delinqüents il·legals és simplement el compliment de la meva promesa de campanya.,,,,,
1434135,eliminacion_catalan,caracteres_problematicos: {'&'},Fa uns anys vaig deixar un lloc segur a McKinsey & Co. per rescatar una empresa sud-africana amb pro...,,,,,
1503340,eliminacion_catalan,caracteres_problematicos: {'“'},"“Fins ara, el nostre treball ha estat a nivell nacional i regional.",,,,,
