linea,catalan,chino
22844,Justin va pensar que estava enamorat de tres noies diferents alhora!,贾斯汀觉得他同时爱上了三个不同的女孩！
24987,"Tot i això, tenia coses més importants de les que parlar que dels mobles.",尽管如此，她有更重要的事情要谈论比家具。
43398,Rashidi (Sikiru) era el meu amic; el vaig conèixer el 2010.,Rashidi（Sikiru）是我的朋友；我在2010年遇见了他。
49118,"Per això, Suh s'ha centrat en la millor manera d'aprofitar l'energia renovable que produïm.",为此，Suh专注于如何最好地利用我们生产的可再生能源。
53757,"-Sí; però ens reservem; a més, fa calor.",是的，但我们会保留自己；除了它是热的。
56649,"Aquesta és la mala notícia, però el meu germà ha acceptat les trucades de tots nosaltres, així que la reconciliació ha començat.",这是个坏消息，但我哥哥已经接受了我们所有人的电话，所以和解已经开始。
65023,"Tots sabem que estem perdent un gran jugador, però el que potser no saps de David és que és un gran ésser humà.",“我们都知道我们正在失去一个伟大的球员，但你可能对大卫不了解的是他是一个伟大的人类。
65086,"Com un dels clients més grans del món, els militars utilitzaran l'entrenament en 3D.",作为全球最大的客户之一，军方将使用3D训练。
67917,"Com va dir una vegada Evan, els homes s'interessen principalment per com els fas sentir.",正如Evan曾经说过的，男人主要对你给他们的感觉感兴趣。
93860,Imagina que Paul McCartney és membre del teu grup.,想象一下PaulMcCartney是你们小组的成员。
96051,"No tenen esclaus com nosaltres, ni tan sols al palau.",他们不像我们一样保留奴隶，甚至在宫殿里。
127570,"Si els empleats viuen a pocs quilòmetres de la feina, podrien entrar-hi.",如果员工居住在几英里的工作范围内，那么他们可以走进去。
144152,Crec que cada generació té la responsabilitat d'ampliar el significat dels drets humans.,我认为，每一代人都有责任扩大人类权利的意义。
146812,DR: Creiem que aproximadament entre 18 i 20 empreses.,DR：我们认为大约会有18到20家公司。
147745,No són senyals fets al soterrani des de l'amor!,这些不是爱在地下室制作的标志！
151694,El valor inicial és SEMPRE (7),初始值是ALWAYS（7）
163027,"Però he de dir, més concretament, que vull jocs que proporcionin una experiència de consum diferenciada.",但我不得不说，更具体地说，我想要提供差异化消费者体验的游戏。
168237,Entre 1991 i 1999 va ser coneguda com la Jornada Olímpica de la Joventut Europea.,它被称为1991年至1999年的欧洲青年奥林匹克日。
197635,"A més, l'informe assenyala que, encara que Alemanya i la Gran Bretanya es desvien actualment per complir els seus objectius d'ajuda, tots dos avancen per complir els seus compromisos, que eren més ambiciosos que els Estats Units, el Canadà o el Japó.",此外，该报告称，虽然德国和英国目前正在实现其援助目标，但两者都在努力履行其比美国，加拿大或日本更雄心勃勃的承诺。
200977,"Des del 2013, les directrius per reduir o prevenir el colesterol alt s'han centrat a abordar els riscos d'estil de vida, fins i tot a una edat primerenca.",自2013年以来，减少或预防高胆固醇的指导方针一直致力于解决生活方式风险，即使在年轻时也是如此。
211164,"De 7 a 43 milles per hora, només s'engega quan cal.",从7到43英里每小时，它只在需要的时候使用。
218718,"4 Veuran el seu rostre, i el seu nom estarà als seus fronts.",4他们将看到他的脸，他的名字将在他们的额上。
235608,"Abans no podíem parlar el nostre idioma, no podíem viure on volíem.",“在我们不能说出我们的语言之前，我们无法生活在我们想要的地方。
240311,"També va dir: Alguns pensen que estic boig, però en els propers anys, Dundee tindrà una escena a la Guerra de les Galàxies.",他还说：“有人觉得我疯了，但是未来几年，邓迪就会出现星球大战里的场景。
271355,"A l'hospital, el metge va dir que el líder de Hamàs només pot viure dos dies.",在医院里，医生说这位哈马斯领导人只有两天可活。
272000,Estacions de Londres sense últimes estadístiques d'ús 0708,缺少最新统计数据0708的伦敦车站条目
285861,Sol ser una habitació molt petita on ningú no em pot trobar.,通常这是一个非常小的房间，没有人能找到我的。
292005,La nostra experiència amb més de cent drassanes a tot el món ens ajuda a entendre les seves necessitats.,我们在全球100多家造船厂的经验有助于我们了解您的需求。
297208,La mare naturalesa pot ser una guerrera temible tant com és la nostra mare.,大自然母亲可以是一个可怕的战士，就像她是我们的母亲一样。
298478,"Així que sí, potser tingui menys que la mitjana de les persones, però segueixo comprant coses amb regularitat, i em preocupa que la gent em jutgi per això.",所以，是的，我可能比一般人少，但我仍然经常买东西，我担心人们会为此判断我。
303661,Les forces del mal que vau lluitar amb tanta valentia estan de tornada!,你曾经英勇战斗过的邪恶力量又回来了！
310292,Amit: Qualsevol nova tecnologia és emocionant.,Amit：任何新技术都很令人兴奋。
319835,Milers de gambians i turistes han abandonat el país ja que Jammeh es va negar a deixar el poder.,数千名冈比亚人和游客已经离开该国，因为Jammeh拒绝停电。
330645,Un enfocament d'inversió ampli i flexible és essential durant una crisi.,广泛而灵活的投资方式在危机期间是必不可少的。
352400,Què és el que neguen?,他们否认的是什么？
