linea,catalan,chino
13933,"""Si sabessis"", va dir, obrint els ulls, ""el que ha estat com - l'espera d'avui.",如果你知道，”他说，打开他的眼睛，“今天是什么样子——等待。
16198,"Per tant, en proporcionar una identificació adequada per avançat, vostè i el banc sabran que realment són vostès.",因此，通过提前提供适当的ID，您和银行将知道它确实是您。
36274,L'única pregunta és si t'agraden prou per suportar aquesta forma de validació.,唯一的问题是你是否足够喜欢他们来忍受这种形式的验证。
63959,No estem intentant predir el resultat dels debats actuals sobre el comerç i els aranzels.,我们并不是在试图预测当前关于贸易和关税辩论的结果。
66038,"KR: Òbviament vaig guanyar la meva primera carrera aquí, va ser fa temps, però òbviament va significar molt.",KR：显然我在这里赢了我的第一场比赛，现在已经很久了，但这显然意味着很多。
66903,"Com va pensar una vegada Robert McNamara, les armes nuclears són massa difícils de fer servir.",正如罗伯特·麦克纳马拉曾经想的那样，核武器太难使用了。
94952,Els grups d'afiliats poden fer servir o millorar vells esquemes i idees.,开发者团体可以使用或改进旧的计划和想法。
103652,"La reparació és un esdeveniment útil, però sempre molt car.",修复是一个有用的，但总是非常昂贵的事件。
124056,Estan orgullosos de ser bons reporters!,他们很自豪能成为好记者！
129057,"És la filla d'Atenea, cosa que no em dona gaire munició.",她是雅典娜的女儿，这不会给我很多弹药。
131444,Potser aquí rau la política lliure i activa que està exercint el president Jokowi.,也许就在于此自由和积极的政治正在播放由总统Jokowi。
145795,Però el Sr. Redfern m'assegura que té una influència considerable.,雷德芬保证我你有相当大的影响力。
158779,Atemptat de Nairobi: Per què Kenya i per què ara?,内罗毕恐怖袭击：为什么肯尼亚和为什么现在呢？
163171,"Com tots sabem, conté bastants materials molt cars, com el níquel, especialment quan els preus del níquel comencen a pujar.",大家都知道，它含有相当多的非常昂贵的原料——镍，尤其是当镍价开始上涨之时。
174845,"És important recordar que les cites són cites, no pas un programa d'igualtat d'oportunitats al lloc de treball.",重要的是要记住约会就是约会，不是工作场所平等机会计划。
182040,Descriure la meva mare seria escriure sobre un huracà en el poder perfecte.,描述我的母亲将写一个飓风在其完美的权力。
187023,"La seva acció, així com les pressions muntades pels líders de la CEDEAO, van conduir a la signatura de l'Acord General de Pau de 2003.",因为她们的行动，再加上西非经共体领导人施加的压力，促成了2003年《全面和平协定》的签署。
224418,"I, com tothom, va retre homenatge a la història de Lewis en el moviment pels drets civils.",而且，和所有其他人一样，他对刘易斯在民权运动中的历史表示敬意。
234521,"""M'han dit que és un secret, però, no obstant això, no puc retirar el meu nom per a la nominació.",“我听说这是个秘密，但是，尽管如此，我不能撤回我的名字提名。
240065,És probable que finalment assenyali el veritable significat i el propòsit professional que ha estat buscant.,您可能会最终确定您一直在寻找的真正意义和专业目的。
261731,Les eleccions de Dinamarca mostren quant Europa està normalitzant la política antiimmigrant,丹麦选举显示欧洲有多少正在使反移民政治正常化
266341,"No crec en aquest moment, per tant, si sóc president, que necessitem tenir l'aprovació dels poders de guerra o una autorització especial per a la força militar.",因此，我不相信现阶段，如果我是总统，我们需要获得战争权力的批准或对军事力量的特别授权。
270739,El govern havia dit a principis d'aquest any que anunciaria noves polítiques per ajudar els joves amb feina a finals de març.,政府在今年稍早曾表示，将在3月底之前宣布新政策以帮助年轻人就业。
283328,"El meu primer any, no tenia sabates.",在我的第一年，我没有鞋子。
299159,"Hi ha una resposta, però està en el codi.",虽然有一个答案，但它在代码中。
317003,"Divendres, l'empresa celebrarà un dinar a Nova York i també mantindrà reunions individuals amb els inversors.",周五，该公司将在纽约举行午餐会，并与投资者进行一对一的会谈。
