linea,catalan,chino
21532,Un nen em va trucar estúpid africà i em va colpejar.,一个孩子叫我愚蠢的非洲人，打了我。
35833,També utilitzem Osun com a punt de contacte per a altres estats de Nigèria.,我们还使用Osun作为尼日利亚其他州的联络点。
55658,"26 Perquè la terra és del Senyor, i tot el que hi ha.",24大地和其中的万物都属于耶和华，世上的一切都是祂的。
67233,Només vull acabar i sentir el dolor de la marató.,“我只是想完成并感受到马拉松的痛苦。
73362,Durant els darrers anys hem escrit diversos articles sobre Londres i hem compartit molta informació útil.,在过去的几年里，我们写了几篇关于伦敦的文章，我们分享了许多有用的信息。
78861,"La lluna va brillar a la cara de l'àrab que se n'havia apoderat, i als ulls de l'home el nen va veure la mort.",月光照在抓住男孩的阿拉伯人脸上，在那人的眼底，男孩看见了死亡。
96384,"En el segon cas, vostè està alimentant el seu poder a alguna cosa que no sigui els seus veritables desitjos - algun tipus de fals ídol com el cos perfecte o més diners.",在第二种情况下，你是在把你的力量用在你真正的欲望以外的东西上——某种虚假的偶像，比如完美的身体或更多的钱。
100873,"Amb l'objectiu d'enfortir encara més les relacions bilaterals, el 2010 es va establir el mecanisme del Consell de Cooperació Estratègica d'Alt Nivell (HLSC) a nivell presidencial.",为进一步加强双边关系，高级别战略合作委员会（HLSC）机制于2010年在总统级建立。
119094,-O quedeu-vos; això pot ser demanar massa.,或保持；这可能要求得太多了。
124141,Aquest no és un concepte nou - els serveis de televisió han tingut subtítols disponibles durant molt de temps:,这不是一个新概念––电视服务已经关闭了字幕相当长的时间了：
155035,Ella em va dir: Sóc una pintora clàssica (també faig escultura) i estic a la recerca d'un gerent.,她告诉我：我是一位古典画家（我也是雕塑家），我正在寻找经理。
164826,Necessito reconstruir les trucades de ràdio i com va passar això.,我必须要重现电台对话以及那是如何发生的。
166334,El nou secretari de l'HHS i les desateses infeccions de pobresa dels Estats Units,新HHS秘书和美国被忽视的贫困感染
179672,La fantasia amb joguines sexuals masculines sembla molt real.,男性使用的性玩具的幻想似乎如此真实。
197897,"En una entrevista anterior, va esmentar que prefereix no centrar-se en la pobresa, però la pobresa també és present a moltes de les seves fotografies.",在之前的一次采访中，你提到你不想专注于贫困，但你的许多照片中也存在贫困。
203254,La realitat és que l'oposició no pot competir amb la potència de foc del règim.,现实是反对派无法与政权的火力竞争。
204894,Però també els ajuda a trobar el camí.,但这也有助于他们找到自己的路。
221893,"Som anyells de Déu, som fills de Déu.",我们是白色的羊羔，我们是上帝的子民。
222131,"Va dir: ""Podem confirmar que els nostres vols inaugurals a les tres destinacions ara tindran lloc el 19 de febrer.",他说：“我们可以确认，我们首航的三个目的地航班现在将于2月19日举行。
225157,"Els seus arranjaments de vida hauran de ser diferents dels de la majoria de les unitats familiars, perquè els llibres estan prohibits per als ciutadans.",你的生活安排必须不同于大多数家庭单位，因为书是禁止公民。
246607,"""Hitler va utilitzar àmpliament el gas als camps de concentració, però mai el van utilitzar contra els soldats ni contra les ciutats"", va dir.",“希特勒在集中营中广泛使用天然气，但他们从未使用它们来对抗士兵，也没有使用城市，”他说。
246891,"Al llibre, tots i tot estan sent monitoritzats constantment.",在书中，每个人和每件事都在不断受到监控。
249730,"""Estan preparats per posar sancions, estan preparats per aïllar Rússia econòmicament, el ruble ja està baixant.",“他们准备实施制裁，他们准备在经济上孤立俄罗斯，卢布已经在下降。
259425,Molts projectes C encara s'inicien avui dia; hi ha algunes bones raons per fer-ho.,许多C项目今天仍在启动；这有少量很好的理由。
259565,Els funcionaris xinesos de vegades són interrogats informalment i després alliberats.,中国官员有时候会受到非正式的讯问，然后获释。
282883,"Aleshores, com ha canviat Marvin Ammori en els últims anys?",那么，在过去的几年里，MarvinAmmori发生了怎样的变化呢？
298539,Tots aquests amics i familiars havien donat a entendre que el destí de la noia es decidiria aquella nit.,所有这些朋友和关系被明白小女孩的命运将是决定那天晚上。
307946,Però els investigadors han continuat investigant què ens pot dir tot l'ACTN3.,但研究人员不断调查所有ACTN3可以透露给我们的。
314092,"Carnot: On he d'anar llavors, traïdor?",卡诺：那么我应该去哪里，叛徒？
317099,"Si s'observen els informes de Cavell darrerament, es pot veure que el mercat està molt centrat en la substitució de la centraleta, però un nombre creixent d'empreses també està substituint la seva infraestructura SIP.",如果你看看最近的Cavell报告，你会发现市场非常关注于替换他们的PBX，但是越来越多的公司也在替换他们的SIP基础设施。
319469,"""Que les vostres pregàries no siguin obstaculitzades"".",“这样，便叫你们的祷告没有阻碍。”
342517,"Sense llibertat, la seguretat i la privadesa requereixen la plena confiança dels proveïdors.",如果没有自由，安全和隐私就需要对供应商的充分信任。
367929,Potser vaig ser jo qui va canviar la meva manera de veure la nit.,也许是我改变了我看到夜晚的方式。
397495,Aprendre a prevenir de manera natural l'excés o la subindulgència.,学习如何自然防止过度或underindulgence。
404170,"Però a la Yakuza 5 normalment es lluita contra grups de cinc o més persones, de vegades moltes, moltes més.",但是在Yakuza5中，你通常会打五个或更多的组，有时甚至更多。
428045,IBM ho va crear i ho va donar a la fundació JavaScript.,IBM创建了它，并将它捐赠给了JavaScriptFoundation。
438732,Però Swaminath va assenyalar que aquests medicaments també es poden fer servir per tractar altres problemes.,但是Swaminath指出这些药物也可以用于治疗其他问题。
451502,Jim va desaparèixer al bosc el 26 de març de 1967.,吉姆于1967年3月26日消失于丛林中。
475715,"Hi ha sindicats de mestres al Japó, però el seu poder s'ha erosionat una mica en els últims anys.",日本有教师工会，但近年来，他们的权力有所削弱。
483145,Això realment no es pot evitar a menys que s'opta pel 35 mm - és realment una qüestió de preferència personal i el pressupost.,除非您选择35毫米，否则这真的无法帮助–这实际上是个人喜好和预算的问题。
486684,"A menys que un de vosaltres deixi de treballar per complet per cuidar un nen (una possibilitat), tindrà un ingrés combinat de més del que cadascun de vosaltres va guanyar abans.",除非你们中的一个完全放弃工作来照顾孩子（一种可能性），你的总收入是更多比你们每个人以前赚的还多。
488229,"Normalment ho era, però aquesta nit, per alguna raó, em va molestar.",我通常是，但今晚，出于某种原因，它让我很烦恼。
