linea,catalan,chino
34571,Després es van acostar més junts.,之后，他俩的关系更为密切了。
39553,"Però la nit següent estan de tornada, tots els esquirols, més.",然后第二天晚上他们回来了，所有的松鼠，更多的人。
59773,En menys d'una hora van poder fer servir el llenguatge comú de la Federació.,在不到一个小时的时间他们可以使用联盟的共同语言。
85646,"En el teu estat actual, espero que te n'adonis... que ets suficient.",在你目前的状态下，我希望你意识到……你已经足够了。
95425,"Va ser inaugurat el 1884, va expandir gradualment el territori i va importar noves espècies d'animals.",它于1884年开放，逐渐扩大了领土并进口了新的动物物种。
95757,"I de mi, ell tampoc no sabia res, només que jo havia fet trucades telefòniques als Estats Units ia Nigèria, i que havia estat a la seva botiga tres vegades en cinc dies.",对我来说，他也一无所知，只是我打过电话到美国和尼日利亚，而且我在五天内去过他的店三次。
105765,Sempre he intentat mantenir un espai privat per a la meva dona i els meus fills.,我一直试图为我的妻子和孩子们保留一个私人空间。
125340,"Dit això, Evan respon constantment que intentar canviar els homes o jutjar els homes en el seu conjunt no és la resposta.",也就是说，埃文一直回答说，试图改变男人或从整体上评判男人不是答案。
143012,"I el que és més important, hi ha un gran nombre de criteris importants que no són a la llista (és a dir, valors compartits i objectius compartits).",更重要的是，有很多重要的标准不在名单上（即共同的价值观和共同的目标）。
171189,"A l'avaluació del Quadrant Màgic d'aquest any, tornem a donar més importància a la mobilitat, ja que continua sent un diferenciador i un requisit clau.",在今年的魔力象限评测中，我们再次将移动性作为一个额外的权重，因为它仍然是一个关键的区别和要求。
171653,"Tenim la responsabilitat de parlar en nom d'aquells que no tenen aquests poders i privilegis, i les dones de la CAR tenen dret a esperar això de nosaltres.",我们有责任为那些缺乏这些权力和特权的人说话，而CAR的女性有权期待我们这样做。
179765,Sembla que el govern de Harper no pot entendre la importància de la Xina.,哈珀政府似乎不能理解中国的重要性。
203667,Tots necessitem saber sobre Déu perquè tots ho necessitem.,我们都需要知道神，因为我们都需要祂。
204672,(1) Bob escriu un xec i el lliura al banc.,1）Bob开具一张支票并交给银行。
229039,"Iran està aïllat, el seu lideratge dividit i sota pressió.",伊朗处于孤立状态，其领导层分裂并承受着压力。
237417,Utilitzarem l'API CoinMarketCap v2 recentment llançada.,我们将使用最近发布的CoinMarketCapv2API。
304861,"En última instància, el Congrés ha d'establir el nou departament, va dir el vicepresident.",最终，国会必须建立新的部门，副总统说。
310328,Però molts dels millors i més brillants trien Morehouse.,但是，许多最好最聪明的人都选择了Morehouse。
341873,"No només pararem, sinó que també reduirem (l'arsenal nuclear), espero fer-ho.",我们不光会停手，还会缩减（核武库），我希望这样做。
359195,Com pot un agricultor que mai no ha estat en un banc obtenir crèdit?,如何让一个从未去过银行的农民获得信贷？
359724,"Essencialment, afirma que mentre que els ordinadors són realment bons en algunes coses, també són realment dolents en altres.",从本质上讲，它指出，虽然电脑真的擅长某些事情，但在其他方面也很糟糕。
379034,"Inevitablement, quan estàs fent una auditoria SEO, et trobes amb dues coses.",不可避免地，当你做SEO审计时，你会发现两件事。
397564,"Només té 28 anys, però ja ha guanyat diversos premis, inclòs el Premi Premier 2016 de Salut i Investigació Mèdica al juny.",她只有28岁，但是已经赢得了几个奖项，包括6月份的2016年卫生和医学研究总理奖。
401802,Sóc una mica com ell: m'he de presentar perquè no sóc l'Electric Light Orchestra ni Justin Bieber ni ningú.,我和他有些许相似之处：我必须做一番自我介绍，因为我并不是电光交响乐团或者JustinBieber或任何其他人。
401904,"-Senyora, el duc vol talar els boscos, ¿no és així?",女士，公爵想砍森林，这难道不是这样吗？
430710,"que ho havia fet i ho estava examinant, però estic convençut",谁做过，正在检查他或她，但我相信
