linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
28912,eliminacion_catalan,caracteres_problematicos: {'–'},Aquestes organitzacions s'oposaran inevitablement –probablement amb èxit– a posar fi al sistema actu...,,,,,
35491,eliminacion_catalan,caracteres_problematicos: {'“'},"“Ho ha tornat a demostrar avui, en un cotxe inferior.",,,,,
45844,eliminacion_catalan,caracteres_problematicos: {'®'},"Ens preocupem per la salut de les famílies, la seva i la nostra, i per això treballem a JOHNSON'S®.",,,,,
96446,eliminacion_catalan,caracteres_problematicos: {'»'},"En el futur, els països podrien actuar de manera different en les missions de manteniment de la pau ...",,,,,
117487,eliminacion_catalan,caracteres_problematicos: {'%'},Però el 72% de les petites i mitjanes empreses del sector van dir recentment que s'enfronten a repte...,,,,,
226233,eliminacion_catalan,caracteres_problematicos: {'—'},Aquesta és la meva única oferta —ordenà en Keiran.,,,,,
477239,eliminacion_catalan,caracteres_problematicos: {'“'},"“Serà millor que fem les paus a corre-cuita, abans que els maleïts ximples facin alguna cosa encara ...",,,,,
506937,eliminacion_catalan,"caracteres_problematicos: {']', '['}",La gent va enviar idees [a Instagram] i vam votar el que ens agradava sortir amb aquest tipus.,,,,,
532676,eliminacion_catalan,"caracteres_problematicos: {'“', '·'}","“Com a col·legi, ens agradaria que tots els estudiants s'animessin a votar un cop complerts els 18 a...",,,,,
602088,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Si et diuen: “Només feia broma”, només has de dir: “D'acord, només comprova-ho.",,,,,
603151,eliminacion_catalan,caracteres_problematicos: {'·'},No cal anul·lar una carrera d'èxit per trobar la realització creativa.,,,,,
721578,eliminacion_catalan,caracteres_problematicos: {'“'},"“Sis mesos després de mudar-nos als Estats Units, Hassan va haver de començar a viure en hotels perq...",,,,,
735495,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Com em va recordar Evan, “només perquè algú et va demanar diners o vas ser contactat per un perdedor...",,,,,
798698,eliminacion_catalan,caracteres_problematicos: {'·'},Alguns fins i tot s'han instal·lat a la conflictiva regió del Caixmir.,,,,,
807338,eliminacion_catalan,caracteres_problematicos: {'“'},Google va respondre immediatament amb la seva pròpia entrada al bloc: “Els nostres controls de priva...,,,,,
1004801,eliminacion_catalan,caracteres_problematicos: {'·'},"L'OMI, en col·laboració amb la FAO i la OIT, ha desenvolupat diversos instruments no obligatoris rel...",,,,,
1019499,eliminacion_catalan,caracteres_problematicos: {'·'},"El MIPS I6500-F: Intel·ligent, ràpid i segur",,,,,
1064756,eliminacion_catalan,caracteres_problematicos: {'*'},"* Per als candidats fora del Japó, poseu-vos en contacte amb el vostre centre d'atenció al client Pe...",,,,,
1069169,eliminacion_catalan,caracteres_problematicos: {'%'},Les seves solucions antivirus només bloquegen el 43% dels atacs.,,,,,
1072295,eliminacion_catalan,"caracteres_problematicos: {']', '['}","Si pensés que [Weah] és un candidat adequat per a aquest país, no estaria a la carrera jo mateix, di...",,,,,
1120757,eliminacion_catalan,caracteres_problematicos: {'%'},"De la mateixa manera, el 9% dels assistents que van proporcionar informació demogràfica al registre ...",,,,,
1156387,eliminacion_catalan,caracteres_problematicos: {'·'},"La ira no desapareix, però s'instal·la en algun lloc darrere del teu cor; s'aprofundeix en la resolu...",,,,,
