linea,catalan,chino
9853,"Però, això no significarà que només jo soc lliure, mentre que ells són esclaus?",但是，这岂不表示惟有我才自由，而他们却是奴隶？
29410,"Coneixes aquesta petita banda, que opera en condicions gairebé impossibles.",你会了解这个小乐队，他们在几乎不可能的条件下运作。
36638,També saben quan aturar el pànic.,他们同样知道什么时候停止恐慌。
87501,avaluen retrospectivament els seus recursos;,他们回顾性地评估自己的资源；
92816,"Tot i això, tot el procés va durar almenys 435 dies, per la qual cosa, independentment de qualsevol ajuda al final, es tracta d'una impressionant demostració de resiliència.",然而，整个过程至少花了435天，所以不管最后有什么帮助，这都是一个令人印象深刻的韧性展示。
97733,"No obstant això, Israel també necessitarà accedir a mercats addicionals; en cas contrari, no podrà exportar grans quantitats de gas natural.",然而，以色列也需要进入更多的市场，否则它将无法出口大量的天然气。
114061,L'estudi es basa en resultats i estimacions de 159 mercats d'assegurances.,本研究报告基于159个保险市场的业绩和估算。
162243,Fins ara no he tingut una sola peça de programari (o el mateix Mac) accident en mi.,到目前为止，我还没有一个软件（或者Mac本身）崩溃。
184188,"No ens va sorprendre veure una millora, perquè havíem tingut èxit als nostres estudis preliminars amb animals.","""我们并不惊讶看到改善，因为我们在初步的动物研究中取得了成功。"
196081,Certament podem exigir que no tinguin factors comuns.,我们当然可以要求他们没有共同的因素。
196260,Ningú deia això d'en Leonard fa cinc mesos.,五个月前，没有人说伦纳德的事。
203818,"Organitzarem una setmana contra l'assetjament escolar, així com altres iniciatives.",我们将运行的反欺凌周以及其他举措。
211066,"Si tenia la intenció d'amagar-se a Londres, mai no havia d'haver anat a l'hotel.",如果他打算隐瞒自己在伦敦，他根本不需要去旅馆。
225890,"Per tant, el seu ecosistema és un dels més grans de qualsevol comunitat de programació.",因此，它的生态系统是任何编程社区中最大的一个。
237387,"Des del 1990, l'Armada Índia ha perdut un vaixell de guerra en temps de pau cada cinc anys.",自1990年以来，印度海军在和平时期每五年失去一艘军舰。
242455,"Per example, penseu en les primeres guerres de motors de cerca.",例如，想想早期的搜索引擎战争。
245158,"'Ja que és així, convidem a la Riquesa.",“既然这样，那我们就邀请财富吧。
257218,"Després va explicar que els humans i els animals senten dolor com un senyal d'advertència per ""evitar un estímul particular"".",然后他解释说，人类和动物的疼痛感受是一种“避免特定的刺激”的警告信号。”
268896,"Els dolços portuguesos elaborats amb ous són únics a Europa, i probablement al món.",用鸡蛋制成的葡萄牙甜品，在欧洲和可能在世界上是独一无二的。
270193,"Si vols dir bona nit, dius el mateix.",如果你想说“晚上好”，你会说同样的话。
279602,IBM SPSS Statistics els discretitzarà automàticament abans que comenci l'entrenament.,IBMSPSSStatistics将在培训开始前自动对这些值进行离散。
280700,Intentem confirmar la seva ubicació actual i assegurar el benestar de les dues noies.,“我们正在努力确认他们目前的位置并确保两个女孩的幸福。
310061,"Si hem de tornar a fer tres, òbviament ho farem.",如果我们必须再做三次，我们显然会。
327553,"Lamentablement, hi haurà algunes persones que no vulguin creure en Déu i no vulguin que els canviïn el cor.",可悲的是，必定会有人不愿意相信神和不想改变他的心的。
335236,"Així que tot el tema de Rússia, crec que sembla haver canviat.",所以，整个俄罗斯的事情，我想，似乎已经扭转了。
368045,"Volia respondre, dir alguna cosa en defensa de Danny.",他想回应，在丹尼的辩护说些什么。
418780,"No vull que els nens a aquest tipus de vida, perquè es mereixen una mica millor.",我不希望孩子这样的生活，因为他们理应得到更好。
