linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
45171,eliminacion_catalan,caracteres_problematicos: {'“'},"“Les nostres dades bàsiques s'hauran d'ajustar, i les agències internacionals també hauran d'ajustar...",,,,,
84891,eliminacion_catalan,caracteres_problematicos: {'“'},“Hauries de tractar les qüestions de política pública tal com ho has fet en el passat.,,,,,
92931,eliminacion_catalan,"caracteres_problematicos: {'{', '}'}",L'única diferència és que utilitzen claus {}.,,,,,
98690,eliminacion_catalan,caracteres_problematicos: {'·'},Això també els dóna la capacitat de posicionar les seves pròpies forces militars i actius d'intel·li...,,,,,
214706,eliminacion_catalan,caracteres_problematicos: {'—'},"—Anne Shirley, quantes vegades t'he dit que mai deixis entrar un d'aquests italians a casa!",,,,,
312777,eliminacion_catalan,caracteres_problematicos: {'·'},"A la pel·lícula, els nens han llegit tots aquests textos, els hem discutit.",,,,,
318948,eliminacion_catalan,caracteres_problematicos: {'“'},“Però si recorres les petjades d'un desconegut,,,,,
345654,eliminacion_catalan,caracteres_problematicos: {'/'},"La tercera i molt important recomanació és la configuració de HTTP/2: no entrarem en molts detalls, ...",,,,,
416852,eliminacion_catalan,caracteres_problematicos: {'“'},"“En sentir-lo parlar de la seva recerca i de les diferents oportunitats per a mi, em vaig emocionar ...",,,,,
427394,eliminacion_catalan,caracteres_problematicos: {'“'},“Podem reaccionar a les necessitats dels consumidors en qüestió de dies.,,,,,
477723,eliminacion_catalan,caracteres_problematicos: {'–'},"Es pot fer tot molt fàcilment, i el més fàcil – seure en silenci – sembla ser el més difícil.",,,,,
690493,eliminacion_catalan,"caracteres_problematicos: {'–', '“'}","“El 2030, cap país –ja siguin els EUA, la Xina o algun altre gran país– serà una potència hegemònica...",,,,,
767542,eliminacion_catalan,caracteres_problematicos: {'“'},"“Quan esperes tota la vida per alguna cosa i la trobes, és com un miracle.",,,,,
795478,eliminacion_catalan,caracteres_problematicos: {'•'},• Eliminar el lideratge d'Hamàs paralitzaria la població o provocaria una insurrecció?,,,,,
812378,eliminacion_catalan,caracteres_problematicos: {'·'},"Així que el que estem fent amb aquests projectes és intentar reduir tot això, per poder tenir el mat...",,,,,
844867,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Aquí!” va dir el Ratolí, “vas riure de mi quan vaig prometre que t'ho pagaria; però ara veus, fins ...",,,,,
863755,eliminacion_catalan,"caracteres_problematicos: {'&', '‘'}","En Swisse, tot ha de passar la ‘prova H&H'.",,,,,
878541,eliminacion_catalan,caracteres_problematicos: {'%'},"""El nostre objectiu amb els anuncis d'avui és tenir 20 a 30% dels nostres comerciants unir-se i util...",,,,,
956431,eliminacion_catalan,caracteres_problematicos: {'“'},"“Molt poques persones són capaces d'aconseguir moltes coses a la vida per si mateixes, la majoria fo...",,,,,
974558,eliminacion_catalan,"caracteres_problematicos: {'/', ']', '['}","Tot i que no podem demostrar una discriminació racial explícita, les desigualtats creades i/o perpet...",,,,,
1000526,eliminacion_catalan,caracteres_problematicos: {'·'},"""I crec que Blake serà bo, però volem ser intel·ligent amb ell a principis d'aquesta setmana.""",,,,,
1034504,eliminacion_catalan,caracteres_problematicos: {'—'},—Tots ho jurem.,,,,,
1095735,eliminacion_catalan,caracteres_problematicos: {'”'},"Washburn va dir que era com blocs reordenats, diferents túnels... diferents finestres.”.",,,,,
1292417,eliminacion_catalan,caracteres_problematicos: {'%'},"Robert Glass, un dels revisors d'aquest llibre, diu que, utilitzant correctament les inspeccions (de...",,,,,
