linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
140004,eliminacion_catalan,caracteres_problematicos: {'“'},“Ens alegrem que el govern dels Estats Units sospesés els riscos i els beneficis... i desenvolupés n...,,,,,
151706,eliminacion_catalan,caracteres_problematicos: {'“'},"Però necessites un example, i per això m'enorgulleix dir que m'he divorciat de tres marits.“.",,,,,
227041,eliminacion_catalan,caracteres_problematicos: {'·'},Però no pretén fer de Grècia un satèl·lit de Rússia.,,,,,
324847,eliminacion_catalan,caracteres_problematicos: {'•'},• Rendiment de l'equip pel que fa a totes les formes d'interferència de ràdio.,,,,,
383046,eliminacion_catalan,caracteres_problematicos: {'/'},"Tinc el f/1.8, i sempre ha funcionat meravellosament per a mi.",,,,,
415276,eliminacion_catalan,caracteres_problematicos: {'“'},"“Quan arrufes les celles, aquí es forma una petita V.",,,,,
453773,eliminacion_catalan,caracteres_problematicos: {'—'},"Però la bona notícia és que a través de les nostres respostes presents, modelem el nostre futur — co...",,,,,
473550,eliminacion_catalan,caracteres_problematicos: {'“'},"“Volem construir el monument per a tots nosaltres, per poder veure quant dura l'escultura abans de f...",,,,,
489179,eliminacion_catalan,caracteres_problematicos: {'·'},Diversos bancs multilaterals de desenvolupament ja han reconegut el valor d'aquest mecanisme i estan...,,,,,
540142,eliminacion_catalan,caracteres_problematicos: {'·'},74.Una de les dificultats per avançar cap a l'objectiu general de l'Objectiu de Desenvolupament del ...,,,,,
613819,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}",LF: Odio la paraula «networking».,,,,,
639579,eliminacion_catalan,"caracteres_problematicos: {'·', '”', '“'}",Els personatges principals de la meva novel·la existien; simplement he inventat algunes de les “part...,,,,,
690899,eliminacion_catalan,caracteres_problematicos: {'/'},"(S/REL USA, SAU) Ens agradaria destacar el nostre interès per ampliar i aprofundir aquest diàleg i i...",,,,,
730563,eliminacion_catalan,caracteres_problematicos: {'·'},Fa gairebé un any que lluitem contra un bloqueig financer il·legal.,,,,,
762938,eliminacion_catalan,caracteres_problematicos: {'–'},Així que va dir que part del pagament seria realitzat per un Fons Fiduciari per a Víctimes – i va di...,,,,,
771707,eliminacion_catalan,caracteres_problematicos: {'“'},"“Desafortunadament la majoria de nosaltres es rendeix com a coses molt pobres, sense esperança, no v...",,,,,
864810,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Àsia ha estat un continent oblidat”, diu.",,,,,
1022125,eliminacion_catalan,caracteres_problematicos: {'+'},"Fent un pas enrere en els nostres conceptes inicials, ràpidament ens vam adonar de l'oportunitat que...",,,,,
1022162,eliminacion_catalan,"caracteres_problematicos: {']', '»', '«', '['}","Afegint només una mica de complexitat, podeu fer coincidir «Nick» o «nick» amb el patró [Nn]ick.",,,,,
1024944,eliminacion_catalan,caracteres_problematicos: {'&'},"""Quan caminés entre bastidors, si veiés un M&M marró en aquest bol"", va escriure, ""bé, comprovaríem ...",,,,,
1051086,eliminacion_catalan,caracteres_problematicos: {'”'},"En resum, tots els que estem avui aquí sabem que no hi ha res menys democràtic que el socialisme.”.",,,,,
1271481,eliminacion_catalan,caracteres_problematicos: {'/'},"Tot i que cap de nosaltres és Brad Pitt/Angelina Jolie, tots volem sentir-nos desitjats per la nostr...",,,,,
1367158,eliminacion_catalan,"caracteres_problematicos: {'·', '%'}",Les variants genètiques que ell i els seus col·legues van mesurar només poden explicar un 11% de la ...,,,,,
1516880,eliminacion_catalan,caracteres_problematicos: {'–'},"Junts, la FAO, els seus països membres i socis, podem marcar el gol de la victòria – el gol de la fa...",,,,,
1534273,eliminacion_catalan,caracteres_problematicos: {'”'},"Esperem evitar una guerra comercial amb Europa”, va escriure.",,,,,
1572462,eliminacion_catalan,caracteres_problematicos: {'·'},La Universitat d'Ehime compta amb instal·lacions d'allotjament que poden acollir fins a 118 estudian...,,,,,
1573039,eliminacion_catalan,caracteres_problematicos: {'·'},"L'artista David Cerny va instal·lar una sèrie de nadons a la torre l'any 2000, i aquesta es va conve...",,,,,
1584948,eliminacion_catalan,caracteres_problematicos: {'·'},Però en nou països (inclosos alguns dels quals és il·legal) encara es practica àmpliament.,,,,,
