linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
24947,eliminacion_catalan,caracteres_problematicos: {'•'},• Obtenir les seves eines a punt per ajudar a fer la ciutat de Dumbville i la resta del món ximple s...,,,,,
88024,eliminacion_catalan,caracteres_problematicos: {'$'},"Per $ 599, els usuaris nord-americans poden recollir el mateix model que es veu a la dreta.",,,,,
240492,eliminacion_catalan,caracteres_problematicos: {'‘'},També has d'entendre que els testimonis de Jehovà no et volen fer res de dolent; només volen ‘salvar...,,,,,
304208,eliminacion_catalan,caracteres_problematicos: {'“'},“És igualment important que aquesta qüestió no acabi sent explotada com a eina de màrqueting.,,,,,
537605,eliminacion_catalan,caracteres_problematicos: {'“'},"“A continuació provarem la teràpia en ratolins, ens assegurarem que sigui segura i veurem si es pot ...",,,,,
552768,eliminacion_catalan,caracteres_problematicos: {'«'},«Obeïen el seu líder i mai no discutien.,,,,,
559086,eliminacion_catalan,"caracteres_problematicos: {'“', '>'}",“La desigualtat r > g implica que la riquesa acumulada en el passat creix més ràpidament que la prod...,,,,,
677869,eliminacion_catalan,caracteres_problematicos: {'“'},"“Al seu torn, esperem que l'Azerbaidjan també estigui interessat a utilitzar el potencial de l'Uzbek...",,,,,
733778,eliminacion_catalan,caracteres_problematicos: {'·'},La pel·lícula Peterloo ens ofereix a tots l'oportunitat de fer exactament això.,,,,,
766907,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Ho vaig viure de primera mà i crec que la cultura d'una empresa, els seus patrons de comportament, ...",,,,,
771722,eliminacion_catalan,caracteres_problematicos: {'“'},"“No obstant això, tot just estem començant a entendre com les diferències genètiques i biològiques e...",,,,,
817326,eliminacion_catalan,caracteres_problematicos: {'“'},"“Tenim una manera cristiana de pensar que, a més de la seva política, ens fa creure que Israel és el...",,,,,
890195,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“No me'n vaig a casa preocupat, però intentarem corregir els errors que hem comès.”.",,,,,
897587,eliminacion_catalan,caracteres_problematicos: {'“'},"“Sí, estem emocionats, estem emocionats de tenir el nostre primer nadó.",,,,,
908242,eliminacion_catalan,"caracteres_problematicos: {'“', '&'}","“A Asia Pulp & Paper (APP) Sinar Mas, cada generació pot expressar-se.",,,,,
999882,eliminacion_catalan,"caracteres_problematicos: {'–', '·'}",El sindicat –que representa més de agents de la patrulla fronterera– vol que s'aturi tota la immigra...,,,,,
1050031,eliminacion_catalan,caracteres_problematicos: {'·'},"Durant tot el mes de febrer, l'Oficina de Diversitat i Inclusió recopilarà llibres que se centren en...",,,,,
1080274,eliminacion_catalan,caracteres_problematicos: {'/'},"Crec que NYC n'és un dels epicentres originals, ja que la PUA/joc se centra en l'escena dels bars/cl...",,,,,
1156884,eliminacion_catalan,caracteres_problematicos: {'·'},"En el context de la pressió per a l'anomenat paquet d'energia ""verd"" a Brussel·les, les empreses eur...",,,,,
1185611,eliminacion_catalan,caracteres_problematicos: {'·'},"Hi va haver un dia de tifó, em vaig rebel·lar deliberadament, no vaig anar a casa a la nit.",,,,,
1282956,eliminacion_catalan,caracteres_problematicos: {'·'},"A més, produeix el triple d'electricitat que consumeix i il·lumina molts altres edificis amb l'excés...",,,,,
1378989,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}","Assenyala els pobres i els malalts, dient: «Aquí hi ha el tresor de l'església».",,,,,
1384697,eliminacion_catalan,caracteres_problematicos: {'%'},"Al voltant de 1.3 mil milions de persones, el 18% de la població mundial, no cal imaginar-s'ho.",,,,,
1412989,eliminacion_catalan,"caracteres_problematicos: {']', '['}","Tenim Euan [Aitken] ara en el seu tercer o quart any, [Matt] Dufty ens dona un punt de diferència a ...",,,,,
1638338,eliminacion_catalan,caracteres_problematicos: {'—'},"—L'estaves prenent com a ostatge —vaig endevinar en veu alta, pensant en la mestressa de claus que h...",,,,,
1677341,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","En fabricar equips 5G fora de la Xina, “el cost pot ser una mica més alt, però podem guanyar més con...",,,,,
1692560,eliminacion_catalan,caracteres_problematicos: {'·'},"Els ciutadans alemanys poden sol·licitar l'ingrés a l'ambaixada dels EAU a Alemanya, però només tene...",,,,,
1810848,eliminacion_catalan,caracteres_problematicos: {'/'},Feu clic aquí per llegir la resolució completa del Consell de Drets Humans 17/4.,,,,,
1884316,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Alguns han llançat marques de restaurants de collita pròpia, com “Yi”.",,,,,
1893528,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Si tenen l'oportunitat, massacraran a tots els que perceben com a no musulmans.”.",,,,,
2005804,eliminacion_catalan,caracteres_problematicos: {'·'},"Tot i així, els Estats Units estan racionalitzant el procés pel qual comparteix informació militar d...",,,,,
2074361,eliminacion_catalan,caracteres_problematicos: {'·'},"Més aviat se centra en les energies renovables, al·legant que poden subministrar un terç de les nece...",,,,,
2146090,eliminacion_catalan,caracteres_problematicos: {'–'},"No tinc problemes amb pda, però pel que fa a petons romàntics – sota una estàtua no seria la meva pr...",,,,,
2153581,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Si preguntes a algú per què li agrada la seva feina o la seva afició, és molt comú que et digui algu...",,,,,
2159644,eliminacion_catalan,caracteres_problematicos: {'·'},El Comitè també recomana que s'abandoni la pràctica de col·locar els fiscals a les instal·lacions mi...,,,,,
2175777,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Si això no arriba a passar, serà perquè l'actual clima de guerra de comerç persisteix i empitjora.”...",,,,,
2203405,eliminacion_catalan,caracteres_problematicos: {'“'},Tot això no ho comentaria ni ho compartiria en aquest moment.“.,,,,,
2240695,eliminacion_catalan,caracteres_problematicos: {'/'},"Pel que fa a l'ús del ""treball per torns"" i el ""treball rotatori"" en la vida laboral de Noruega, a l...",,,,,
2376252,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Amb aquesta finalitat, ha plantejat el que ell anomena una nova ronda de finançament “molt gran”.",,,,,
2601470,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",“Ara els aliats occidentals dels Estats Units s'enfronten a una elecció: o bé embarcar-se en el mate...,,,,,
2636030,eliminacion_catalan,caracteres_problematicos: {'“'},"“Definitivament hi havia reptes, però Kepler tenia un equip de científics i enginyers amb molt de ta...",,,,,
2727797,eliminacion_catalan,caracteres_problematicos: {'%'},"Tot i la creixent preocupació per l'alta complexitat i les amenaces cibernètiques a llarg termini, n...",,,,,
2739080,eliminacion_catalan,caracteres_problematicos: {'%'},"Per example, en un escenari que suposa un creixement annual de les dades del 25%, el TCO augmentaria...",,,,,
3011140,eliminacion_catalan,caracteres_problematicos: {'·'},Es pot escoltar Stanton explicant al fons i la veu tranquil·la de Volantan dient: Quants sou? 13?,,,,,
3102085,eliminacion_catalan,caracteres_problematicos: {'$'},"Els altres $ 2 que obté per estalviar o fer el que vol amb "", va escriure.",,,,,
3367748,eliminacion_catalan,caracteres_problematicos: {'—'},Els gadgets nous — em refereixo a categories completament noves de gadgets — no apareixen gaire sovi...,,,,,
3533042,eliminacion_catalan,caracteres_problematicos: {'·'},Aquí trobareu una mostra de les moltes mesures de la nostra excel·lència.,,,,,
3608977,eliminacion_catalan,caracteres_problematicos: {'“'},"“Si s'ha de construir un supercotxe elèctric, Ferrari serà el primer.",,,,,
3624435,eliminacion_catalan,caracteres_problematicos: {'‘'},"Actualment no està clar què és aquest ‘factor contracíclic', però com sempre anirem monitoritzant el...",,,,,
3734944,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“No te'n vas, no vaig veure les tres primeres temporades, i ara se'n van amb prostitutes, i ja no tr...",,,,,
3740118,eliminacion_catalan,caracteres_problematicos: {'“'},"Eckhart Tolle ens diu: “El teu sentit més íntim de tu mateix, del que ets, és inseparable de la quie...",,,,,
3807202,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Tenim raons per creure que, d'acord amb les capacitats i l'estatus actuals de Xiaofang, fins i tot d...",,,,,
3967249,eliminacion_catalan,caracteres_problematicos: {'·'},"Digues: Qui pot fer res contra Al·là si vol destruir el Messies, el fill de Maria, la seva mare i to...",,,,,
4026359,eliminacion_catalan,caracteres_problematicos: {'%'},"Utilitzant les dades recollides de milions de transaccions, el procés de la companyia es va accelera...",,,,,
