linea,catalan,chino
8789,El nostre expert en reubicació ens va mostrar sis cases.,我们的搬迁专家向我们展示了六间房屋。
11142,"I quan el trobis, considera convidar almenys 150 persones al teu casament.",当你找到他或她时，考虑一下邀请至少150人参加你的婚礼吧。
11309,"Perquè el temple de Déu és sant, i vosaltres mateixos sou el seu temple.",因为上帝的大殿是神圣的，而你们就是上帝的大殿。
62403,Ja hauria de saber que no s'ha de confiar en una maquinària complexa.,他现在应该知道你不应该被复杂的机器所信任。
67255,"Voldemort va matar els meus pares, recordes?",伏地魔杀了我的父母，还记得吗？
77078,"Ajuda'ns, Elliot, crema amb nosaltres, Elliot.",帮助我们吧，Elliot！和我们一起燃烧吧，Elliot！
81598,"Aquesta, senyor, és la meravella del meu cavall; una meravella de la qual ningú no ha sentit parlar mai, i que ofereixo per mostrar la seva majestat, si m'ho mana.",这一点，先生，我的马的奇迹；一个奇迹，没有人听说过，我主动告诉陛下，如果你命令我。
135773,"Sens dubte ha parat esment a les opinions dels nostres experts de Hudson sobre la Xina, així que li dono les gràcies per això.",您当然已经注意了我们哈德森专家对中国的看法，所以谢谢您。
151835,S'enviarà un paquet cada 32 ms fins que l'error es redueixi dins un llindar.,每32ms将发送一个数据包，直至误差降至阈值以内。
152327,L'única manera d'aconseguir el cessament d'aquest suport és canviar la pròpia percepció del govern pakistanès sobre els requisits de seguretat.,实现这种支持的唯一途径是改变巴基斯坦政府自己对其安全要求的看法。
180086,El van trucar perquè tots els soldats nord-coreans que es van rendir deliberadament van creuar aquest pont en particular.,他们叫他，因为所有的朝鲜士兵谁故意投降跨过这个特殊的桥梁。
193715,"L'hegemonia liberal és una estratègia ambiciosa en què un Estat pretén convertir el nombre més gran possible de països en democràcies liberals com ell mateix, alhora que promou una economia internacional oberta i construeix institucions internacionals.",自由霸权是一项雄心勃勃的战略，即一个国家旨在将尽可能多的国家转变为像自己一样的自由民主国家，同时促进开放的国际经济和建立国际机构。
201563,"Té la intenció de guanyar més diners, però el fet és que ara no.",他打算赚更多的钱，但事实是他现在没有。
230390,"""Tenim noves lleis, Evremonde, i nous delictes, des que vas ser aquí.""",我们有了新的法律，Evremonde，和新的罪行，因为你在这里。”
245601,"Hi havia gent corrent per la platja cap a ell, però podien esperar.",有人沿着海滩向他跑来，但他们可以等待。
248602,"Espero que si hi ha un desenvolupament positiu allà, crec que si Turquia s'unís als Cinc de Xangai, li permetria actuar amb molta més facilitat.",“我希望，如果那里有积极的发展，我认为如果土耳其加入上海五国，它将使它能够更加轻松地采取行动。
250809,"Només vaig veure la pacient quan estava totalment preparada per a l'examen, les proves o l'operació.",我看到病人只有当她完全准备考试，测试或操作。
251467,"Segons el liberalisme, els tractats i els acords internacionals són necessaris per a la seguretat i l'estabilitat mundials.",根据自由主义的观点，国际条约和协议对于世界安全与稳定是必要的。
279718,"Quan teníem 50.000 servidors, o més de 500 microserveis, no es pot esperar que tothom estigui molt capacitat per resoldre aquestes coses.",当我们有五万台服务器，五百多个微服务的时候，你不可能指望每个人都非常熟练的去解决这样的事情。
315119,"Però, per què exactament els investigadors tenen l'esperança que aquests medicaments puguin ser reutilitzats per al nou coronavirus, i quina probabilitat hi ha que funcionin?",但是，为什么研究人员确切希望这些药物可以重新用于新的冠状病毒，它们起作用的可能性有多大？
330405,"Va apreciar especialment la ""persistència"" i la ""planificació"" de la Xina...",她尤其赞赏中国的“坚持”和“规划”……
333501,"Fa cinquanta anys, hi havia molt pocs països d'ingressos mitjans.",50年前，中等收入国家很少。
350265,"De petit, sempre havia estat un suèter pesat.",作为一个孩子，他一直是一个沉重的毛衣。
351065,"Estem agraïts amb el que va fer, però hi ha persones que el poden reemplaçar.",我们很感激他所做的那一切，但我们有人可以替代他。
355709,"En entrar en una empresa que el 1984 eren 200 persones, diu que també va ser la seva pròpia experiència.",进入壹家于1984年有200名员工的公司，他表示这也是他的亲身经历。
405434,El Creador ens diu perquè això és així i dona totes les respostes que necessita l'home.,造物主告诉我们为什么会这样，并给出人所需要的每一个答案。
407794,"""El govern egipci ha de proposar un camí creïble, concret i inequívoc cap a una democràcia genuïna, i encara no han aprofitat aquesta oportunitat"".",“埃及政府必须制定一条迈向真正民主制度的可信、具体和毫不含糊的路线，迄今为止他们尚未抓住这个机遇”。
423010,Quin és el cost d'energia de 20 (?) treballadors humans?,20（？）人力劳动者的能源成本是多少？
425308,Crist és tot allò espiritual.,基督是一切属灵的事物。
430861,"Avancen i l'objectiu és prendre set barris de Hawija i 12 objectius vitals, va dir, sense donar-ne més detalls.",“他们正在推进，目标是采取7个街区的Hawija和12个重要目标，”他说，但没有提供更多细节。
433682,"Al món modern, la majoria de les civilitzacions contenen dos o més estats.",在现代世界，大多数文明包含两个或两个以上的国家。
447167,"A mitjan 2002, però, havia tornat al seu nivell de 1998 de 8000.",但到2002年中期，它回到1998年的8000点水平。
468192,El futur mateix és també la naturalesa de l'espai.,未来本身也是空间的性质。
469692,"El seu germà petit va morir en un estrany accident a l'església fa vint anys, i ara Frank està començant a veure el fantasma del seu germà.",他的弟弟20年前在教堂里死于一场怪异的事故，现在弗兰克开始看见他哥哥的鬼魂了。
