linea,catalan,chino
785,És molt reconfortant saber que la veritat de Déu no canvia mai.,让人感到安慰的是上帝的真理从来不改变。
868,Ara podeu beure encara que sempre ens ha donat un contacte alt.,它现在可以喝了，尽管它总是给我们一个高接触。
4659,"Si voleu reutilitzar-lo, heu de tornar a trucar a myRange(...).",如果你想重复使用它，你应该打电话myRange（……）再次。
5117,"Però creiem que podem ser competitius en tots aquests jocs, i anem a veure.",但我们认为我们可以在所有这些比赛中都具有竞争力–让我们拭目以待吧。
25082,"""Així que... creus que els jueus van ser assassinats al World Trade Center? """,所以……你认为犹太人在世界贸易中心被杀吗？
39828,Però va subestimar el poder d'aquesta gent.,但是他却低估了这些人的力量。
54675,"Si trobes a faltar el teu país, cada dia trobaràs més raons per perdre' l.",如果你想念你的国家，每一天你都会找到更多理由去想念它。
66555,"Si fossis jo, tampoc no series flors i sol.",就是说，如果你是我，你也不会是鲜花和阳光。
74261,"El 2013, el govern cambodjà va dir que va ajudar a repatriar 21 dones de la Xina.",2013年，柬埔寨政府表示已协助从中国遣返21名女性。
84015,Dóna'ns l'oportunitat d'utilitzar el fum.,给我们一个机会使用烟雾。
103881,"La gent de Jericó probablement se'n reien, fins que les parets es van ensorrar.",耶利哥城的人们说不定在嘲笑他们——直到城墙塌陷了。
113923,La Llei sobre el mal ús de les drogues (1971) cobreix tres categories de drogues:,药品法案（1971年）的滥用涵盖三类药物：
145006,"Vaig estimar un científic, una vegada, a Babilònia, a la terra entre els dos rius.",我喜欢一个科学家，有一次，在巴比伦，在两河之间的土地。
149284,"Segur que t'ho han dit abans, però aquestes són les dones equivocades.",我相信以前有人对你说过，但这些是错误的女人。
191902,"Pel que he vist fins ara, m'agrada molt Mont-real.",从我目前所看到的，我真的很喜欢蒙特利尔。
194799,Marine Le Pen va perdre una batalla però pot guanyar la guerra a França,MarineLePen失去了一场战斗，但可能会在法国赢得战争
197333,Els números reals només es coneixeran quan es completi el procés:,真正的数字只有在过程完成后才会知道：
224679,"Així que encara que no hagis guanyat aquesta nit, estàs ajudant a finançar algunes grans causes.",所以即使你今晚没有赢，你也在为一些伟大的事业提供资金。
228277,"Quan arribem per primera vegada ho pensem, fins i tot amb 37 anys pot conduir un equip, va dir Leonardo.",当我们第一次到达时，我们想到了它，即使在37岁时他也可以驾驶一个团队，“莱昂纳多说。
235444,"No passa gaire a Anglaterra, però òbviament segueix passant.",“这在英格兰并没有发生太多，但显然仍然会发生。
249435,Conduir un vehicle de lliures pot portar-te amb seguretat al teu destí.,驾驶一个2000磅的车可以让你安全到达目的地。
259562,El vam portar a la gent i aquesta és la bossa que van ajudar a dissenyar.,我们把它带给了人们，这是他们帮助设计的包。
287153,"Beijing ha minimitzat acuradament qualsevol sentiment negatiu dels Estats Units, de manera que encara no ha amenaçat les vendes de productes de consum nord-americans.",北京方面小心翼翼地淡化了任何负面的美国情绪，因此它尚未威胁到美国的消费品销售。
329371,"Les forces governamentals del Iemen diuen que aquest serà un punt d'inflexió perquè recuperin el Iemen, perquè l'ajuda de l'Iran es tallarà.",也门政府军称，这将是他们重夺也门的转折点，因为来自伊朗的援助将被切断。
329537,El nou avió també és una versió especial d'exportació amb una càrrega útil màxima de 25 tones.,新型飞机也是一个特殊的出口版本，其最大有效载荷为25吨。
331026,Ha estat escollida com a profeta de la fi dels temps.,她已被拣选为末世时期的先知。
333762,"Per tant, en estudiar Anishinaabemowin, teniu el poder de reviure i mantenir l'idioma d'un dels primers pobles del Canadà.",因此，通过研究anishinaabemowin，你必须恢复和维护加拿大最早的民族之一的语言能力。
341852,Però ningú la va recollir i vam tornar a parlar del nostre poema.,但是没有人来接她，我们回到讨论诗歌。
343934,"Molts nigerians, inclosos els interessats de la indústria, han lamentat al llarg dels anys les deteriorades refineries de propietat governamental, que es van construir entre el 1965 i el 1989.",许多尼日利亚人，包括行业利益相关者，多年来一直感叹政府所有的炼油厂，这些炼油厂建于1965年至1989年之间。
344917,També va dir que l'Iran probablement importarà energia de Turkmenistan i Armènia si cal.,他补充说，目前如果有需要，伊朗很可能从土库曼斯坦和亚美尼亚进口电力。
345039,"És un patró, una veritat, una realitat que ve de perdre la vida i després trobar-la.",这是一种模式，真理，一个现实，它来自于失去生命，然后找到它。
346209,"Van reproduir la Paraula de Déu, no la seva.",他们在描述上帝的创造，不是他们自己的。
390296,Els metges i el personal de l'hospital generalment pensen que la mort és una cosa que no hauria de passar.,医生们和医院的全体工作人员大致认为死亡是不该发生的事情。
415715,"Altres organitzacions intergovernamentals, en particular moltes regionals, s'interessen per les qüestions agrícoles i poden participar activament en programes de cooperació alimentària i agrícola.",若干其它政府间组织，尤其是许多区域组织对农业问题抱有兴趣，可能积极参与粮食和农业合作计划。
415761,"La comissió també va recomanar accions legals contra tres exministres, sense donar informació específica sobre els seus presumptes delictes.",该委员会还建议对三名前部长采取法律行动，但没有提供有关其所谓罪行的具体信息。
421479,"Tots nosaltres tenim un ""Tanc d'amor"" i s'ha d'omplir sovint.",我们每个人都有“爱的油箱”，需要常常被加满。
427002,Els fòssils necessiten el context geològic perquè ens donin informació valuosa sobre l'evolució.,化石需要地质背景，以告诉我们有关进化的宝贵信息。
429599,"De la mateixa manera, hi ha una nova funció TRY_CONVERT.",类似的，还有一个新的TRY_CONVERT函数。
438910,"Perquè les democràcies prosperin, els ciutadans han de qüestionar i debatre respectuosament com millorar la societat, com canviar els sistemes establerts que són ineficients o injustos.",为了民主的繁荣，公民必须质疑和尊重地讨论如何改善社会–如何改变既定的低效率或不公正的制度。
466961,"Abans d'aprofitar aquests incentius, és vital comprovar els termes i les condicions per assegurar-vos que s'apliquen al vostre país, ja que la promoció actual només s'aplica a Europa.",在你之前利用这些激励措施很重要的是要检查的条款和条件来确保它们适用于你的国家作为目前促进仅适用于欧洲。
479096,"De fet, la fixació de preus de productes i serveis és un problema estratègic que requereix la coordinació de moltes àrees funcionals.",事实上，定价的产品和服务是一个战略性的问题，需要许多功能区的协调。
481541,No tot a Newton era tan harmoniós.,不是牛顿的一切是如此的和谐。
489887,"Però només puc respondre una pregunta, i res més!",但是我只能回答一个问题，再多就不行！”
493781,Les proves de certificació i recertificació L2 constaran de 75 preguntes i tindran un límit de temps de 180 minuts (3 hores).,L2认证和重新认证测试将包含75个问题，并且时限为180分钟（3小时）。
495908,"Aleshores, de sobte, es va adonar.",然后，他突然恍然大悟了。
500062,MAD transforma la llar japonesa en una escola bressol i residència no convencionals,MAD将日本住宅改造为非传统幼儿园及居所
504377,"En aquesta situació, l'activisme corporatiu pot ser el curs d'acció assenyat, si més no quan es tracta de qüestions LGBT.",在这种情况下，至少在涉及LGBT问题时，企业行动主义可能是明智的行动方针。
526358,Els veïns m'ho van dir després: tots dos m'havien anat a buscar.,邻居们后来告诉我——他们两个人去找我了。
533169,"Com a resultat, no totes les empreses que introdueixen la tecnologia IoT a les seves operacions i processos obtindran el millor de les seves dades.",因此，并不是每一个将IOT技术引入到其操作和过程中的公司都会得到最好的数据。
546536,"Quan no tenien una resposta preparada per a una pregunta difícil, apuntaven a la incertesa econòmica o política.",当他们没有为一个棘手的问题准备好答案时，他们会指出经济或政治上的不确定性。
564338,No sabem com acabaran els nostres fills: no podem saber si un alumne de primer grau es convertirà en un compositor famós o un altre en un científic famós.,我们不晓得孩子们以后会变成什么样——我们无从知道一个一年级的孩子是否会成为著名的作曲家，或者另一个孩子能否成为杰出的科学家。
569722,"Fins i tot podrien fer les tres coses avui, o cap.",他们甚至可能今天都做了三个，或者没有一个。
619591,"Tot i així, va intentar oferir alguna cosa als ansiosos votants en dir que havia ordenat a la seva administració que busqués totes les àrees possibles per ajudar els consumidors en els propers mesos.",尽管如此，他仍然试图向焦虑的选民提供一些东西，他们说他已经命令他的政府在未来几个月内寻找每个可能的区域来帮助消费者。
692527,No has d'esperar que algú estigui en línia per enviar-li un missatge.,你不必等待直到有人在线才发送消息给他们。
705152,"El següent pas és que les autoritats espacials confirmin definitivament que la massa d'aigua hi és, i llavors comença la recerca de vida.",下一步是让空间当局明确确认水体存在——然后开始寻找生命。
713153,"Segons el Centre Nacional de Recursos per a la Salut de la Dona, aquest tipus de dificultat respiratòria sol produir-se entre les setmanes 31 i 34.",根据国家妇女健康资源中心的说法，这种呼吸短促通常发生在第31周和第34周之间。
734129,"Tenint en compte la quantitat d'opcions diferents que pot explorar un dissenyador, és important tenir almenys algunes pautes.",考虑到设计师可以探索多少种不同的选择，重要的是要有至少一些指导原则。
735512,"La majoria dels australians prefereixen morir a casa, però pocs ho planegen adequadament.",大多数澳大利亚人宁愿在家里死但很少有充分的计划。
764176,Fins i tot sota pressió puc mantenir alts estàndards.,即使在压力下我也能保持高标准。
767574,"Hi ha la preocupació entre els professionals de la salut que aquests sistemes no es dissenyin en interès del públic, sinó com a màquines generadores d'ingressos.",医疗保健专业人士担心，这些系统可能不是为了公众利益而设计的，而是作为创收机器设计的。
793485,"Per tant, el concepte de beisbol d'un doble joc no pot passar al criquet.",所以，棒球双打的概念不可能出现在板球中。
797597,Però algunes persones volen la llibertat d'experimentar.,但是有些人想要进行实验的自由。
805735,"En una època, fa milers d'anys, el món ha absorbit el mal universal.",在同一时间，数千年前，世界已经吸收了普遍的邪恶。
820198,Els africans no es mereixen tot aquest sofriment.,非洲人不值得为这一切痛苦。
841180,I proporciona equips i tasques estandarditzades perquè els investigadors puguin comparar els resultats directament.,它可提供标准化的设备和任务，以便研究人员直接比较他们的结果。
852059,Em va fer adonar que realment soc el fill de Déu.,没有真正地认识到，我真的是神的儿女。
855252,"És un nen, i odi que faci el temps que li estan donant.",“他是个孩子，我讨厌他做他们给他的时间。
855615,"Tot i que a algunes persones els pot passar, a d'altres els va millor quan se salten l'esmorzar.",虽然对某些人来说可能是真的，但实际上，当他们不吃早餐时，其他人做得更好。
865035,"El llibre Your Money or Your Life (Els teus diners o la teva vida) diu: ""Qui ets és molt més gran que el que fas per diners"".",为什么？《要钱还是要命》（英语）一书说：“你比你谋生的工作有价值得多。”
867654,"Tot i això, la comissió ha dit que els seus membres poden continuar analitzant la informació de forma independent.",不过，该委员会表示其成员可以继续独立分析这些信息。
875594,"Ella va dir: ""Posa'l al tren de tornada a París!""",她说：“请把他送上回巴黎的火车！”
