linea,catalan,chino
4282,"En realitat, quatre quan incloem la nostra ànima.",事实上，四当我们包括我们的灵魂。
4409,"Sigui com sigui, ja no sóc periodista, mama, des d'ahir.",“无论如何，我不是一个记者了，妈妈，不像昨天。
5918,La veritable democràcia són 45 blancs penjant un negre.,真正的民主就是45个白人吊死一个黑人。
7711,Espero que els opositors de DeVos estiguin d'acord que posar fi a la major part de la intervenció federal en matèria d'educació seria bo.,我希望DeVos的反对者会同意，结束大多数联邦教育干预将是一件好事。
13169,Per què Facebook pot oferir la major part del valor?,为什么Facebook能提供大部分的价值？
25657,Setembre va estar ple d'amics.,9月充满了朋友。
30979,"Al migdia,",中午时，
31074,No vull mantenir gaires pàgines amb el mateix contingut.,我不想用相同的内容维护太多页面。
32844,Gvasalia: Perquè la gent busca aquest tipus d'individualitat.,Gvasalia：因为人在寻找那种个体性。
41315,"En el període de l'actual Revolució Industrial (tecnològica), sembla que les hores de treball van augmentar considerablement.",在实际（技术）工业革命时期，看来工作时间确实大幅增加了。
41565,Per què la Terra té terra i oceans?,为什么地球有陆地和海洋？
51757,No em refereixo a secrets militars; això és una altra cosa.,我不是说军事秘密；那是别的事情。
78922,"Per mi, la neutralitat és una qüestió de principis, ja que l'OTAN vol dir guerra.",对我来说，中立是一个原则问题，因为北约意味着战争。
86778,Cap soldat britànic menor de 18 anys ha mort a l'Iraq o l'Afganistan.,目前没有任何18岁以下的英国士兵阵亡于伊拉克或阿富汗。
87995,La nostra ciutat està sent ocupada per diverses caixes.,我们的城市正在被各种“盒子”占领。
92494,"Però si veus molts dels símptomes anteriors, pots estar segur que l'home vol estar amb tu per sempre.",但是，如果你看到了很多的上述症状，可以肯定的是，男人想和你永远在一起。
103030,"També és possible que no s'utilitzi àmpliament, ja que els escàners cerebrals són cars.",它也可能不会被广泛使用，因为脑部扫描是昂贵的。
107068,Els estudiants també aprenen sobre el pensament polític occidental primerenc i modern.,学生还可以了解早期和现代西方政治思想。
120711,"""El nom Illes Cook ens va ser donat, ens el van posar dos calaixos de mapes russos i ens el van imposar"".",“库克群岛这个名字是由两个俄罗斯地图抽屉给我们取的，强加给我们的。”
128463,"L'oficina de crèdit podria tenir una adreça actual, o el DMV.",信用局可能有一个当前地址，或者是DMV。
133924,"En realitat, no cal una qualificació formal per treballar com a terapeuta; la meva filla de cinc anys podria posar la seva teula.",实际上没有必要获得正式的资格作为治疗师；我五岁的女儿可以把她的木瓦。
139700,"A més de la Unió Soviètica, els països germans d'Europa de l'Est també ens han donat alguna ajuda.",除了苏联以外，东欧一些兄弟国家也给了我们一些帮助。
147248,Qui li va dir a Cedric que l'obrís sota l'aigua?,“是谁告诉塞德里克要在水下打开它？
149940,El Banc Estatal del Việt Nam (SBV) ha aprovat un pla per eliminar o simplificar 257 condicions comercials sota la seva gestió.,越南国家银行（SBV）已批准一项计划，以取消或简化其管理下的257项业务条件。
