linea,catalan,chino
7801,"Però vull, en nom de la jove, saber-ho.",“但是我想要，在这位年轻女士的名字里，知道。
40976,Gairebé cada nit algú o un altre venia de visita sota les nostres mosquiteres o els visitàvem.,几乎每天晚上有人或其他来参观下我们的蚊帐或者我们来拜访他们。
59054,Els científics gairebé es perden aquest i altres descobriments de SOHO.,科学家们几乎错过了这个和SOHO的其他发现。
61696,"Així que, Buck, en el meu món, un home segur de si mateix no necessita cap joc per participar en el ball.",所以，巴克，请在我的世界里，一个自信的人不需要任何游戏来参加舞蹈。
68610,"No obstant això, els expatriats d'Àsia i Àfrica probablement trobaran aquesta illa força cara.",然而，来自亚洲和非洲的外国人可能会发现这个岛非常昂贵。
99987,La nova plataforma SEPAL també reforçarà les avaluacions de recursos forestals globals pròpies de la FAO.,新的SEPAL平台还将支持粮农组织自己的全球森林评估。
127864,No només lideratge i creativitat (també pot guiar la majoria de la gent i caminar davant de la majoria de la gent).,不但有领导力和创造力（也可指导大多数人并走在大多数人前面）。
136657,És per això que necessitàvem utilitzar freeze_graph per simplificar la nostra gràfica.,正因为如此，我们才需要利用freeze_graph以简化自己的计算图。
139852,No sé per què Déu no va evitar la mort d'Eric.,“我不知道上帝为什么不去阻止埃里克的死亡。
143840,"Reconec que cobejava el seu gofre belga, sí.",“我承认觊觎他的比利时华夫饼，对。
150796,"I així, per expressar-ho, vaig dir que és una plataforma.",所以，为了表达这一点，我说它是一个平台。
155094,Violència domèstica i esglésies australianes: per què les dades actuals tenen limitacions,上一篇：家庭暴力和澳大利亚教会：为什么目前的数据有局限性
159394,"Els meus sants han d'estar nets, això és l'únic que vull.",我的圣徒们必须是洁净的，那是我想要的唯一的东西。
165234,"Si casa teva o la teva família és plena de bojos, llavors surt d'allà.",如果你的家或家庭充满了疯狂，那就离开那里。
184948,"Això va funcionar durant un temps, fins que no ho va fer, i després la meva dosi augmentaria novament.",这工作了一段时间，直到它没有，然后我的剂量将再次增加。
194502,El canvi seria en gran mesura simbòlic perquè a l'Índia es venen poques motos d'aquest tipus.,这种变化将在很大程度上具有象征意义，因为在印度出售的此类摩托车很少。
197725,Per què repetir fets: encobreixen els nostres sentiments.,为什么要重复那些事实—正是它们掩盖了我们的情感。
214138,Necessitem dades d'arts i esports de l'ABS per entendre la nostra cultura,我们需要ABS艺术和体育数据来了解我们的文化
216625,Però ho ha fet sobre la base de bones proves.,但它这样做是基于良好的证据。
230120,"El correu electrònic va ser una de les primeres formes de comunicació a Internet, i si esteu llegint això, és gairebé segur que teniu almenys una adreça de correu electrònic.",电子邮件是互联网上最早的沟通形式之一，如果你正在阅读这篇文章，你几乎无疑至少有一个电子邮件地址。
248591,El repte més gran del 2017: Mantenir-se fora de la presó.,2017年最大挑战：避免坐牢。
262921,IM411 Garantia de Qualitat Total,im411总质量保证
264940,Qualsevol informació enganyosa al paquet ia la publicitat es considerarà que viola la llei indonèsia.,包裹和广告中的任何误导性信息将被视为违反印度尼西亚法律。
266697,De gladiadors a gelats: el teu tour privat per Roma,从Gladiators到Gelato：您的私人罗马之旅
270110,Molts tenen por de no rebre els serveis que necessiten en el sistema públic.,许多人担心他们在公共系统得不到他们所需的服务。
290927,Podem veure que el mateix disseny s'aplica als ISR.,我们可以看到，同样的设计也适用于ISR。
302341,És curiós perquè gairebé totes les xarxes socials van evolucionar per incorporar formes de blogging.,这很有趣，因为几乎所有的社交网络都进化到包含了博客的形式。
320513,"No obstant això, els filtres també es poden utilitzar per evitar coses que no es volen escoltar.",但是，过滤器也可用于避免您不想听的内容。
324019,"El temps sembla aleshores un jutge, no un simple rellotge.",时间似乎像一个法官，不仅仅是时钟。
335591,"Molt bé, la nostra aplicació PNL sap com manejar les paraules.",好了，我们的NLP应用知道怎么处理词了。
345851,"Però, tal com està, la decepció és única i, confio, no serà duradora.",但是，正因为如此，失望是单身，而且，我相信，将不会持久。
349337,El meu pare també és un heroi perquè em va mostrar el que és correcte.,我的父亲也是英雄，因为他教会了我做正确的事。
374916,Els estats també han de garantir que les terceres parts no limitin l'accés de les persones a la informació i els serveis relacionats amb la salut.,各国还应保证，第三方不得限制人民得到卫生方面的信息和服务。
391812,El seu pla de negoci va ser acuradament considerat des del principi.,他的商业计划从一开始就经过深思熟虑。
410509,"No es tracta de ""nadó ràbia"" sinó de confiança i una relació d'èxit.",这不是关于“婴儿狂犬病”，而是关于信任和成功的关系。
420487,Truca a un well amic perquè el rescati al mig de la nit.,他打电话给一位老朋友来救他在半夜。
459792,"Si no hi ha un producte tan bo com en el passat, Apple perdrà gradualment la competitivitat en el desenvolupament futur.",因为一旦没有像过去那样好的产品，苹果将在未来的发展中逐渐失去竞争力。
