linea,catalan,chino
1037,"En primer lloc, per què algú voldria compartir la seva riquesa amb tu?",首先，为什么有人想和你分享他们的财富？
9669,Una de les raons és que el turisme mèdic és un nou concepte per a Argentina.,其中一个原因是医疗旅游对阿根廷来说是一个新概念。
12720,Només hi havia dos nois a l'illa que es movien o parlaven així.,岛上只有两个男孩这样移动或说话。
20693,També proposen que tots els adolescents de la UE tinguin l'oportunitat de passar sis mesos subvencionats a un altre país europeu.,他们还建议欧盟的所有青少年都有机会在另一个欧洲国家度过六个月的补贴。
20960,Cal ajudar els pacients a interpretar aquest senyal distorsionat.,你必须帮助病人解释这个扭曲的信号。
46213,En el marc hi treballen 500 administratius i auxiliars.,500行政和辅助人员在其框架内工作。
73168,"Els altres elements (to, from, heading, body) són tipus simples perquè no contenen altres elements.",其他元素（to，from，heading，body）是简易类型，因为它们没有包含其他元素。
75619,Espero que diumenge sigui el dia més especial de les darreres tres temporades.,“我希望周日将是过去三个赛季中最特别的一天。
76732,"Però quan va llegir sobre les atroces condicions de salut a l'Àfrica, ja no podia viure per a ell mateix.",但是当他读到非洲的恶劣健康状况时，他不能再“为自己而活”了。
84733,"Si vols millorar la teva vida, llegeix aquest llibre.",如果你想要活得更像自己，读这本书吧！”。
128732,"El jutge va dir: ""Aquesta ciutat una vegada orgullosa i pròspera no pot pagar els seus deutes.",法官说：“这个一度是个骄傲和繁荣的城市现在无法还债。
142340,"Però no cal mirar enrere, ni tornar a l'antic acord del 1944.",但没有回头路，没有回到旧的1944协议。
177596,El banquer local o els seus veïns el coneixen i en coneixen l'historial.,当地的银行家或他的邻居了解他并了解他的记录。
189083,Si vols començar amb RITEway:,如果你想开始使用RITEway：
189525,"Quan se li va preguntar sobre quins altres canals estava explorant l'equip, Thomas Mark va indicar que l'equip s'està centrant a lliurar vídeos més valuosos i professionals al canal de YouTube.",当被问及团队正在探索的其他渠道时，ThomasMark表示团队正在专注于在他们的YouTube频道上提供更有价值，更专业的视频。
195219,Però n'hi ha prou que un sigui present per permetre que el feixisme es coaguli al seu voltant.,但是，其中任何一个存在，都足以让法西斯主义围绕它而凝结。
203521,"2015 la mentida més gran, ja que els mitjans de comunicació mai han existit",2015最大谎言，自媒体从来就没有存在过
213362,"Hi ha molts llocs per trobar informació, però podem començar al nostre lloc web: Aquí a la Universitat de Howard hem desenvolupat un lloc web que funciona de forma independent.",有很多地方可以找到信息，但我们可以从我们的网站开始：在霍华德大学，我们开发了一个独立运行的网站。
225384,"Un cop casat, un home era pràcticament amo del seu cos i tenia dret legal a fer-lo servir com volgués (almenys sexualment).",一旦结婚了，一个男人几乎拥有她的身体，并有合法的权利使用它，如他所愿（至少在性方面）。
229475,"Per facilitar aquesta transició, oferirem diverses opcions per continuar compartint fotos a través d'altres serveis.",为了简化这种过渡，我们将提供几个选项，继续分享照片通过其他服务。
252717,"Si es concedeix, seria la primera extradició amb èxit de la Xina en virtut d'aquesta convenció.",如果批准，这将是中国在这一公约下的首次成功引渡。
271031,"En resum, els animals tenen un ""instint d'èxit"".",简而言之，动物有一种“成功本能”。
295190,Avui gairebé ningú fa servir els escocesos.,今天几乎没有人使用苏格兰人。
299145,La infermera es va inclinar cap a mi entre dos gerros sobrecarregats.,护士在两个超载的花瓶之间向我倾斜。
330871,Teniu la independència i la llibertat d'aplicar les mateixes estratègies de l'empresa matriu.,您拥有实施母公司相同战略的独立性和自由度。
338340,"A l'agost de 2007, vaig dir que hi havia una nova realitat i que el teu bloc és la teva marca.",2007年8月，我说有一个新的现实，“”你的博客是你的品牌”。
340525,"No obstant això, va haver-hi un problema en portar aquesta informació a les Nacions Unides o als tribunals internacionals.",有一个问题，然而，将这些信息带到联合国或国际法庭。
347425,Els investigadors diuen que és com observar un gegant des d'una banda.,研究人员说，这就象从侧面观察一个巨人。
347970,"Crec que pel que dius, estem passant per situacions molt semblants.",我相信基于你所说的，我们正在经历非常相似的情况。
356264,"La majoria de les dones no poden diferenciar entre tots dos en els seus cors o ments, per la qual cosa al final continuen sent ferides.",大多数女性在内心或思想上无法区分这两者，所以最后他们还是会受伤。
375529,"Això no és ni bo ni dolent, sinó que parla de la divergència creixent de l'experiència humana.",这既不好也不坏，但说明了人类经验的日益分化。
380605,Només cal fer una ullada a la llista de científics musulmans i els seus invents.,让我们很快地看一下穆斯林科学家的名单和他们的发明。
421045,"""No crec que l'enfocament europeu de l'ETS sigui el correcte.",“我不认为欧盟的ETS是正确方式。
422346,"D'altra banda, si creus que el 2012 començarà la collita d'ascensió, aleshores experimentaràs algun tipus de començament.",另一方面，如果你相信2012扬升收割会开始，那么你将体验某种开始。
451388,Espero que tots ens comprometem a resar per aquestes famílies i les víctimes en recuperació en els pròxims dies i setmanes.,我盼望我们都致力于为这些家庭以及受害者的康复祷告，在接下来的数天和几周内。
472986,"Idealment, hauríem de tenir límits estrictes i requisits de transparència per a totes les donacions polítiques.",在理想情况下，对于一切政治捐赠，我们都应该有严格的限制和透明度要求。
478366,"Ubicació, ubicació, ubicació: per què Austràlia del Sud podria prendre els residus nuclears del món",位置，位置，位置：为什么南澳大利亚可以采取世界的核废料
519012,"Aquestes mines terrestres no fan distinció entre amic o enemic, fills o animals.",这些地雷不区分友方或敌人，儿童或动物。
530753,Després et vas casar i no vas convidar a cap de nosaltres.,然后你结婚了，没有邀请我们任何人。
