linea,catalan,chino
683,"6:20 Aquells a qui hem donat el llibre, reconèixer-lo com ells reconeixen els seus fills.",6：20蒙我赏赐经典的人，认识他，犹如认识自己的儿女一样。
6064,"No pots anar a la ciutat fins demà, Brandon, això és tot.",你不能去小镇直到明天，布兰登，这是所有。
17542,"Harris: Clarament, vostè va dir als funcionaris d'immigració allò que necessitaven escoltar per garantir la seva pròpia seguretat.",哈里斯：很清楚，你告诉移民官他们需要听到的以确保你自身的安全。
43153,"I amb l'arribada de la sida, no ho va fer.",随着艾滋病的到来，它没有。
68119,"Diferència: Recorda que moltes persones estan fent el mateix que tu, i una és Google.",2、差异：要记住很多人都在做着跟你一样的事情，而其中一个是Google。
93887,Així que DeMille i el seu equip de producció ho van enterrar.,所以DeMille和他的制作团队埋葬了它。
98138,És simplement un estudi del cost dels béns en comparació de la ciutat de Nova York.,这只是对与纽约市相比的商品成本的研究。
105288,No sabia que podia beure whisky; no em vaig adonar de com estava de malament tot.,我不知道她会喝威士忌；我没有意识到这一切有多糟糕。
107693,"A qualsevol ordinador del món real, cal tenir en compte els efectes dels errors.",在任何真实世界的计算机中，您都必须考虑差错的影响。
108274,Sempre és difícil per a un jugador però ja veurem què passa.,对于一名球员来说总是很难，但我们会看到会发生什么。
117923,"Si em preguntaven, explorava la immensament rica cultura de la regió.",如果问，我在探索该地区的无比丰富的文化。
141154,"A més, a causa del domini del sector públic en la vida escocesa, va dir que la despesa estatal ara representa almenys la meitat de la riquesa d'Escòcia.",此外，由于公共部门在苏格兰生活中的主导地位，她表示，现在国家支出至少占苏格兰财富的一半。
151522,"França és coneguda pel seu sistema sanitari, així com per Mèxic i Malàisia.",法国以其医疗保健系统而闻名，墨西哥和马来西亚也是如此。
156798,"Per descomptat, s'acceptarà i és probable que us demanin que els envieu més.",当然它会被接受，他们可能会问你给他们更多。
160925,"I si falles, sabràs on ha de millorar la teva recopilació de dades.",如果你失败了，就会知道你的数据收集应该在哪里改善。
183470,Tenim dret a exercir tres funcions altament estandarditzades.,我们被授权执行三个非常标准化的功能。
