linea,catalan,chino
2739,"Kelly La Rue, sóc nord-americà.",KellyLaRue，我是美国人。
5820,"Maleït Brian, el seu nom de superheroi són dues paraules curtes.",GoddammitBrian，他的超级英雄名字是两个简短的词。
27124,"Recorda, noi meu, ni una sola paraula als teus pares sobre l'assumpte fins que tot estigui resolt.",“记住，我的孩子，没有一个词你父母对这件事直到一切都解决了。
31738,El govern també ha buscat ajuda per fer front a gairebé 200 incendis al continent.,政府还寻求帮助，以处理大陆近200起火灾。
61539,Per què centrar-se en els oceans com a solució a la seguretat alimentària mundial?,为什么要把海洋作为全球粮食安全的解决方案？
81149,"La Terra és la nostra nau, no la cremem!",地球是我们的船，不要烧了它！
96427,Creiem que entenem l'horror de l'esclavitud i l'opressió dels africans.,我们相信我们理解奴隶制的恐怖和非洲人的压迫。
109426,"En més de dos terços d'aquests casos, nenes i dones joves van denunciar que les autoritats no van prendre mesures.",在超过三分之二的案例中，女孩和年轻女性报告说当局没有采取行动。
122408,Tot el material cobert per la FDL afegit a la Viquipèdia abans de l'1 de novembre de 2008 compleix aquestes condicions.,所有在2008年11月1日之前添加到Wikipedia的FDL材料都满足这些条件。
124972,"El Newcastle United té l'oportunitat de deixar enrere la seva arrencada de malson, i l'ha d'aprofitar",纽卡斯尔联队有机会让噩梦开始落后于他们–他们必须接受它
133715,Els canals de televisió han d'entendre què significa Trauma.,电视频道应该了解创伤意味着什么。
134588,51. Hi haurà govern?,51将会有一个政府吗？
138690,Els governants d'avui no s'atreveixen a enfrontar-se a les seves pròpies experiències o responsabilitat moral.,今天的统治者不敢面对他们自己的经历或道德责任。
139461,"Si no em veig besant un noi, és fora.",如果我看不到自己在亲吻一个男人，他出去了。
143017,"Però la meva placa deia federal, cosa que significava que podria no haver acabat amb Vittorio i la seva gent.",但是我的徽章说联邦，这意味着我可能无法与Vittorio和他的人民相处。
145591,Els investigadors no van intentar diagnosticar formalment el TDAH; simplement van preguntar pels símptomes.,研究人员没有尝试正式诊断ADHD；他们只是询问症状。
146669,Però no és a les regions devastades per la guerra on es van produir la majoria dels bombardejos més mortífers del 2000 al 2012.,但它不是在饱受战争蹂躏的地区，大多数最致命的爆炸袭击发生在2000年至2012年。
170835,"Però en aquesta situació això està bé, perquè ja podem establir els nostres propis títols de pàgina.",但在这种情况下，这很好，因为我们已经可以设置自己的页面标题了。
179424,"Però fins i tot aquest nucli del joc pot ser canviat, que és per això que es va referir a això com la ""Paradoxa de l'autoesmena"".",但是，即便是这个游戏的核心也是可以改变的，这就是为什么他把这个称为“自我修正的悖论”。
181229,També poden aparèixer en piscines públiques i privades.,他们也可能出现在公共和私人游泳池。
199091,"Com que és a la xarxa interna, podeu accedir al router (d'aquí que el punt 1 sigui important).",由于他在内部网络，他是可以访问路由器的（因此，第1点很重要）。
214585,"I la incertesa relacionada amb el comerç és, sens dubte, una part del problema, ja que els líders empresarials no volen fer inversions abans de conèixer les regles.",与贸易相关的不确定性无疑是问题的一部分，因为企业领导人不希望在了解规则之前进行投资。
225048,"Tot i que sovint les nostres llars estan determinades per les nostres famílies i els nostres treballs, no haurien de ser-ho.",虽然我们的家常常由我们的家人和我们的工作决定，但他们不应该这样做。
230584,"La convocatòria d'ajuda publicada inicialment a les pàgines és d'un empresari informàtic d'èxit, Andrei Gusarov.",最初请求帮助发布在其页面上是一位成功的IT企业家AndreiGusarov。
241165,"Quan era petit, no em preocupava -- de fet, no volia saber -- per què un adult feia res.",身为一个小孩儿，我并不关心——事实上，我并不想知道——为何任何成人做了任何事情。
242502,Creieu que el nou Acura NSX seria igual que l'original?,你认为新款AcuraNSX会和原版一样吗？
250880,"El 2019, el Pentàgon pretén violar el tractat 12 vegades més.",在2019年，五角大楼打算再次违反该条约12次。
253970,"Però a nivell empresarial, també, els clubs comencen a reflectir l'impacte de la globalització.",而在商业层面上，俱乐部也开始反映全球化的影响。
257459,"De fet, ni tan sols me'n recordo tant fins que descobreixo dues mitges copes de vi assegudes a la taula de la cuina, abandonades quan més o menys ens enviaven al llit.",实际上，我什至不记得那么多，直到我发现两半杯酒坐在厨房的桌子上，当我们或多或少被送入床上时就被丢弃了。
257785,"Encara et veus bé i et sents jove, però els únics homes que volen una relació real amb tu tenen més de 55 anys.",你看起来还不错，还年轻，但唯一想要和你真正建立关系的男人已经55岁以上了。
272903,"Al correu electrònic, tenia un cercle d'amics amb qui compartia o rebia les últimes bromes.",在电子邮件中，他有一群朋友与他分享或收到最新的笑话。
304171,"Estem aquí per a tu amb suport personal, tot el dia, cada dia, a través del correu electrònic i les xarxes socials, sense importar el que necessitis.",我们在这里为你个人的支持，一整天，每一天，通过电子邮件和社交媒体，不管你需要什么。
308126,"Però pot ser emocionant per a ell ajudar-te amb això, fins que la galeria comenci a obtenir beneficis.",但是他可能会很激动地帮助你，直到画廊开始盈利。
315371,"Si l'acord és significatiu, és millor esperar fins al 27 de juny o més tard.",如果这项交易很重大，最好等到6月27日或之后。
316023,"Qualsevol d'aquests jugadors podria marxar abans de finals d'agost, però llavors se n'haurà anat l'oportunitat de comprar.",这些球员中的任何一个都可能在8月底前离开，但到那时，购买的机会将会消失。
328517,"Sense el soroll constant de la tecnologia, de sobte tenim molt de temps per pensar.",没有了持续不断的技术噪音，我们突然有了很多时间去思考。
335160,"Tot i això, hi ha almenys dos enfocaments d'ús comú per a les comparacions entre països del PIB.",然而，至少有两种常用的方法对GDP进行跨国比较。
336559,I no només Facebook està empenyent en aquesta adreça.,不仅是脸书在向这个方向推进。
342243,"L'educació hauria de ser un benefici obligatori de l'empresa, per example, com ho són avui els beneficis per a la salut.",教育应该成为一项强制性的公司福利，就像如今的医疗保障一样。
353813,U. els responsables polítics i els consumidors han trobat que el dièsel és una bona opció.,美国的政策制定者和消费者已经发现柴油车是一个不错的选择。
353884,Les activitats d'intercanvi de tecnologia de seguretat han portat a un consens.,安全技术交流活动让大家形成了共识。
366475,No em posaré a cridar sobre el racisme.,我不会开始尖叫种族主义。
373815,"L'art s'amaga a l'esquena d'una dona nua, com defensant-ho.",艺术隐藏在一个裸体女人身后，仿佛在捍卫自己。
387128,Fins i tot les tribus abans amigues ara eren hostils als estrangers.,甚至以前友好部落现在敌视外国人。
392515,Encara no tenim plans per celebrar cap acord de priorització de pagament.,我们仍然没有计划签订任何所谓的付费优先顺序协议。
431113,Abans d'això només som creacions de Déu.,因为我们只是神的创造品。
450409,"Va ser una nit de conte de fades per a Phillippe, així com per a 19 joves més de famílies destacades.",对于菲利普来说，这是一个童话般的夜晚，以及其他19位来自知名家庭的年轻女性。
457213,"Tant si ets programador com si no, estàs envoltat d'estructures de dades cada dia.",无论你是否是程序员，你每天都被数据结构所包围。
463797,"Durant el seu primer mandat, Lerner es va adonar que la pobra ciutat de diversos centenars de milers d'habitants necessitava un millor transport públic.",在他第一任期间，勒纳意识到这个几十万人口的贫穷城镇需要更好的公共交通。
464043,"Mai vaig a estar mirant la casella de ""sexe casual"" (si de fet vaig a OKCupid).",我永远不会去检查“随意性”框（如果事实上我选择了OkCupid）。
471749,"Algunes dones civilitzades perdrien la meitat del seu encant sense vestir, i d'altres ho perdrien tot.",一些文明的女性将失去一半的魅力没有衣服，和一些将失去全部。
489343,"Des de l'any 1500, s'han fundat moltes universitats a tot el món i han sorgit molts tipus d'institucions d'educació superior.",1500年以来，世界各地建立了许多大学并出现了许多不同类型的高等教育机构。
497440,"Fins ara, la AESA ha aprovat 95 esdeveniments i ha confirmat sistemàticament la seguretat de tots els cultius transgènics del mercat.",迄今为止，EFSA已经批准了95个事件，并一致确认市场上所有转基因作物的安全性。
511564,"La nit encara se celebra en alguns països escandinaus, però està més associada amb el Primer de Maig i compta amb folklore i ball.",夜晚仍然在一些斯堪的纳维亚国家庆祝，但它更多地与五月节相关联，并具有民间传说和舞蹈。
523506,"Recordeu, aquesta persona pot ser vostè mateix després de sis mesos!",请记住，这个人可以是六个月后的你！
528798,"L'únic que puc estar segur, així que és l'elecció correcta per a la dona adequada!",我唯一可以肯定，因此，这是一个正确的选择合适的女人！
533804,"""Podem quedar-nos, i quan aquesta nit deixi de fer-ho, podem esmorzar aquí mateix al llit.""",我们可以保持，今晚，当停止，我们可以在床上吃早餐在这里。”
549033,Faré molta curació a les esglésies americanes i els obriré les portes.,我要对美国教会做许多修复工作，我会给你开门。
