linea,catalan,chino
6021,Seria una Cinquena República molt different.,这将是一个非常不同的第五共和国。
14593,"Des de llavors, hem treballat estretament amb les forces armades (i els grups armats) de tot el món per complir aquest mandat.",自那时起，我们就与世界各国的武装部队（及武装团体）紧密合作，以履行这一职责。
25055,"Alhora, ens complau anunciar Chris com el seu successor.",与此同时，我们很高兴宣布Chris为她的继任者。
57345,"D'altra banda, la gran majoria de les persones podran (o haurien de) tenir accés a relacions sexuals almenys semiregulars.",另一方面，绝大多数人将（或应该）能够获得至少半正规的性行为。
63917,Espero que no hagi hipotecat la casa per finançar aquest últim pla.,我希望她没有抵押房子来资助这个最新的计划。
88350,La salut del well es deteriorava cada dia i va decidir parlar amb els seus fills sobre el seu futur.,这位老人的健康状况每天都在恶化，他决定和他的儿子们谈谈他们的未来。
95430,"Després, al final d'això, són portats de tornada al llogaret, i la noia amb qui cadascú es casarà ja ha estat seleccionada.",然后，最后，他们被带回村子，而每一个要结婚的女孩都已经被选中了。
95934,"En un petit poble de Mèxic, les dones estan pagant el preu màxim.",在墨西哥的一个小村庄，妇女们正在付出终极代价。
97572,Creus que pots adquirir tot el coneixement del món?,你认为你能学到世界上所有的知识吗？
101190,Creiem que els màrtirs moderns també rebran aquesta benedicció especial.,我们相信，现代的殉道者也会得到这特别的祝福。
105034,"Don Joan mai no m'havia trucat """"Escolta noi!",唐璜从来没有给我打电话”嘿男孩！
126542,Però aquests i altres advertiments similars es van dirigir a les xarxes informàtiques més tradicionals a principis de la dècada del 2000.,"""但这些和类似的警告在本世纪初期间针对更传统的计算机网络。"
131475,És per això que Buda diu que si no mates els teus pares mai no seràs lliure.,这就是为什么佛陀说，除非你杀死你的父母，否则你永远都不会得到自由。
174183,"Així que el que acabo de dir és molt clar, és a dir, mai no ho faré.",所以我刚才说的很清楚，也就是说，我永远不会这么做。
175571,"No obstant això, eviteu interpretacions massa dramàtiques dels resultats de l'esdeveniment, com que van arruïnar completament la meva vida per sempre.",但是，避免解释事件结果过于戏剧化，比如“他们完全永远毁了我的生活“。
190806,"Com a pare i com a President, repeteixo aquesta petició aquesta nit.",作为一名总统，也作为一名家长，今晚，我再次重申这个要求。
202824,"No obstant això, l'ocupació al Servei Públic Australià oa les Forces de Defensa sol estar restringida als ciutadans australians.",然而，在澳大利亚公共服务就业或国防部队通常局限于澳大利亚公民。
209912,"Vladimir Putin: No, mai he fet aquestes peticions a ningú, i mai no ho faré per diverses raons.",弗拉基米尔·普京：不，我从未向任何人发出这样的请求，出于种种原因，我也永远不会这样做。
226114,"Eddie Lampert va parlar de gastar molts diners, però no va construir gaire d'un negoci en línia.",EddieLampert谈到花了很多钱，但他并没有建立很多在线业务。
