linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
46745,eliminacion_catalan,caracteres_problematicos: {'·'},Va dir que va passar més d'un any instal·lant finestres i altres vidres.,,,,,
62109,eliminacion_catalan,caracteres_problematicos: {'“'},“Estem molt contents d'anunciar la venda de TRW Automotive.,,,,,
70901,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“El tipus que més probablement dispararan està dret al terrat, donant-los un objectiu perfecte. ”.",,,,,
131266,eliminacion_catalan,caracteres_problematicos: {'/'},"Però, com veu el seu paper com a representant/veu de Harvard?",,,,,
224520,eliminacion_catalan,caracteres_problematicos: {'“'},“Aquest gran experiment pel qual estem passant és bàsicament per tornar a aconseguir la teva infànci...,,,,,
249724,eliminacion_catalan,caracteres_problematicos: {'%'},"Quan se'ls va preguntar per què no havien de fer aquestes coses, el 92% dels nens nord-americans van...",,,,,
266681,eliminacion_catalan,caracteres_problematicos: {'±'},"Per tant, no està clar com el principi 7±2 pot, podria o hauria d'aplicar-se a la web.",,,,,
278959,eliminacion_catalan,caracteres_problematicos: {'·'},"Com a part d'un esquema paral·lel, també planeja alliberar terres privades addicionals ocupades pels...",,,,,
319585,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Tot el que creiem saber és “normal” per a nosaltres i, per tant, es considera un fet quotidià de la ...",,,,,
329532,eliminacion_catalan,caracteres_problematicos: {'$'},"Angular - $compile: Com funciona, Com utilitzar-lo.",,,,,
337699,eliminacion_catalan,caracteres_problematicos: {'‘'},Memo Steve Price: com s'ha utilitzat la ‘histèria' per degradar i controlar les dones,,,,,
375073,eliminacion_catalan,caracteres_problematicos: {'/'},"Per example, passar el mes a la data 31/01/96 donarà lloc al 29/02/96.",,,,,
415583,eliminacion_catalan,caracteres_problematicos: {'»'},"» El 2014, els investigadors de la Universitat SWPS van dur a terme 348 projectes de recerca, per va...",,,,,
507344,eliminacion_catalan,caracteres_problematicos: {'●'},● El seu temps amb l'acompanyant començarà just després que ella acabi aquesta trucada.,,,,,
671909,eliminacion_catalan,caracteres_problematicos: {'—'},—L'altre li deia tigressa!,,,,,
717809,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",L'ensenyament de “continguts LGBT” a les escoles no sempre ha estat acceptat.,,,,,
748270,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}",No crec que [la llei] sigui discriminació.,,,,,
828914,eliminacion_catalan,caracteres_problematicos: {'“'},“No vull ser un gran líder; vull ser un home que va per aquí amb una petita llauna d'oli i quan veu ...,,,,,
922019,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}",Amb aquest curs podràs assolir els teus objectius personals com la certificació SIELE (Reconeixement...,,,,,
1042778,eliminacion_catalan,caracteres_problematicos: {'·'},Les possibilitats de morir en un vol comercial o en un viatge amb tren són gairebé nul·les.,,,,,
1110604,eliminacion_catalan,caracteres_problematicos: {'·'},"Això garanteix la recepció del pagament, cosa que significa que qualsevol persona amb qui comercieu ...",,,,,
1112266,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}","19 Llavors va venir un escriba i li va dir: «Mestre, et seguiré allà on vagis.».",,,,,
1137841,eliminacion_catalan,"caracteres_problematicos: {'/', '·'}",Només assegura't d'investigar si tens gats/gossos per veure si poden ser al·lèrgics a ells si se'ls ...,,,,,
1219852,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“És correcte, i a mesura que ens apropem un ha de ser realment cec per no adoptar-lo!”",,,,,
1238731,eliminacion_catalan,caracteres_problematicos: {'/'},A més... el que algú diu que vol/qui és i el que realment fa pot ser dues coses diferents.,,,,,
1252634,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Estàs realment començant a tractar aquesta quimera seva com una possibilitat seriosa, Selim?”",,,,,
1258439,eliminacion_catalan,caracteres_problematicos: {'%'},El 5% d'aquestes pomes eren dolentes,,,,,
1318511,eliminacion_catalan,caracteres_problematicos: {'·'},"No obstant això, també manté els principis de llibertat i drets de propietat intel·lectual.",,,,,
1409639,eliminacion_catalan,caracteres_problematicos: {'·'},"Curiosament, durant aquesta etapa del procés, l'embrió no creix en grandària, simplement se subdivid...",,,,,
