linea,catalan,chino
263,Així que els van negar a tots dos; després van ser destruïts.,他们否认他俩，故遭遇毁灭。
12584,"'Bé, ara, passem a aquest desafortunat mestre alemany.",“好，现在，让我们转向这个不幸的德国大师。
15767,"JON LOEVY: Aquest correu electrònic hauria d'haver estat lliurat, oi?",JONLOEVY：这封电子邮件应该被翻过来，对吗？
17449,"De vegades els monstres són reals, Anita.",有时，怪物是真实的，安妮塔。
28910,La seva mare l'havia localitzat al desert de l'oest de Texas perquè Joe necessitava parlar amb ella?,她的母亲已经在德州西部沙漠跟踪她，因为乔需要跟她说话吗？
51812,"I per això necessitava una mica de disciplina, crec.",所以他需要一些纪律，我想。
57400,MV: Que de vegades suposo que tenim una bona oportunitat i de vegades seguim sent tercers.,MV：有时我猜我们有很好的机会，有时我们还是第三。
68874,"Només hem tingut sis converses, Brod.",我们只有六个对话，布洛德。
88999,El més probable és que la cova de gel que va veure al novembre tingui un aspecte completament different al final de la mateixa estació o fins i tot després d'unes poques setmanes.,很可能你在11月看到的冰洞在同一季节结束时或者甚至在几周之后看起来会完全不同。
95194,És possible que no tots els wakandans tornin.,可能不是所有的Wakandans都会回来。
127719,"Ara asseu el teu cul cap enrere, altres persones també han de treballar aquí, ja saps.",现在，让你的屁股坐下来，其他人也必须在这里工作，你知道的。
137726,"Tot el que vaig fer va ser en el millor interès dels meus fills, TOT, tant si hi estàs d'acord com si no.",我所做的一切都是为了我孩子的最大利益，一切，不管你同意还是不同意。
146285,"Vull continuar amb aquesta pràctica, així que el meu propòsit de Cap d'Any és anotar tres moments alegres cada dia.",而我想继续这种做法，所以我新年的决心是每天写下三个快乐的时刻。
149246,Els Estats Units fins i tot tenen prou audàcia per pressionar l'Autoritat Palestina perquè accepti la seva decisió o s'enfronti a conseqüències nefastes.,美国甚至有足够大胆推动巴勒斯坦权力机构接受其决定或面临可怕后果。
160172,"És millor que cridem els nostres científics, els nostres filòsofs, els nostres advocats i fins i tot els nostres poetes perquè dirigeixin la seva atenció a aquesta gran pregunta: Com es regula la propietat de les dades?",所以，我们最好要求我们的科学家、我们的哲学家、律师、甚至我们的诗人，把他们的注意力转向这个大问题上：即你如何规范数据的所有权？
176525,"Com que els TLU poden classificar, saben coses.",既然TLU懂得分类，它们就知道素材。
177659,"Va dir que per trobar una solució duradora a Síria, hem de parlar amb l'Iran, Rússia i Turquia.",他说，为了在叙利亚找到持久的解决方案，“我们需要与伊朗，俄罗斯和土耳其进行交谈。
201202,"Quan l'estudiant entra a la sala, la veu de l'ordinador confirma: ""Estàs a la sala 311"".",当学生进入房间时，电脑语音确认，“你是在311室”。
249658,"Però va afegir, van trigar anys a treure' l del meu cor.",她说过：“用了很多年时间才将他从心里抹去。
255710,"Si pogués assegurar-se que Johnny i Sharon estiguessin bé, podria mantenir la rata a la seva gàbia i planejar què fer a continuació.",如果他能确保乔尼和莎伦没事的话，他可以把老鼠放在笼子里，计划下一步该怎么办。
261828,"La seva recompensa es pot endarrerir una mica per raons de seguretat, però arribarà en el moment oportú.",你的奖励可能会有点延迟出于安全原因，但它会在适当的时候。
266476,"""Als Estats Units, centenars d'anys de competència justa van fer que el comerç fos relativament just i transparent"", afirma.",“在美国，数百年的公平竞争使商业相对公平和透明，”他说。
267270,"Pel que sembla, el metge li havia dit que un viatge a Irlanda li vindria bé.",显然是她的医生告诉她到爱尔兰做一次旅行会使她心情好点。
293221,"Com que Déu és imparcial, nosaltres, com a cristians, també ho hem de ser.",因为上帝是公正无私的，我们作为基督徒也必须公正无私。
295044,"Els punts finals, hey si una dona pot anar a un viatge de ioga a Bali, ha d'anar!",结束点，嘿，如果一个女人能去巴厘岛做瑜伽旅行，她应该去！
304271,Els acords internacionals haurien d'elaborar-se amb l'objectiu de reduir en gran manera l'armament.,国际协议应当制定出来以期大大减少军备。
305771,"Ha dedicat sis anys a investigar el tema, però abans hi va haver molts anys d'esforç.",他花了六年时间研究他的主题，但在那之前还有很多年的努力。
312069,"En altres paraules, vam decidir fer servir el volum reduït de l'edifici per crear la profunditat espacial.",换句话说，我们决定使用“减少”的建筑体积来创造空间深度。
312872,"Per tant, el mercat requerirà un volum i un impuls significatius per superar aquesta resistència.",因此，市场将需要大量的量和动力来克服这种阻力。
318467,Has experimentat l'ajuda de Déu?,你得到上帝的帮助了吗？»
330387,Sovint se sent a les dones dir que el fet que un home sigui fort no vol dir que no pugui ser sensible.,你经常听到女人说，仅仅因为男人很强壮，并不意味着他不能敏感。
379244,La confusió entre l'Esperit i l'ànima (o fantasma) ha fet aquí molt de mal.,灵魂与灵魂（或“鬼”）之间的混淆在这里造成了很大的伤害。
427515,"Brown, l'opinió pública es posaria del costat dels extremistes obrers i els revolucionaris.",布朗公众舆论将转向工党极端分子和革命分子的一边。
434634,Diu que en pagarà un terç.,他说他会付三分之一。
436060,"Gears, una persona que aprovava i rebutjava diàriament el finançament de tota Rússia i Europa, va assentir.",Gears，一个每天都在批准或拒绝整个俄罗斯和欧洲的资金申请的人，点了点头。
442006,"Ens tornem temorosos i defensius, esperant el proper cop.",我们变得害怕和防守，等待下一次罢工。
442021,Això és un problema i demostra que la política de divises del banc no funciona com s'esperava.,这是一个问题，它表明该银行的外汇政策没有按预期运作。
449845,"""Vols dir,"" va dir, ""que algú ha robat el nostre servei de peix de plata?""",你的意思是，”他说，”有人偷了我们的银器鱼服务吗？
449994,Comissió lamenta la manca de dades sobre la detenció administrativa.,委员会对缺乏行政拘留的数据表示遗憾。
450348,"Puc intentar sortir amb tots els homes de Filadèlfia, però si ho fes, em quedaria sense cossos calents per conèixer.",我可以试着和费城的每个男人约会，但如果我这样做了，我会跑出温暖的身体去迎接。
452499,"'Sobre això, senyors meus, ara tots vostès saben prou per a la comprensió de la nostra situació, i de la de Sauron.",“关于这件事，我的领主，你现在都知道足够的理解我们的困境，和索伦的。
457120,Havien traslladat les seves famílies a aquest districte escolar perquè saben investigar.,他们把家搬到了学区，因为他们知道如何进行研究。
493261,En aquest moment tenim un president que utilitza la por per intentar allunyar-nos més.,现在我们有一位总统，他利用恐惧来试图让我们进一步分裂。
512239,"En el passat, més de 50 conductors d'autobús han rebut formació a causa dels mals hàbits de conducció.",过去已有超过50名巴士车长因不良驾驶习惯需接受培训。
523937,"Una persona mor cada 10 minuts, amb la major càrrega a Àsia i Àfrica.",每10分钟就有1人丧命，亚洲和非洲的负担最重。
542533,Enquestes i estudis recents suggereixen que la majoria dels edificis no compleixen l'estàndard de la indústria per al confort dels ocupants (ASHRAE 55).,最近的调查和研究表明，大多数建筑物不符合乘员舒适度的行业标准（ASHRAE55）。
553855,Això vol dir que la regió on es poden formar o expandir els deserts també és més àmplia.,这意味着沙漠可以形成或扩展的区域也会更广阔。
575801,"El Sr. Underwood no parlava d'errors judicials, escrivia perquè els nens ho poguessin entendre.",Underwood没有谈论正义的流产，他在写作，所以孩子们能理解。
586187,El servei SOA ha de ser autodefinit: els serveis SOA han de ser capaços de definir-se a si mateixos.,C）SOA服务应该是自定义：SOA服务应该能够自己定义。
587112,"Per portar-lo a casa a Àfrica, l'Índex Mo Ibrahim per a la Governança Africana (IIAG) ha estat acceptat internacionalment com a mesura de bon govern.",将其带回家非洲，MO易卜拉欣非洲治理指数（IIAG）已被国际公认为良好治理的标准。
590027,"En 10 dies, estaré de vacances a Buenos Aires i veuré què faig.",十天内我会开始在布宜诺斯艾利斯度假，到时候看看我会做什么吧。
603859,Et diu que les accions d'IBM pujaran durant el mes que ve.,它告诉你IBM的股票会在下个月攀升。
620945,No és estrany que els líders dels drets dels discapacitats en aquest país acabin de llançar una Campanya de Resistència demanant als diputats que signin una carta recolzant una millor atenció i serveis per a la gent gran i les persones discapacitades i cap canvi a la llei.,难怪这个国家的残疾人权利领袖们刚刚发起了一场运动抵抗运动要求国会议员签署一份宪章，支持改善对老年人和残疾人的护理和服务，并且不改变法律。
626348,"Pots, si vols, dir-me la veritat, tota la veritat, i a canvi guardaré els teus secrets.",如果你愿意，你可以告诉我真相，全部的真相，作为回报我会替你保守秘密。
626354,Es tracta de la finalització dels treballs identificats a la resolució de setembre.,这完成了九月决议中确认的工作。
636286,"Quan es tracta de bateries, tothom sempre està buscant noves solucions que ofereixin una vida útil més llarga i sostenibilitat.",当谈到电池，每个人都在寻找新的解决方案，提供更长的寿命和可持续性。
643967,"Alternativament, podeu crear un projecte (generalment utilitzat només per a programes més complexos que aquest!) per mantenir el seu codi organitzat.",另外，你也可以创建一个“项目”（通常仅用于比这个更复杂的程序！）来保持代码的有序性。
645811,"Spieth, Rahm o Justin Thomas podrien haver-lo superat guanyant.",Spieth，Rahm或JustinThomas本可以通过获胜取代他。
672790,"Òbviament, canviem el sistema per portar Shaq en una posició còmoda.",我们显然改变了系统，让沙克处于一个舒适的位置。
688146,I això vol dir que perdem la nostra explicació estàndard de perquè l'univers té l'estructura que té.,这就意味着我们失去了对宇宙为什么具有它所具有的结构的标准解释。
693013,"Van passar tres mesos i, un matí, Sam va trobar la cartera a la porta de casa seva.",三个月过去了，后来有一天上午，山姆在自己前门的外面发现了自己的钱包。
704462,"I què passa amb els que tenen l'enllaç funciona, però les pàgines web no s'obren?",那些有链接工作的人怎么样，但网页没有打开？
706285,"En realitat, probablement la millor manera d'inicialitzar ArrayList és el mètode que heu escrit, ja que no necessita crear una llista nova de cap manera:",实际上，可能是“最好的”初始化ArrayList的方法是你写的方法，因为它不需要以任何方式创建一个新的List：
724012,"Treball i Assumptes Socials, Assumptes Administratius i Ocupació; 9.",劳动和社会事务，行政事务和就业；9。
742981,Solia barrejar tots els productes de neteja líquids o materials per beure a la casa només per veure què feia i si destruïa les coses.,我曾经在屋子里混合所有液体清洁产品或饮用材料，只是看它会产生什么以及是否会破坏东西。
745320,"Però l'Institut de Tecnologia de Massachusetts va trobar que aquest nombre una mica ""massa optimista"": el començament d'almenys 15 coets pesats per completar la missió de subministrament inicial.",但麻省理工学院发现这个数字有点“过于乐观”了：最开始至少有15枚重型火箭才能完成初次补给任务。
757327,Tota la literatura jueva només coincideix en una característica del Messies: serà un governant polític i un heroi nacional.,整个犹太文学只承认弥赛亚的一个特征：他将成为一个政治统治者和民族英雄。
772001,Unilever estima que fins a 80 dels 100 líders més veterans del grup de productes de consum parlen almenys dos idiomes.,联合利华估计，多达80家消费品集团的100位最高级别领导者至少会说两种语言。
794961,"Així que, òbviament, senten que aquest és el millor representant de jugar al pòquer.",所以，很显然他们觉得这是玩扑克牌时的最佳代表。
797503,"Si tens les escates grans i gruixudes de color vermell platejat, pot ser a qualsevol lloc, inclosa la boca o els genitals.",如果你有又大又厚的银红色鳞片，这可以在任何地方，包括你的嘴或生殖器。
809743,El grup ocupacional més comú a Wellington és el dels 'professionals'.,惠灵顿最普遍的就业群体是“专业人员”。
834257,Però a la nit escoltem més.,但在晚上我们听到更多。
857988,Però també farem que el sistema de gestió dels tipus de canvi s'acosti més als convenis internacionals i les regles del mercat en el futur.,但我们今后也要使汇率管理制度更加贴近国际惯例和市场规则。
862179,"""No em rendeixo perquè Alfie està respirant, no està patint, no està lluitant, no li han donat (...) drogues, està lluitant"", va dir el pare del nen als periodistes.",“我没有放弃，因为阿尔菲正在呼吸，他没有受苦，他没有挣扎，他没有被给予药物，他正在打架，”男孩的父亲告诉记者。
906111,"A ningú no li agrada un espavilat, Harry.",没有人喜欢wiseass，哈利。
