linea,catalan,chino
18960,Però només em diu l'entrenador George.,“但是他只是叫我乔治教练。
34720,BBE també em va ajudar i segueix ajudant-me a dirigir els meus negocis a Ucraïna i Nigèria.,bbe也帮助并继续帮助我在乌克兰和尼日利亚开展业务。
80171,"Naturalment, amb tots els canvis a l'Índia, el jove estava molt atent a la seva dignitat quan va venir aquí.",很自然，在印度，所有的变化这个年轻人非常站在他的尊严当他来到这里。
81669,"Uns governen el món, altres són el món.",有些人统治世界，其他人就是世界。
95634,En poques paraules: tot el que hi ha entre Amèrica del Nord i Àsia és estratègicament molt important per a nosaltres.,简而言之，北美和亚洲之间的一切在战略上对我们非常重要。
132398,"Les dones ho sentirien durant sis dècades més, i continuen escoltant-ho de diferents maneres avui dia.",女性将再听六十年，今天她们会继续以不同的形式听到它。
134123,"Vanessa també rebrà cent mil, i obtindrà aquesta casa.",凡妮莎还将得到十万人，她将这房子。
190819,També haurà de ser completament autònom perquè les ordres triguen molt de temps a arribar a Mart des de la Terra.,它也必须是完全自主的，因为命令需要很长时间才能从地球到达火星。
196626,"Per contra, només una quarta part dels nens negres i mestissos van esmentar la igualtat quan van parlar de raça.",相比之下，只有四分之一的黑人和混血儿在谈到种族时提到了平等。
197676,"Va dir: Si els meus soldats comencessin a pensar, ni un es quedaria a les files.",他又说：“如果我的士兵都开始自己思考，那么就没有人肯当兵了。
220258,"Per tant, el subministrament d'aigua rural continuarà sent un repte per a molts governs nacionals i els seus socis de desenvolupament a la propera dècada.",因此，未来十年农村供水仍将是许多国家的政府及其发展合作伙伴面临的一个挑战。
232062,Tinc un pacient en aquest moment el matrimoni del qual va resultar ser una tragèdia.,“我现在有一位病人，她的婚姻是一个悲剧。
262614,"Des de la dècada de 1970 fins a la de 1990, res no semblava funcionar per dissuadir els adolescents de fumar.",从20世纪70年代到90年代，似乎没有任何东西能起到劝阻青少年吸烟的作用。
300399,"Tot i que suposa un impuls econòmic per a molts pescadors, també planteja una altra preocupació.",虽然对许多渔民来说是经济上的推动，但它也引起了另一个担忧。
330847,"Mira, el més desconcertant va ser quan vaig veure aparèixer el correu electrònic de la meva dona.",看，最令人不安的是，当我看到我妻子的电子邮件出现。
354179,"La setmana passada, funcionaris d'immigració havien ordenat arrestar-los perquè el permís de residència de la mare havia expirat feia temps.",上周，移民官员下令逮捕他们，因为母亲的居留证早已过期。
360775,"""Instem encaridament a qualsevol persona amb qualsevol informació sobre aquests gatets, la seva mare o la persona que va llançar els animals al sostre, a posar-se en contacte amb la RSPCA immediatament "".",“我们强烈要求任何人提供关于这些小猫，他们的母亲或将动物扔到屋顶上的人的任何信息，立即联系RSPCA。
365462,Acull amb satisfacció l'acord d'alto-el-foc i expressa el seu agraïment per les mesures adoptades per a aplicar gairebé totes les recomanacions formulades pel Comitè.,它欢迎停火协议，并且表示赞赏所采取的执行几乎全部委员会的建议的措施。
370495,RS: Va sorgir simplement del meu propi desig de saber si les mascotes formaven part del procés de planificació pre-birth.,RS：它只是出于我自己的愿望，知道宠物是否是出生前规划过程的一部分。
373268,(Simplement no ho reconeixeran).,他们只是不承认这一点。
379170,"Pot ser difícil trobar temps per completar un videojoc, especialment si només tens unes poques hores a la setmana per jugar-hi.",很难找到时间来完成一个视频游戏，特别是如果你每周只有几个小时的游戏时间。
402247,Així que estava tractant amb un costat molt fosc dels mitjans de comunicació.,因此，她正在处理媒体的一个非常黑暗的一面。
406797,És només un nom que utilitzem per agrupar les persones amb el propòsit de donar-los a tots la mateixa teràpia farmacològica.,这只是一个名称，我们用来这个命名将人们聚集在一起，以便为他们提供所有相同的药物治疗。
423686,Molly: Una noia americana en el front de casa,美国女孩：莫莉民政战线Molly：AnAmericanGirlontheHomeFront下载
435774,Això sembla el millor sistema de pagament del món.,这听起来像是世界上最好的支付系统！”。
441694,"Però això significaria tornar a moure els seus llibres, i això no em sembla bé, encara no.",但这意味着再次移动她的书，这感觉不对，还没有。
460674,"Quan es tracta de la salut del seu gat, assegureu-vos que vostè és conscient d'aquests assassins silenciosos comuns.",当谈到猫咪的健康时，请确保你了解这些常见的沉默杀手。
468056,"En primer lloc, la seva reputació local no el segueix fins a la capital federal.",首先，他在地方上的声望不会跟随他来到联邦首府。
471408,"En els propers mesos i anys, els empresaris i els promotors ho hauran de tenir en compte.",在未来的岁月里，企业家和开发者需要牢记这一点。
478693,"""Vaig pensar que podria estar enutjat perquè no et vaig ajudar contra Leon "".",我以为你可能是疯了，我没有帮助你对里昂。”
480449,"Quan va voler venir a la Universitat d'Illinois el 1991, no s'ho podia permetre, així que va conduir des de Chicago i es va presentar a l'oficina d'ajuda financera.",当他想来伊利诺伊大学在1991年，他买不起，所以他从芝加哥开车下来，并在财政援助办公室露面。
487151,"La societat lingüística nacional d'Alemanya, la GfDS, fins i tot ha estat escollint un Wort des Jahres des de 1971.",自1971年以来，德国国家语言协会（GfDS）甚至一直在选择WortdesJahres。
503274,"Els periodistes poden enfrontar-se a nous perills a l'entorn actual, en alguns casos subjectes a atacs de líders polítics fins i tot quan intenten desacreditar informació falsa.",记者可能在当前环境中面临新的危险，在某些情况下，即使在试图揭露虚假信息时也会受到政治领导人的攻击。
525492,Per què no em vaig morir? i les paraules i el sentiment d'aquella època hi van tornar.,“我为什么没死？“她的话和当时的感觉又回到了她身上。
532036,"Ajuda a definir la velocitat personal del canvi, perquè el rellotge és personal per a cada dona.",它有助于确定个人的变化速度，因为时钟是每个女人的个人。
544968,"Aquesta és una recepta per a un desenvolupament econòmic ràpid, especialment si els països ho aprofiten invertint en salut i educació.",“这是经济快速发展的一个因素，特别是如果各国通过投资于健康和教育来利用它。
574813,"Per això, és massa aviat per dir què passarà als 3nm.",对于这一点，现在说3nm会发生什么还为时过早。
