linea,catalan,chino
302,"30:14 Quan aquest dia arriba, (les persones) seran separats els uns dels altres.",30：14复活时来临之日，他们将彼此分离。
16542,coneixes el dia d'acció de gràcies? saps per què humà gràcies a Déu?,你知道感恩节吗？你知道为什么人类感谢上帝吗？
19298,"A Los Angeles el mes d'agost passat, vam rebutjar milers de persones perquè el nombre de persones que venen és massa gran.",去年8月在洛杉矶，我们回绝过数千人，因为来的人数实在太庞大了。
19953,"Anem a buscar aquella poma extraordinària, deien.",让我们去寻找那奇异的苹果，他们说。
24865,"Tot i això, va resultar que aquesta malaltia es pot transmetre a través d'un simple petó.",然而，事实证明，这种疾病可以传染给，并通过一个简单的吻。
39221,"Però em preocupa molt, Christiane, tens una manca de qualsevol tipus de comunicació viable a nivell tècnic.",“但我真的很担心，Christiane，你在技术层面缺乏可行的沟通。
40502,"Malgrat la revolució digital, la sanitat i els serveis públics han quedat enrere.",尽管数字革命，医疗保健和公共服务都被抛在后面。
72274,"Si el nom sona familiar, això pot ser degut al lideratge continu d'Itàlia en l'educació superior.",如果这个名字听起来很熟悉，那可能是由于意大利在高等教育方面的持续领导。
82926,"""Bush va ser fa dos anys, però el programa iranià era el mateix i la intenció era la mateixa"", em va dir l'oficial israelià.",“布什是两年前，但伊朗的计划是一样的，意图是一样的，“以色列官员告诉我。
87525,Gairebé tots els models d'ordinadors climàtics aprovats per l'ONU eren erronis.,几乎所有联合国批准的气候计算机模型都是错误的。
114451,"Ella va pensar: No obstant, sé que aquests són els anys feliços.",她想：但我知道这些是幸福的岁月。
129431,Utilitzaven molts olis perfumats a la seva vida quotidiana i també per a les mòmies.,他们用了很多芳香油在他们的日常生活中，也为木乃伊。
136112,Us portaran en direcció contrària al camí que he triat per a cadascun de vosaltres.,他们会把你们引向与我为你们每一个人所选择的路径截然相反的方向。
137450,"Avui dia, tota la gent a l'Azerbaidjan, totes les institucions estatals utilitzen només l'alfabet llatí.",今天，阿塞拜疆的全体人民，所有政府机构都只使用拉丁字母。
151245,"I segon, explorarem la història personal de John.",第二，我们要探索约翰的个人历史。
152114,"No poden veure cap bellesa enlloc, no poden veure cap alegria enlloc.",他们无法在任何地方看到任何的美，他们无法在任何地方看到任何的喜悦。
166462,No soc com el meu germà Arthur; no puc evitar gaudir-ne.,我不像我哥哥亚瑟；我情不自禁地享受着快乐。
185830,"No és aquest el teu fill, el meu Senyor?",这不是你的儿子，我的主？
186590,"Tot i això, malgrat tots els seus talents, els robots encara no poden fer una tassa de te.",然而，对于他们的才能，机器人仍然不能喝一杯茶。
192084,Qualsevol eina d'administració remota pot ser utilitzada amb fins destructius.,任何的远程管理工具可以被用于破坏性的目的。
211133,Els Estats Units donen suport al multilateralisme significatiu i eficaç per a unes relacions més pacífiques.,美国支持“有意义及有效力的多边主义”，以增进发展和平关系。
224378,Podeu confiar en els nostres comentaris independents.,您可以信任我们的独立评论。
249982,"Des del 2009, cooperem amb organitzacions internacionals a l'àmbit de la protecció del medi ambient i el rescat d'animals.",自2009年以来，我们一直在与环境保护和动物救援领域的国际组织合作。
251833,"Examinem vuit mètriques clau per determinar el creixement del banc, i si hi ha alguna pista falsa.",我们查看了八个关键指标来确定银行的增长，以及是否有任何红色鲱鱼。
263349,Ara hi haurà molts presidents mirant-ho.,“现在会有很多主席在看着他。
281168,El 9 de setembre de l'any passat vaig prendre la meva decisió i des d'allà no me'n vaig penedir.,去年九月九日，我做了我的决定，我没有从那里后悔。
288546,Però Porteus es preocupa pel que pugui passar en altres judicis.,但是Porteus担心在其他试验中，这可能会发生什么。
326353,"En aquest cas, min hauria de tornar la primera instància i max hauria de tornar l'última.",这种情况下，min应返回第一个实例，而max应返回最后一个。
327887,"Però la veritat científica mai no pot assolir la veritat absoluta, i les filosofies, després de tot, no són més que interpretacions del món.",但是科学真理永远不可能达到绝对真理，以及哲学，毕竟，只不过是对世界的诠释。
345235,"""El càncer no és una malaltia, és potser milers de malalties,""Dr. Esener va dir.",“癌症不是一种疾病，它可能是数千种疾病，”Esener博士说。
347106,"Si els antics extraterrestres visitaven la terra, quina era la seva missió, i hi ha proves que apuntin a quan tornaran?",如果古代外星人造访过地球，他们的使命是什么，有证据表明他们何时将会返回吗？
363507,"Els individus, les famílies i fins i tot les comunitats poden obtenir allò que necessiten.",个人、家庭甚至是社区都可以接受他们需要的东西。
385705,Marianne va veure i va escoltar amb sorpresa creixent.,玛丽安看到和听到越来越多的惊喜。
394568,Una millor gestió de campanyes em pot ajudar a anticipar el següent pas d'un client?,更好的宣传活动管理是否能帮我预测客户的下一步？
418179,"Per a grans desplegaments, fins i tot l'espai RFC1918 no és suficient per satisfer totes les necessitats de la xarxa interna.",对于大规模部署，就算RFC1918空间也不足以对所有内部网络需求进行寻址。
421043,"A ningú no li agrada realment, però pot crear massa oportunitats per deixar-les passar.",没有人真的喜欢它，但它可以创造太多的机会。
435596,"Les prediccions suggereixen que l'envelliment de la població significa que una persona morirà de càncer cada 10 segons, tret que s'implementin estratègies efectives de prevenció i tractament.",预测显示人口老龄化意味着每10秒就有一个人死于癌症，除非实施有效的预防和治疗策略。
439534,"Va establir oficialment el Guinness World Records en dues categories: ""Temps més ràpid per visitar totes les nacions sobiranes"" i ""Temps més ràpid per visitar totes les nacions sobiranes - Femení"".",她正式将吉尼斯世界纪录分为两类：“最快访问所有主权国家”和“最快时间访问所有主权国家——女性”。
444913,"Si els demòcrates estan interessats i es prenen seriosament el compromís i la negociació, la pilota és a la teulada.",“如果民主党人对妥协和谈判感兴趣并且认真对待，球就在他们的法庭上。
472886,"Per un segon nom, va escollir Hèrcules.",对于一个中间名字，他选择了Hercules。
472952,Aquest pot ser el factor més important a llarg termini per limitar els riscos d'extinció de centenars d'espècies.,这可能是限制数百种物种灭绝风险的最重要的长期因素。
478910,I a la meva filla li agrada Dean perquè la seva dona és jueva.,我女儿喜欢迪恩，因为他的妻子是犹太人。
484074,"La programació a C es considera la base d'altres llenguatges de programació, per això es coneix com a llenguatge mare.",C编程被认为是其他编程语言的基础，这就是为什么它被称为母语。
497564,"No obstant això, hi ha una diferència significativa, i la diferència és que en aquest xat de vídeo coneixeràs gent principalment d'Alemanya.",然而，有很大的差异，这种差异的是，在这个视频聊天，你遇到的人基本上是从德国。
504141,"A finals de setembre, aquesta xifra va arribar als, per la qual cosa és probable que LG Innotek accepti més empleats el proper mes.",截至9月底，这个数字达到了3396人，因而很可能LGInnotek将在下个月接纳更多员工。
507955,"Per evitar aquesta situació, recordeu sempre acceptar dades de fonts fiables.",为避免这种情况，请始终记住接受来自可靠来源的数据。
532402,"Per descomptat, les àrees protegides del món també proporcionen molt més que els diners del turisme.",很明显，世界保护区还提供的不仅仅是旅游资金。
532861,"Seguiu amb la gran feina, Dr. John.",继续伟大的工作，约翰博士。
538614,"Més tard, vam descobrir que això era realment molt fàcil, perquè els llenguatges funcionals tenen un conjunt fix de característiques.",后来，我们发现这实际上是很容易实现的，因为函数式语言有一套固定的特点。
546586,"Els tipus de sang per si sols no es poden utilitzar per determinar qui és el pare, però sí per determinar la possibilitat biològica de la paternitat.",单独的血型不能用于确定父亲是谁，但它们可用于确定父亲的生物可能性。
552758,"El nostre programa de ciutadania per inversió (CBI) proporciona a les persones, així com als seus familiars directes, l'oportunitat de buscar una vida millor en un entorn més estable.",我们的投资公民身份（CBI）计划为个人–以及他们的直系亲属，提供了在更稳定的环境中追求更好生活的机会。
557585,"Ara, queda't, hi ha un pis aquí en aquesta casa, que pertany al mateix propietari.",现在，等等，这里有一个公寓在这所房子里，属于同一个老板。
560317,"Així que quan la gent em pregunta per què és a Rússia, li dic: 'Si us plau, pregunti-li al Departament d'Estat'.",“所以，当人们问我为什么待在俄罗斯时，我就说，请去问国务院。
582104,Però intenteu explicar això a qualsevol de les milers de noies que assisteixen al seu concert.,但你可以试着把这句话告诉参加他音乐会的数千名女孩中的任何一个。
584359,Indexar abans el CCB garantirà que segueixi exercint un paper vital en el suport a les famílies canadenques i en la reducció de la pobresa infantil.,尽快索引CCB将确保它继续在支持加拿大家庭和减少儿童贫困方面发挥重要作用。
585679,"Tenia moltes preguntes, i els Estats Units són el lloc on vull trobar les meves respostes.",我有如此多的问题，而美国正是我要寻求这些答案的地方。
587709,"Reconeguem-ho; encara que probablement ens preocupem pels nostres ossos i la nostra salut, tenim moltes games de rendir bé.",面对现实吧；虽然我们可能关心我们的骨骼和健康，但我们真的希望表现良好。
592248,"Per això, Alain Pumir va aportar la seva experiència com a físic.",为此，AlainPumir贡献了他作为物理学家的专业知识。
601372,La meva opinió és que ets una dona gran perquè no tens aquestes experiències.,我猜你是个老女人，因为你没有这些经验。
603208,"En les seves cartes a Mai Dong, Manna va descriure aquests canvis estacionals com si ell mai hagués viscut a la ciutat.",在她写给麦冬的信中，曼娜描述这些季节变化，仿佛他从未在城里生活过。
608999,"Si penses en com la gent parla o utilitza la cerca per veu, no es limiten a dir 'temes de WordPress ThemeForest', sinó que diuen 'temes de WordPress de ThemeForest'.",如果您考虑人们如何说话或使用语音搜索，他们不会只说“WordPress主题ThemeForest”，他们会说“来自ThemeForest的WordPress主题”。
614895,A la Cort Suprema buscaré ser una força per a l'estabilitat i la unitat.,在最高法院，我将争取成为稳定和团结的力量”。
633134,El nostre objectiu és mantenir-nos per davant dels nostres competidors i ser més atractius al mercat lacti.,我们的目标是保持领先于竞争对手，并在乳制品市场上更具吸引力。
647840,"Aquest és un mercat nou, i hi pot haver tasques similars cada any a partir de llavors.",这是一个新的市场，之后可能每年都有类似的任务。
648096,"Al costat del vi i l'oli, els lactis representen la demanda més gran del mercat xinès.",除了葡萄酒和石油外，乳制品代表了中国市场的最大需求。
652933,"Tothom pot ser (poc-c) creatiu, i hem d'ajudar tothom a assolir el seu màxim potencial creatiu.",每个人都可以有（小c）创意，我们必须帮助每个人充分发挥创意潜能。
661130,Creu que totes les dades de Quayside han de ser de-identificades en origen per mantenir la privadesa dels ciutadans.,她认为，所有的Quayside数据都应该在源头上被匿名化以维护公民的隐私。
671771,"Com es va dir al principi d'aquest article, no hi ha res millor que anar de viatge amb un gran grup d'amics.",正如在这篇文章的开头所说，没有什么比去旅行与一大群朋友更好。
695599,Però l'FBI només volia saber si era comunista (no ho era); els llocs on va treballar a la bomba només compartirien els registres administratius.,但联邦调查局只是想知道，如果他是一个共产主义（他没有）；他在那里工作过炸弹的地方只能共享行政记录。
702558,L'eina FAPDA recull les decisions polítiques recollides des del 2008 a més de 80 països.,自2008年以来FAPDA工具收集了来自80多个国家的政策决定。
721698,Quatre d'aquestes empreses produeixen fertilitzants més respectuosos amb el medi ambient o presten un servei per ajudar els agricultors a utilitzar el nitrogen de manera més eficient.,其中四家公司要么生产更环保的肥料，要么提供服务，帮助农民更有效地使用氮肥。
729866,"Però, pot realment aturar el progrés?",但他能否真的停止进步吗？
759738,"Aliments que gairebé tota la gent menja, per mi són perjudicials i perillosos.",几乎所有人吃的食物，对我来说~~是有害的而且危险的。
783844,33.4 Déu no ha creat dos cors en un mateix ésser humà.,33：4真主没有在任何人的胸膛里创造两个心。
790562,"Això encara no era Iraq, però la insurgència aquí finalment s'havia registrat a la xarxa internacional gihadista.",这还不是伊拉克，但这里的叛乱活动最终在国际圣战网络上登记。
798974,"Moltes destinacions es van adjudicar per aquest preu, però per a Washington (IAD)...",许多目的地被授予这个价格，但对于华盛顿（IAD）是在有……
805496,Els altres quatre sensors són idèntics entre si.,其他四个传感器看起来彼此相同。
830965,El darrer llançament el 2010 va demostrar que era possible seguir trajectòries,2010年的最新发布表明，有可能遵循轨迹
