linea,catalan,chino
16257,El teu rifle ha guanyat algunes revolucions.,——你的步枪赢得了一些革命。
36515,I si no necessites més d'un o dos cicles?,如果您不需要超过一个或两个周期怎么办？
46220,"Una ànima famolenca a la recerca d'una ànima plena!, va dir.",“一个饥饿的灵魂在追求一个完整的灵魂！“他说。
48227,"Alhora, no va revelar qui vol específicament comprar un avió rus.",同时，他没有透露谁特别想购买俄罗斯飞机。
60795,L'adaptabilitat humana ens converteix en bons conductors.,人类的适应性使我们成为相当好的司机。
61467,"Sabem que la governança, tant a nivell nacional com internacional, pot reformar-se per a servir amb major eficàcia a les realitats del segle XXI.",我们知道，可以改革国家和国际两级的治理，更有效地服务于二十一世纪的现实。
64282,Aquestes diferents perspectives ajuden a posar Jamie en el camí correcte.,这些不同的观点帮助杰米在正确的路线。
67302,No és temps perdut si és una zebra: la història d'Anna,这不是浪费时间，如果它是一个斑马：安娜的故事
72751,Hayley va sortir i en va comprar un que també té vídeo per a la seva habitació.,Hayley出去买了一台有视频的，同样，为了她的房间。
75548,L'última cosa que volem és que algú odiï el nostre germà.,我们想要的最后一件事是任何人都恨我们的兄弟。
120554,"Tot i això, aquesta xarxa és molt més ràpida que l'altra, sobretot perquè diversos usuaris poden controlar-la.",然而，这个网络比另一个快得多，特别是因为用户可以控制它。
136173,"Tenim els noms de 159 persones que es creu que estan desaparegudes i enterrades, però hi podria haver encara més persones.",“我们有159名被认为失踪和埋葬的人，但可能会有更多的人。
141218,"Crec que, Sarah, m'has representat molt bé i has estat maltractada.",我想，莎拉，你很好地代表了我，而且被虐待过。
156664,Cadascuna d'aquestes modificacions només serà aplicable pel que fa a aquesta declaració de treball i no a les futures declaracions de treball.,每一个这样的修改将仅适用相对于工作这种声明，而不是今后的工作陈述。
164990,Podries tenir el valor de fer retrocedir el maelhorid.,你可能有勇气回头maelhorid。
185119,A la política tailandesa representen una veritable ruptura amb el passat.,在泰国政坛，它们代表着与过去的真正决裂。
194533,Durant molt de temps Cool Girl em va ofendre.,很长一段时间，酷女孩冒犯了我。
199617,"Durant més d'una dècada, sempre em va dir que el seu marit estava ocupat a la feina.",十多年来，她总是告诉我，她丈夫忙于工作。
209257,"El país està preparant el seu exèrcit per fer front a múltiples amenaces potencials, inclòs el conflicte amb el Pakistan.",该国正在武装其军队，以准备应对多种潜在威胁，其中就包括与巴基斯坦的冲突。
224001,Molts creuen que només els nens no saben compartir o cooperar perquè mai no van haver d'aprendre.,许多人认为，只有孩子不知道如何分享或合作，因为他们从来不需要学习。
233120,Només llavors podrem veure l'impacte real de la tecnologia en els mercats i en la societat en el seu conjunt.,只有这样我们才能看到技术对市场和整个社会带来的实际影响。
235843,Sembla que aquest impuls constant pels béns materials demostra que estan sofrint una veritable falta interna.,似乎对物质产品的持续驱动表明他们正遭受着真正的内部缺乏。
239331,"Durant dècades, els diplomàtics han fet broma que l'Aràbia Saudita és l'única empresa familiar amb seient a les Nacions Unides.",数十年来，外交官们都开玩笑说，沙特阿拉伯是唯一一个在联合国拥有席位的家族企业。
248653,La gent pot continuar amb les vacunes durant 3 anys i després considerar la possibilitat d'aturar-les.,可人们继续他们的镜头为3年，那么，可以考虑停止。
251191,Els tres tipus de mobles següents són millors per no comprar.,以下3种家具最好不要购买。
257828,"Va comprovar els resultats en línia l'endemà, però no va mirar el codi de Millionaire Maker.",“她第二天在网上检查了结果，但没有看《百万富翁制造商》代码。
282602,"Tu eres un gat, em diuen.",你是一只猫，他们告诉我。
303418,"Benvingut de nou a Max Q, la nostra mirada setmanal al que està succeint en l'espai i l'espai de notícies de les startups.",欢迎回到MaxQ，我们每周查看太空和太空启动新闻中发生的事情。
306684,"Es va disparar al jardí, dos mesos després que la principessa morís.",他在花园里开枪自杀，两个月后，公主死了。
309910,"Potser mai no sabria la veritable identitat del Nu lleig, però almenys arribaria a veure com era.",也许我永远也不会知道丑裸男的真正身份，但至少我可以看看他长什么样子。
324192,"Fins ara, s'ha aprovat una legislació escolar integral o específica a disset estats.",到目前为止，全面或有针对性的学校在17个州立法通过。
324638,Aquestes zones no són adequades per a l'estil de vida dels kurds.,这些地区不适合库尔德人的生活方式”。
339029,"Aquestes paraules estan registrades al capítol 31 de Proverbis, i nosaltres també ens podem beneficiar del savi consell d'aquesta mare.",这些训词记录在箴言第31章，我们也可以从这位慈母的明智劝告获益良多。
339148,"Sóc el director d'inversions de The Arora Report, que publica quatre butlletins per ajudar els inversors a beneficiar-se del canvi.",我是TheAroraReport的首席投资官，该报告发布了四份通讯，帮助投资者从变革中获利。
340341,"Estava disposat a deixar enrere aquest lloc, però el cementiri tenia reservada una darrera sorpresa.",我准备离开这个地方，但墓地里还有最后一个惊喜。
361267,Creix la preocupació que Espanya o Itàlia es puguin convertir en el proper país europeu a no poder pagar el seu deute.,人们越来越担心西班牙或意大利可能成为下一个无法偿还债务的欧洲国家。
370944,"Ara, dotzenes de països de tots els continents també se n'estan beneficiant.",现在，各大洲的几十个国家也在受益。
371612,Els detalls finals proporcionats pels principals grups d'interès de la F1 ens van donar la confiança necessària per acceptar aquest nou repte.,“通过F1的主要利益相关者提供最后的细节给了我们信心去接受这个新的挑战。
377293,Tant de bo li hagués preguntat com es deia el seu difunt company.,我希望我有问他已故合伙人的名字是什么。
378812,"Els homes volen tornar-lo a l'oncle de Woodfine a Ontario, que els ho va regalar.",男人们想把它归还给安大略省Woodfine的叔叔，后者把它作为礼物送给他们。
382665,"En aquest cas, l'energia negativa tornarà a aquest subjecte que et fa mal, i es dispersarà a l'espai.",在这种情况下，负能量将返回到该问题的伤害你，并将分散在空间。
389854,"Mai ho veig fent cap feina allà, va continuar Harris, sempre que vaig.",“我从来没有看到他做的任何工作，“继续哈里斯，“每当我进去。
406347,El pas següent és la nota rebuda per García al sopar.,"""下一步是加西亚吃晚饭时收到的那封信。"
