linea,catalan,chino
7022,"Aquestes són persones que m'importen, però ara només són a la llista B.",这些是我所关心的人，但现在他们只是在B列表上。
31878,"Òbviament, la nostra marina hauria d'estar estacionada allà, inclosos els nostres submarins.",显然，我们的海军应当部署在那里，包括我们的潜艇部队。
38370,"Després de deu anys de presó, un lladre intenta ajustar-se a mètodes de vigilància millorats.",经过十年监禁，一名小偷试图适应改进的监控方法。
38738,"Si hi ha més protestes aquest mes, ell i tots els seus amics xinesos indonesis planegen tancar-se a casa seva.",如果这个月还有更多的抗议，他和他所有的印尼华人朋友们都计划把自己反锁在房间里。
40272,El món sencer creu que hem de romandre a la UE.,全球都认为我们应该留在欧盟。
41918,"Com probablement sàpigues, hi ha dos tipus principals de PNG.",正如你可能知道，有两个主要类型的PNG。
47803,"A Orient, els jueus han de pagar el preu; a Alemanya ja han pagat en part, i pagaran més en el futur.",在东方，犹太人正在付账；在德国，他们已经支付了部分费用，而且将来还要支付更多。
57731,"De fet, el seu pla estratègic ni tan sols esmenta el canvi climàtic.",事实上，它们的战略计划甚至没有提及气候变化。
69738,"No obstant això, tornant a la pregunta principal, segueixo trobant que els homes després del divorci són força desafiadors.",然而，回到主要问题，我仍然发现离婚后的男人很有挑战性。
96275,Aquestes teràpies de calma són ideals per a aquells que sempre estan ocupats treballant a les pantalles.,这些平静的疗法是伟大的那些谁总是忙于在屏幕上工作。
108266,És cert que aquesta ha estat la cultura de govern a Nigèria des de la seva independència; cal admetre que aquesta cultura ha esdevingut una obsessió.,的确，自独立以来，这一直是尼日利亚的治理文化；必须承认，这种文化已经成长为一种痴迷。
115376,Article 7-2 (Gestió de la informació més gran relacionada amb l'accionista),第7条之2（管理与最大股东有关的信息）
123060,"No em queden gaires anys bons, ho sé.",我没有太多的好年剩下的在我面前，我知道。
129422,"Per a Hamilton i aproximadament nord-americans més, això significa quedar-se adormit de sobte, de manera imprevisible i sovint.",对于汉密尔顿和大约20万其他美国人来说，这意味着突然，不可预测并经常入睡。
136200,Vaig néixer només perquè tots poguessin tornar la cara de mi?,我出生在这样每个人都能把他们的脸从我吗？
144899,"Cada país sembla ocupar-se dels assumptes interns, alhora que gestiona els assumptes globals que afecten els seus mercats respectius.",每个国家似乎都在处理国内问题，同时也在管理影响其各自市场的全球事务。
150512,Mai a la història dels Estats Units un president nord-americà va creure que aquesta opció fos una bona idea.,在美国历史上，从来没有一位美国总统相信这样的选择是一个好主意。
160065,"I al nostre preu, cap altre producte no té millor valor.",而在我们的价格，没有其他产品是一种更好的价值。
169355,Som criatures de Déu.,我们是神的被造物。
187977,Ho sé perquè estava molt unit al meu pare i ell i els seus companys sempre en parlaven.,我知道，因为我非常接近父亲，他和他的伙伴总是谈到这一点。
194583,Així que penso començar la meva carrera a Argentina en un futur proper.,所以我也考虑在不远的将来在阿根廷开始我的职业生涯。
196254,"Phil i tothom estaven impressionats amb aquest nen de 13 anys que realment sabia com ser DJ, així que no deixava de convidar-me a tornar-hi.",菲尔和所有人都对这位13岁的孩子感到非常印象深刻，他实际上知道如何使用DJ，所以他不断邀请我回来。
199788,Aviat vaig començar a adonar-me que valia la pena conquerir aquestes pors.,我很快就开始认识到，这些担心是值得征服的。
206443,El ministre destaca el potencial turístic d'Azerbaidjan,部长强调了阿塞拜疆的旅游潜力
209818,Els Procediments Especials i la Revisió Periòdica Universal han esdevingut eines essencials en matèria de drets humans.,特别程序和普遍定期审议已成为不可或缺的人权工具。
221759,"Pitjor encara, sosté que portar realment 100Mbps de servei a menys de dos quilòmetres de tot Finlàndia serà difícil financerament.",更糟的是，他认为，实际上把100bps的服务带到芬兰全境两公里之内，在财政上是很困难的。
231322,Em vaig inscriure a finals de febrer de 2016 perquè vaig sentir que és un dels millors llocs de càmeres i volia provar-ho.,我在2016年2月底注册了，因为我听说它是最好的cam网站之一，我想尝试一下。
264735,La traïció de les imatges (Això no és una pipa),画名：形象的叛逆（这不是一个烟斗）TheTreacheryofImages（Thisisnotapipe）
266585,"Encara que és una institució relativament nova, cada any VU rep un major reconeixement mundial.",虽然一个相对较新的机构，每年有似曾相识收到更大的全球认可。
275976,Tenia 9 anys i els escoltava a ella ia la meva mare parlar de l'atenció sanitària i la intervenció primerenca dels nens amb discapacitats.,“我9岁，我听她和我的妈妈讨论残疾儿童的医疗保健和早期干预。
291594,"Als mons virtuals, dèiem que els que tenien poder sobre el món eren déus, immortals, mags.",在虚拟的世界，我们说，那些曾在世界上有力量的是神，神仙、巫师。
306850,Així que cada fotògraf també ha de ser químic.,每个摄影师同时也必须是一个化学家。
316775,Reparació: avaluar les mesures correctores per assegurar-se que la zona està completament seca.,修复：评估补救措施，确保区域完全干燥。
318797,"El professor va organitzar una competència deslleial, però el cor de tots els pares!",老师组织了一场不公平的竞赛，却扎了所有父母的心！
323429,L'EDA no és una idea nova; el concepte existeix des de fa almenys 10 o 20 anys.,EDA不是一个新概念；这个概念已经存在了至少10到20年。
330135,Crec que el punt que Evan està fent (espero que això és el que volia dir) és que vostè ha de mesurar per si mateix el que l'equilibri és.,我认为埃文的观点（我希望这就是他的意思）是你必须自己去衡量这个平衡是什么。
330663,"Llavors m'odiaràs, t'enfadaràs i marxaràs, i no et tornaré a veure ni a tu ni a Ian.",你会恨我，你会疯了，搬出去，我永远不会再见到你和伊恩。
348594,Les enquestes de les darreres dècades han demostrat sistemàticament que aquestes són les preocupacions nacionals més urgents per a molts filipins.,最近几十年的调查一直表明，这些是许多菲律宾人最紧迫的国家问题。
354453,"les 10 Normes Ambientals i Socials (ESS), que estableixen els requisits que s'apliquen als prestataris.",十个《环境和社会标准》（ESS），其中阐明了适用于借款方的要求。
365586,"Més recentment, els investigadors d'Operacions Especials havien descobert una operació de contraban d'heroïna a través de l'aeroport internacional de Filadèlfia.",最近，特别行动调查人员发现了一个操作通过费城国际机场走私海洛因。
442547,La flota russa té 360 vaixells.,俄罗斯海军拥有360舰艇。
507588,"Per tant, els Estats Units no només són la primera, així com l'única superpotència veritablement global, sinó que també és probable que sigui la darrera.",因此，美国不仅是第一个，同时也是唯一一个真正的全球超级大国，但也可能是最后一个。
