linea,catalan,chino
6103,Estem implementant amb èxit aquest gegantí projecte energètic.,我们正在成功实施这个巨大的能源项目。
28062,Però el tres és un número místic; s'acaben les coses.,但是三个是一个神秘的数字；它完成事情。
37334,Els retards creats per aquestes dificultats fan que ja no puguem celebrar els esdeveniments de prova necessaris el 27 d'agost i l'1 de setembre.,“这些困难造成的延误意味着我们不能再在8月27日和9月1日举行必要的测试活动。
37909,El que realment estem pensant és com arribar a la utopia econòmica.,我们真正思考的是如何达成经济乌托邦。
39614,"On sigui que viatge, és gairebé segur que Dulux hi ha estat abans que vostè.",不管您到何处旅行，Dulux几乎肯定已先您一步到达。
55771,"Parlem de la 'via ianqui', i hi ha hagut algunes crítiques.",我们谈论’洋基方式’，并且有一些批评。
60164,"De fet, és l'Heroi del Món.",此外，它是世界的英雄。
66843,"Si optés per fer totes les tasques jo mateix perquè trigaria més temps a explicar el que cal fer, se'm consideraria un gerent ineficaç.",如果我选择自己完成所有的任务，因为需要花更长的时间来解释需要做什么，我会被认为是一个无能的经理。
80850,(c)La creació de la Comissió Consultiva de Drets Humans el 26 de maig de 2000;,（c）2000年5月26日设立了人权咨询委员会；
83490,Ens assegurarem que el Departament d'Estat rebi prou fons per garantir l'èxit de la diplomàcia nord-americana.,我们将确保国务院得到充裕的经费来保障美国外交的成功。
103576,"Si ho fossis, passaria temps amb tu!",如果你是，他会花时间和你在一起！
112831,Un dels elements més decebedors del Ioga 530 de 14 polzades és la qualitat de visualització.,14inYoga530更令人失望的元素之一就是它的显示质量。
115022,"Si et preocupes per mi, ho estàs demostrant d'una manera molt estranya.",如果你关心我，你用一种非常奇怪的方式展示它。
138867,"En sentit econòmic, això vol dir que venc fusta de forma regular a la indústria forestal (per descomptat a la UPM) i posseir bosc sempre ha tingut algun tipus de significat econòmic per a mi.",在经济方面，这意味着我会定期向森林企业（当然是向UPM）出售木材，拥有森林对我来说一直具有某种经济意义。
167996,Els comentaris i les crítiques de l'exterior no canviaran mai.,外界的评论和批评永远不会改变。
184732,Per què l'Índex de Capital Humà no cobreix tots els països?,为什么人力资本指数没有覆盖所有国家？
195102,"Molts països europeus es convertiran en dues nacions, i Europa en conjunt es convertirà en dues civilitzacions.",许多欧洲国家已经变成了两个民族，欧洲作为整体变成了两个文明。
195591,Però SPDY no va ser res més que una altra millora de TCP i els seus principis.,但是SPDY只是TCP及其原理的另一改进。
210661,"A la primera reunió del 19 de juliol, molts comissionats van parlar constructivament sobre els temes que volien que cobrís la comissió.",在7月19日的第一次会议上，许多委员就他们希望委员会所涵盖的问题进行了建设性的谈话。
242175,I ara Tammy Abraham té quatre gols.,现在塔米·亚伯拉罕有四个目标。
244125,"Quan Duggan va ser elegit tres anys després, Gilbert ho va reconèixer immediatament com a different dels seus predecessors recents.",当Duggan三年后当选时，吉尔伯特立即认出他与他最近的前任不同。
