linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
57520,eliminacion_catalan,caracteres_problematicos: {'@'},"No sé com n'és d'estrany, @Emily.",,,,,
116518,eliminacion_catalan,caracteres_problematicos: {'·'},"Aquesta cèl·lula, acabada de descobrir, pot refer tot un animal",,,,,
125386,eliminacion_catalan,caracteres_problematicos: {'·'},Per això Twinkle Khanna creu que totes les seves pel·lícules haurien de ser prohibides,,,,,
279913,eliminacion_catalan,caracteres_problematicos: {'·'},Va ser un dels pocs futuristes que va predir que les ulleres intel·ligents o les lents de contacte s...,,,,,
359191,eliminacion_catalan,caracteres_problematicos: {'%'},"En aquest cas, el cost total va augmentar un 80% amb la feina acabant una hora abans.",,,,,
393870,eliminacion_catalan,caracteres_problematicos: {'«'},«Avui escoltaràs tot el que necessites per entendre els propòsits de l'enemic.,,,,,
443386,eliminacion_catalan,caracteres_problematicos: {'='},"Si la vostra entrada s'assembla a (k, H, W) = (64, 64, 64) és fàcil passar per alt errors relacionat...",,,,,
496083,eliminacion_catalan,caracteres_problematicos: {'“'},“Al futbol està passant alguna cosa.,,,,,
516917,eliminacion_catalan,caracteres_problematicos: {'“'},“Desenes de milions de nord-americans ja no veuen un camí clar per superar els seus reptes.,,,,,
524708,eliminacion_catalan,caracteres_problematicos: {'“'},"“En la nostra recerca de fa un parell d'anys, hem estat analitzant quin seria l'impacte en els merca...",,,,,
601606,eliminacion_catalan,caracteres_problematicos: {'·'},Central Park ha aparegut en més de 300 pel·lícules diferents.,,,,,
638099,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}","Dave: [00:24:46] Bé, també em faré ressò del meu agraïment, Sandie.",,,,,
680308,eliminacion_catalan,caracteres_problematicos: {'·'},Aprendre Python us donarà més oportunitats de treball i promoció professional perquè Python és una d...,,,,,
704092,eliminacion_catalan,caracteres_problematicos: {'%'},"Encara que és impossible poder predir amb un 100% de precisió que et dirà que sí, has de tenir la se...",,,,,
741481,eliminacion_catalan,caracteres_problematicos: {'·'},"· Finalment, per salvar-se a si mateixos (i la relació), aquests altres especials comencen a reclama...",,,,,
746278,eliminacion_catalan,caracteres_problematicos: {'”'},No em culpes per dir que la meva pròpia gent dóna suport a Jonathan.”.,,,,,
782883,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“El que liderarà el futur és la tecnologia, i qui controli el flux d'informació i la producció en el...",,,,,
947307,eliminacion_catalan,caracteres_problematicos: {'·'},"En els darrers anys, l'advocacia no s'ha caracteritzat precisament per la seva imaginació ni per la ...",,,,,
963939,eliminacion_catalan,caracteres_problematicos: {'“'},"“Quan veig un client amb un fort suport governamental, em sento millor perquè probablement no desapa...",,,,,
982938,eliminacion_catalan,caracteres_problematicos: {'“'},"“Si ens fixem en la debilitat global que estem veient, està molt centrada en la fabricació, la debil...",,,,,
1018458,eliminacion_catalan,caracteres_problematicos: {'·'},Els responsables de la presa de decisions tindran en compte les circumstàncies dels sol·licitants al...,,,,,
