linea,catalan,chino
3414,Per això aquest jove va dir vaig a judici.,这就是为什么这个年轻人说我要去审判。
5007,Els graduats xinesos diuen que no gràcies als treballs de fàbrica,中国大学生难向蓝领工作“低头”ChineseGraduatesSayNoThankstoFactoryJobs
21741,Ara tenen 45 idees per evitar que es repeteixin.,现在，他们有45个想法，以避免重复。
40352,"-Si més no, sis milles!- observà aquell.",“至少六英里！“观察到其中一个。
43555,També ens ajuda a millorar els productes i serveis de Microsoft i es pot utilitzar per a qualsevol altre propòsit descrit a la Declaració de privadesa de Microsoft.,它还有助于我们改进Microsoft产品和服务，并可用于Microsoft隐私声明中所述的任何其他目的。
48140,No representen traduccions oficials del nostre equip.,它们不代表我们团队的官方翻译。
50577,"Tot i això, la nostra comprensió dels canvis a les glaceres en aquestes regions és encara limitada i ambiciosa i es requereixen esforços conjunts per respondre a aquests problemes.",然而，我们对这些地区冰川变化的理解仍然有限且雄心勃勃，需要共同努力来应对这些问题。
57632,És una plataforma electrònica que obre la porta a una nova solució més flexible.,它是一个电子平台，为新的、更灵活的解决方案打开了大门。
59990,"I la veritat és que, Rose, no està acostumada a tenir un home a prop tot el dia,",“而且事实是，Rose，她不习惯每天身边都有一个男人，
66488,"Potser torneu a casa, i llavors us complaurà veure el que has fet per ell mentre era fora.",“也许他会回家，然后它会请他去看当他离开时，你为他所做的。
93020,"Vajuvi va dir: ""Si ho aconsegueixen, el riu desapareixerà i, amb ell, tota la nostra gent"".",““Vajuvi说，“如果他们成功了，河流将消失，有了它，我们所有的人。”
96082,L'Espen ha estat fent o alterant o ajudant el llop per en Morgan.,Espen正在制作，改变或者帮助这头狼，为了Morgan。
109475,"Però se'n necessiten dos per ballar un tango, i les últimes setmanes, Hamàs també ha demostrat que no té una estratègia clara en el tracte amb Israel.",但是探戈需要两个人，在最近几周，哈马斯还表明，与以色列打交道没有明确的战略。
123615,"El cinquè dia, va fer avions.",第五天，他做了一架飞机。
129079,Així que els seus pensaments es van dirigir cap a l'adopció.,于是，他们的想法就转向了收养。
146561,Però a la guerra es crea deliberadament.,但在战争中，它被蓄意创造出来。
198116,Va dir que l'acord de l'Aliança Democràtica Nacional (NDA) podria ser més ampli per dues raons.,他说全国民主联盟（NDA）的交易实际上可能更广泛，原因有两个。
200043,També es reunirà amb al voltant de vuit alts membres de la Cambra de Representants i el Senat.,他还将与大约八名众议院和参议院的高级代表进行会谈。
208656,"El govern nord-americà també hi ha contribuït perquè, alhora, pot promoure la política exterior imperialista.",而美国政府又推波助澜，因为这能反过来助推帝国主义性质的外交政策。
214149,"Havia guardat tots els originals de la meva roba, i uns amics em van proposar de fer un museu.",我保存了所有衣服的原稿，朋友们建议我开一家博物馆。
225813,"A més, s'ampliarà la llista d'inversions designades (DI).",此外，将扩大指定投资（DIs）的名单。
246902,"De fet, la nutrició personalitzada ha estat identificada com una de les quatre principals tendències de salut i benestar a la regió de l'ASEAN.",事实上，个性化营养已被确定为东盟地区四大健康和保健趋势之一。
256464,"Si no pots fer res més, almenys queda't amb mi.",如果你不能做其他事情，至少和我呆在一起。
293432,"Sempre podria intentar entrenar un home beta perquè sigui més carismàtic, o pot trobar el seu marit americà als Estats Units.",她可以试着训练一个贝塔男人，使其变得更具魅力，或者她可以在美国找到她的美国丈夫。
295164,"Per ajudar-te a mantenir-te sa i educat sobre les teves necessitats de salut bucodental, hem recopilat una llista de les coses més importants que has de saber sobre el càncer oral:",为了帮助你保持健康和关于你的口腔健康教育需求，我们列出了一些最重要的事情你应该知道关于口腔癌：
352281,Tracy Smith: Així que realment vas ser el Watson per al seu Holmes?,特蕾西史密斯：所以你真的是沃森对她的福尔摩斯？
363736,2. almenys 15 persones t'estimen d'alguna manera.,2这个世界上至少有十五个人以某种方式爱着你。
374008,El programari permet revisar les diverses empreses globals i els seus representants.,该软件可以审查各种全球性公司及其代表。
390957,El tribunal va trigar un any a revisar les peticions.,法院花了一年时间审查这些请愿书”。
394901,"Si una persona espera controlar millor el SII, pot voler eliminar alguns o tots aquests aliments, i després reintroduir-los, d'un en un, per identificar quins poden estar empitjorant els símptomes.",如果一个人希望更好地控制他们的IBS，他们可能希望消除一些或所有这些食物，然后重新确定它们，一次一个，以确定哪些可能会恶化他们的症状。
408489,"No és un pensament, ni una entitat abstracta ni res.",它不是思想、或抽象实体或任何事物。
415572,"La majoria dels objectius es van assolir, per la qual cosa en un nivell, el programa ho va fer força bé.",达到了大部分目标，因此在一个层面上，该计划做得很好。
427362,Allà també va desenvolupar la memòria SAMOS.,在此，也开发SAMOS记忆体。
443613,"Tot el que tenia era la Rebecca, ell era l'únic, i era un perdedor.",我所有的，只是丽贝卡——他是唯一的一个，而他是个失败者。
485789,Aquesta és la voluntat de Déu!,这是上天的意愿啊！”
486720,"Les joguines són àngels dels nens, per què ho dius?",玩具是儿童的天使，为什么这样？
488921,"Si no tenim cap d'aquestes anomenades fases disperses a l'aigua,",如果我们没有任何这些所谓的分散相在水里面，
501586,Volem que tots els edificis ecològics continuïn demostrant lideratge molt després d'haver estat construïts i ocupats.,我们希望所有绿色建筑在建造和占用后很长时间内继续发挥领导作用。
516617,Els observadors havien advertit durant molt de temps que l'eficàcia de la defensa antimíssils estava sent exagerada.,观察人士长期以来警告称，导弹防御的有效性被夸大。
528395,"Dic com un grec, perquè als grecs se'ls anomena els pitjors transgressors en aquesta línia.",我说，就像希腊人一样，因为希腊人被称为希腊最严重的违反人。
529208,"Desafortunadament, qualsevol jugador que mor en el joc també mor a la vida real.",不幸的是，任何在游戏中死去的玩家在现实生活中也会死去。
553989,"Per descomptat, durant les dues hores que els meus amics i jo juguem al disc golf, parlem de tota mena de coses.",当然，在两个小时的时间里，我和我的朋友玩飞盘高尔夫，我们谈论各种各样的事情。
562072,09: simplificar: 7 principis rectors per ajudar qualsevol persona a desordenar la llar i la vida (3),09：简化：7个指导原则，帮助任何人整理他们的家和生活（3）
569857,"Però si ets d'Europa i ets cristià no hi pots entrar, és a dir, és gairebé impossible.",但是，如果你从欧洲来，并且你是基督徒，你就不能进来……意味著几乎不可能。
570441,I l'altra cosa per la qual ens estem donant a conèixer és per convertir-nos en una ciutat verda.,然后，我们真正闻名的另一件事就是成为绿色城市。
573659,"El Sr. Skipwith, després de mostrar-me la carta, molt prudentment la va amagar.",Skipwith在给我看了那封信之后，非常谨慎地隐藏了它。
586665,El partit revolucionari no és una societat d'admiració mútua.,革命党不是一个相互倾慕的协会。
599194,"Vet aquí un example lleugerament different, però que segueix utilitzant el mateix concepte d'específic o general.",这里是一个仅有轻微不同的例子，但是仍然使用的是相同的概念，特定的或一般。
625062,"No, va desaparèixer de sota la cadira a la nit.",不，它在夜里从椅子下面消失。
634025,"Joan 8:47 - El qui és de Déu escolta les paraules de Déu; per tant, no les escolteu, perquè no sou de Déu.",约翰福音8：47出于神的，必听神的话；你们不听，因为你们不是出于神。
661073,"Però la condició és que ""els Estats Units s'acosten a nosaltres de la manera correcta"".",但条件是“美国以正确的方式接近我们”。
665380,"Més recentment, ha processat amb èxit més d'una dotzena de càrrecs estatals d'ambdós partits polítics.",最近，他成功地起诉了来自两党的十几名国家官员。
697526,El que poden fer els que estaran vius en el futur és lluitar amb ells mateixos perquè aquest canvi sigui real.,那些活在未来的人们所能做的就是与自己做斗争，这样，这种改变才可能是真正的改变。
712950,"Es podria dir, com molta gent, que no és fàcil actuar sempre sobre la base de principis abstractes.",你可能会说，像很多人一样，总是按照抽象的原则行事是不容易的。
722595,El mateix egipci està tan realment dissenyat que sembla un home viu.,埃及人自己这样真正被设计那他好象是一个活的人。
722956,Podem debatre el disseny adequat de preus i polítiques i com utilitzar els diners generats.,我们可以就合适的定价和政策设计，以及如何使用征收到的资金而开展辩论。
734878,"És massa aviat per declarar qualsevol guanyador, sigui com sigui, perquè no n'hi ha prou de tenir un producte que funcioni.",“以任何方式宣布任何赢家都为时尚早，因为只有工作产品是不够的。
745844,"A principis d'aquest mes, vaig escriure sobre una declaració dels països de Five Eyes sobre l'encriptació i les portes del darrere.",本月早些时候，我写了五眼国家关于加密和后门的声明。
766208,Els investigadors només pregunten amb quina freqüència utilitzen les xarxes socials o els dispositius.,研究人员“只是询问，他们使用社交媒体或电子设备的频率。
769185,L'absència d'altres indicadors insinua que aquesta seria la versió de 32 bits.,缺少其他指标暗示这将是32位版本。
771595,COBIT 5 utilitza indicadors i pot adoptar els indicadors de desenvolupament sostenible existents com a eines de gestió a diversos nivells i sectors per tal de millorar el monitoratge ambiental i els sistemes d'informació a diferents escales.,COBIT5可以运用相关指标及采用现有的可持续发展指标来作为各个部门中各级别的管理工具，以改善不同尺度上的环境监测和信息体系。
775220,"Per tant, si heu de buscar i llegir sobre ells, utilitzeu llocs de confiança i de bona reputació.",所以，如果你必须查看和阅读他们，使用可信的和有信誉的网站。
779183,Els que participen en la iniciativa de qualitat de Crayola saben que és un esforç a llarg termini.,参与Crayola质量计划的人都知道这是一项长期努力。
802464,"""Aposto que es convertirà en un Starbucks"", va dir Echo Delta.",“我打赌这里会变成一家星巴克（Starbucks），”EchoDelta说。
