linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
3043,eliminacion_catalan,caracteres_problematicos: {'·'},Al·là sap que estan mentint.,,,,,
14962,eliminacion_catalan,caracteres_problematicos: {'“'},“Estem treballant per atraure recursos financers alemanys.,,,,,
201806,eliminacion_catalan,caracteres_problematicos: {'*'},"**Resolució Any Nou** Comença a enumerar els llibres llegits, tot el que sé és que llegeixo molt.",,,,,
360226,eliminacion_catalan,caracteres_problematicos: {'·'},"Ja no responc a aquest tipus de missatges perquè la pràctica crida ""Sóc intel·lectualment mandrós"".",,,,,
613230,eliminacion_catalan,caracteres_problematicos: {'%'},"Al voltant del 50% dels símptomes dels pacients es van produir en les últimes tres setmanes, i el 59...",,,,,
620059,eliminacion_catalan,caracteres_problematicos: {'”'},"I si no pregueu, sempre tindreu la porta tancada”.",,,,,
728760,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",Com podeu veure totes les línies estan especificant actualment “jessie”.,,,,,
806248,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}","És un recordatori continu que tot i ser nord-americans, en molts sentits, sempre serem «altres».",,,,,
836026,eliminacion_catalan,caracteres_problematicos: {'“'},"“M'encantava passejar pel seu jardí després de sopar; se sentia viva, fins i tot a l'hivern.",,,,,
836624,eliminacion_catalan,caracteres_problematicos: {'%'},El joc té una campanya de Kickstarter en curs que s'acosta al 400% de finançament i acaba en poc més...,,,,,
863110,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}","[66] Per example, els ulls s'ajusten automàticament a la llum ambiental tènue o brilliant.",,,,,
932302,eliminacion_catalan,caracteres_problematicos: {'—'},"Aquesta visió del risc no és només heterodoxa, és paradoxal — la primera de diverses paradoxes que a...",,,,,
943058,eliminacion_catalan,"caracteres_problematicos: {'%', '<'}",Normalment no tenen una invasió extensa; el 10% dels tumors LMP tenen àrees de microinvasió estromal...,,,,,
1010071,eliminacion_catalan,caracteres_problematicos: {'/'},"Aquest és un dels esculls de les proves A/B: fa una gran feina per trobar el màxim local, però no pe...",,,,,
1132837,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Perquè “si un atac té més sentit econòmic que un comportament honest, els atacants hi seran”, va con...",,,,,
1224152,eliminacion_catalan,caracteres_problematicos: {'&'},"Això, així com l'auge del comerç electrònic, pot representar vents en contra per a Bath & Body Works...",,,,,
1424246,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",Però el segon fill encengué una espelma i digué: “He omplert aquesta sala de llum!”.,,,,,
1453308,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}","[5] L'esperança de vida és menor que la de la població general, principalment a causa de l'augment d...",,,,,
1460330,eliminacion_catalan,caracteres_problematicos: {'–'},"Si no estic vivint en el seu Esperit i experimentant tot aquest fruit sobre una base regular, cada d...",,,,,
1491645,eliminacion_catalan,caracteres_problematicos: {'+'},4:00 pm Joc de drones + Joc de drones no tripulats: el president i la mosca de la Casa Blanca (Produ...,,,,,
1546211,eliminacion_catalan,caracteres_problematicos: {'·'},La importància simbòlica de Brussel·les com a capital de la UE i seu de l'OTAN pot haver-la converti...,,,,,
1581340,eliminacion_catalan,caracteres_problematicos: {'·'},"Com em va dir una vegada un CEO d'alta tecnologia realment intel·ligent, la majoria dels errors són ...",,,,,
1638684,eliminacion_catalan,caracteres_problematicos: {'%'},"Tot i això, a principis de setembre, una enquesta va revelar que el 66% dels washingtonians recolzav...",,,,,
1693448,eliminacion_catalan,caracteres_problematicos: {'/'},(1/4) Introducció/Història: Presentem un ordinador mecànic de 100 anys d'antiguitat,,,,,
1829323,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“No obstant això, aquesta és una part normal de l'atenció multidisciplinària que ara és l'estàndard ...",,,,,
1941183,eliminacion_catalan,caracteres_problematicos: {'·'},"Amb ells podien ser petits bots salvavides a l'espai, salvant-se a si mateixos, salvant-ne d'altres,...",,,,,
2005121,eliminacion_catalan,caracteres_problematicos: {'“'},“No diria que estic satisfet amb la meva carrera.,,,,,
2119346,eliminacion_catalan,caracteres_problematicos: {'%'},Recordeu que tots els sentiments passen: una part clau per gaudir de la vida és acceptar que no ens ...,,,,,
2129690,eliminacion_catalan,caracteres_problematicos: {'%'},El 42% només fa revisions de codi ocasionals o cap.,,,,,
2221478,eliminacion_catalan,caracteres_problematicos: {'—'},"—Creus, doncs, que un gos va perseguir Sir Charles, i que va morir de por com a conseqüència?",,,,,
2267543,eliminacion_catalan,caracteres_problematicos: {'·'},"Ningú en sabia res, excepte que era intel·ligent.",,,,,
2303116,eliminacion_catalan,caracteres_problematicos: {'“'},Després de deu dies més: “Encara no.,,,,,
2313578,eliminacion_catalan,caracteres_problematicos: {'$'},"""Quan em vaig mudar a Budapest i vaig començar a ensenyar anglès, els meus guanys nets mensuals desp...",,,,,
2355390,eliminacion_catalan,caracteres_problematicos: {'—'},"Aquests manifestants — estic segur que alguns d'ells eren ciutadans ben intencionats, però molts d'e...",,,,,
2399769,eliminacion_catalan,caracteres_problematicos: {'“'},"Mai oblidaré la primera vegada que vaig sentir un dels adults dir: “Ei, quants anys tens?",,,,,
2414590,eliminacion_catalan,"caracteres_problematicos: {'[', '“', ']', '”'}",[1] “L'estudi de la Xina.”,,,,,
2430191,eliminacion_catalan,caracteres_problematicos: {'·'},"El 1975, es va traslladar a la divisió de tecnologia fotogràfica de la companyia per treballar en pe...",,,,,
2439489,eliminacion_catalan,caracteres_problematicos: {'“'},Un altre amic va dir: “Fa temps que no el veiem i no podem contactar amb ell.,,,,,
2454061,eliminacion_catalan,caracteres_problematicos: {'%'},Això pesaria sobre la competitivitat de la UE per al 10% (o més) de la producció làctia de la UE que...,,,,,
2476833,eliminacion_catalan,caracteres_problematicos: {'$'},"La història: ""Com retirar-se en els seus 30 anys amb $ 1 milió en el banc"" per Steven Kurutz",,,,,
2490099,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",El secret no és realment el punt de “Filla meva”.,,,,,
2536326,eliminacion_catalan,caracteres_problematicos: {'—'},"—No, em refereixo al seu estat físic.",,,,,
2537254,eliminacion_catalan,caracteres_problematicos: {'/'},Projecte de llei RoHS de Califòrnia per forçar la SB20/SB50 dels Estats Units (data d'aplicació: 1 d...,,,,,
2734436,eliminacion_catalan,caracteres_problematicos: {'·'},"L'objectiu del Centre d'Excel·lència del PMA a la Xina és promoure la cooperació Sud-Sud, perquè alt...",,,,,
2758102,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Com a institució acadèmica, creiem que en molts casos podem aconseguir un major impacte compartint ...",,,,,
2761349,eliminacion_catalan,caracteres_problematicos: {'·'},Tant el professorat com els estudiants s'esforcen per veure's a si mateixos i als altres com a expre...,,,,,
2783224,eliminacion_catalan,caracteres_problematicos: {'/'},On aprendre: Git/GitHub - Has de saber com utilitzar Git per gestionar i compartir el teu codi.,,,,,
2829665,eliminacion_catalan,caracteres_problematicos: {'“'},“Ni tan sols tenim un principi bàsic sobre el qual construir això.,,,,,
2869566,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Els metges no van ser capaços de treure la bala del seu cervell, ja que haurien de causar més dany....",,,,,
2956601,eliminacion_catalan,caracteres_problematicos: {'·'},Els científics que analitzen les dades d'un satèl·lit desaparegut diuen que tots hauríem de consider...,,,,,
3129442,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“En equips més grans, un d'aquests costos és que la gent pot no tenir temps i energia per formar rel...",,,,,
