linea,catalan,chino
212,Amb qui compartiràs l'amor de Déu avui?,你今天可以和谁分享上帝的爱呢？
59256,No us preocupeu massa pels mercats militars i aeroespacials.,不要太担心军事和航天市场。
105045,Estem veient una nova onada d'exploració a Angola.,“我们正在安哥拉看到新的探索浪潮。
109379,Has construït un món de màgia perquè la teva vida real és tràgica.,“你之所以建立起一个魔幻般的世界是因为你的现实生活是悲惨的。
150187,Així que crec que les coses de què parlem són súper rellevants.,所以我认为我们谈论的东西，只是超级相关。
166902,"A més, és possible que no entenguis el que llegeixes a Internet, o pitjor encara, que sigui inexacte.",此外，你可能会误解你在网上读到的东西，或者更糟的是，它可能是不准确的。
173264,"No sabem per què, encara que havien rebut amenaces indirectes.",“我们不知道为什么，尽管他们受到了间接威胁。
180468,L'informe sobre la situació de la indústria nuclear mundial mostra que el futur de l'aplicació de l'energia nuclear sembla que és a la Xina.,“世界核工业现状报告”显示，核能应用的未来似乎就在中国。
188079,La seva missió era provar cada fet matemàtic.,他们的任务是证明每一个数学事实。
196709,"Potser no sempre ho veiem, però la contaminació de l'aire és la causa d'algunes de les nostres malalties més comunes.",我们可能并不总是看到它，但空气污染是我们一些最常见疾病的沉默原因。
206777,Vinc a tu en nom del Déu d'Israel els exèrcits del qual has desafiat.,我来攻击你，是靠著万军之耶和华的名，就是你所怒骂带领以色列军队的神。
216485,No crec que hagués estat capaç de perseguir tots els meus interessos diferents.,我不认为我能够追求我所有的不同兴趣。
216821,"Sense una acció seriosa i sostinguda per part de Pequín, només empitjorarà.",“如果没有北京的认真和持续的行动，它只会变得更糟。
231030,"De vegades has de donar, París.",有时你要给，巴黎。
237371,"El president Obama ha començat a redefinir el somni americà, convertint-lo en el malson europeu.",“奥巴马总统已经开始重新定义美国梦，将其变成欧洲梦魇。
272313,"Òbviament, això és perquè el seu entorn avalua el seu valor de manera different, en lloc de dependre de la magnitud dels seus esforços.",显然，这是因为他们的环境对他们的价值有不同的评价，而不是取决于他们的努力程度。
282383,Parar i pensar honestament sobre les preguntes d'Evan i vull dir realment pensar.,停下来，诚实地思考埃文的问题，我的意思是真的思考。
290338,No heu de triar un rellotge amb tres colors o més.,您不应该选择三种或更多颜色的手表。
292858,Un total de 23 informes no tenen dades específiques del projecte i només quatre tenen algun detall específic sobre com es van gastar els diners.,共有23个报告没有具体的项目数据，只有4个报告有关于如何赚钱的具体细节花了。
293369,A partir d'aquests focus esperem generar coneixement i treballar amb altres organitzacions de la regió.,基于这些重点，我们希望产生知识并与该区域的其他组织合作。
295873,Hem inserit una edat hipotètica de 128 anys.,我们插入了一个假设的年龄128。
305963,Tots els adults de Meriden van ser entrevistats i se'ls va demanar que responguessin 156 preguntes-preguntes com ara quin és el seu negoci o professió...,每一个成人在梅里登采访和要求回答156问问题，比如“什么是你的商业或职业？
319834,"Ja saps, presentes mil declaracions fraudulentes i després veus quines passen... Es poden ajustar més ràpid del que podem ajustar "".",“你知道，你提交了一千个欺诈性的回报，然后你会看到哪些经历了……他们可以调整得比我们调整得更快。”
331972,No puc imaginar el món sense mi (juny de 1994),“我无法想像没有我的世界”（1994年6月）英国第39号
354771,També comparteixo la meva història sobre el càncer al meu bloc ia Instagram per animar altres afectats pel càncer.,我也在我的博客和Instagram上分享我的癌症故事，鼓励其他受癌症影响的人。
355925,"Sí, és així: La confusió del rellotge és sobre nosaltres una vegada més.",是的，这是正确的：时钟混乱再次出现在我们身上。
411949,Aquest noi dolent et costarà 500 calories.,这个坏男孩将耗费500卡路里的费用。
