linea,catalan,chino
1506,El vostre fòrum és totalment compatible amb l'ús de qualsevol idioma.,您的论坛完全支持任何语言的使用。
61688,Anem a aprendre a utilitzar Samsung solució de recuperació.,学习如何使用SamsungRecoverySolution。
69892,Ha d'assumir que les noies menteixen i proporcionar els seus propis condons.,他应该假设女孩在说谎，并提供自己的避孕套。
74053,"Quan el meu gos Lucky va morir, jo també vaig desaparèixer.",当我的狗Lucky死了，我也消失了。
82152,Les escoles van ser les pitjors; en alguns llocs van ser les úniques estructures que es van esfondrar.,学校是最差的，在一些地方，他们是唯一的结构倒塌。
90160,"Això, alhora, ens ajuda a desenvolupar nous antibiòtics i vacunes.",“这反过来又帮助我们开发新的抗生素和疫苗。
174107,"Diables, he votat del seu costat quan era el correcte.",地狱，我投票在他们一边当这是正确的做法。
194941,Un corresponsal especial del Segle XX sabrà com fer-ho interessant.,二十世纪的一位特派记者将知道如何让它变得有趣。
199008,El joc egipci Pai Gow Poker et familiaritza amb dues atractives noies egípcies.,游戏埃及人PaiGow扑克跟二个有吸引力埃及女孩一起使你认识。
217094,"Ho fa perquè qualsevol persona de l'empresa que hi vulgui venir a parlar o preguntar-li alguna cosa, ho pugui fer.",她这样做是为了让公司里的任何人想和她说话或者问她一些东西，都可以这样做。
219545,"""El perdedor més gran"" ha anat massa lluny?",“最大的输家”赢家走得太远了吗？
225242,"Fins i tot a la nit, el bombardeig des del nord no es va aturar.",即使在夜晚，北方的轰炸并没有停止。
246148,"Pel que fa als pensaments secrets, no els vaig fer cas; ni vaig entendre quines eren les temptacions de Satanàs, ni com s'havien de resistir i resistir.",至于心中隐秘的恶念，我并不予以理睬；我不明白什么是撒旦的试探，更不知如何去抵挡和反抗。
269778,"Si tinc fills, potser passen aquell dia amb mi.",如果我有孩子，也许他们会和我一起度过那一天。
294240,"A més, el cap del poble va presentar diversos càrrecs penals falsos contra sis de les víctimes cristianes.",此外，该村的负责人对六的基督教受害者提出了几项错误的刑事指控。
324840,Així que no tinc una empresa per valor de 180 mil milions de dòlars.,所以我没有一家价值1800亿美元的公司。
327765,Ens assegurarem que el 2022 la qualitat de l'aire a Pequín sigui la millor perquè els atletes competeixin.,“到2022年，我们将确保北京的空气质量是运动员竞争的最佳选择。
335302,Si penses en la quantitat de coses que hem de processar en el context de la presa de decisions.,如果你考虑一下我们在决策过程中要必须处理的事情的数量。
338675,"Sense accions com aquesta, Bangla Desh estaria sumit més profundament en la pobresa extrema.",没有这样的行动，孟加拉国将更深地陷入极端贫困。
338915,Als segles II i III tenim molts testimonis explícits d'aquest efecte.,在第二个和第三个世纪，我们有许多明确的证词这种效果。
359082,"Vam començar a parlar de les pèrdues de la meva tia, i els vaig explicar el que havia intentat fer aquell matí.",我们开始谈论我姑姑的损失，我告诉他们那天早上我想做的事。
362648,Aquestes variables conserven els valors fins que sortim shell.,这些变量保持它们的值，直到我们设计出来shell。
379826,"El segon i el tercer repte són més a llarg termini, però igualment importants.",第二个和第三个挑战更关乎长期执行，但同样重要。
380296,"En altres paraules, no hi hauria d'haver separació entre dev i ops, només un equip DevOps unificat.",换句话说，dev和ops之间应该没有分离，只是一个统一的DevOps团队。
388256,"Bàsicament, la preocupació aquí és que els estrangers estan entrant al Regne Unit (i altres països desenvolupats) i aprofitant els serveis socials allà, o les oportunitats d'ocupació.",从根本上来说，这里的担心是外国人来到英国（或者其他发达国家），利用那里的社会服务或工作机会。
395638,"Si ho faig ia la Sylvie no li agrada, l'hauré de matar.",““如果我那样做，西尔维娅不喜欢，我得杀了她。
403462,"Per tant, l'ús d'experiments de camp sense consentiment és consistent amb els principis ètics existents i les regles existents (almenys les regles als Estats Units).",因此，未经同意使用现场实验符合现有的道德原则和现有规则（至少美国的规则）。
404663,"Però un desastre humanitari tan greu ha passat sota els ulls dels britànics i els europeus, va dir.",“但如此严重的人道主义灾难是在英国和欧洲人的眼皮底下发生的，”它说。
430110,"Pot haver estat degut a la necessitat de comunicar-se en la foscor, o perquè les mans van quedar ocupades per eines.",原因可能是需要在黑暗中沟通，或是因为双手忙著使用工具。
464072,Els advocats són els codificadors del nostre sistema actual; saben com redactar contractes i com executar-los.,律师是我们当前系统的“编码员”；他们知道如何编写合约以及如何执行合约。
