linea,catalan,chino
567,"26.139 I ells el van negar, i nosaltres els vam destruir.",26：139他们否认他，我就毁灭了他们。
3638,"Però amb John, el meu futur marit xinès, les coses van canviar.",但和John，我未来的中国老公，事情改变了。
7620,Estem molt contents d'haver rebut avui la targeta de residència permanent del meu marit.,我们很高兴今天收到了我丈夫的永久居民卡！
16760,Em vaig formar per a la família de Déu.,我是为神的家而造。
33109,Demanem a l'Iran que participi de manera constructiva en el procés de negociació que ara comença.,我们呼吁伊朗建设性地参与目前正在开始的谈判进程。
49574,"En molts sentits, aquest servent sona com Israel.",在许多方面，这仆人听起来像以色列。
63232,"Totes aquestes teories ètiques intenten trobar algú, o potser algun argument, que ens tregui la càrrega.",所有这些伦理理论都试图找到某个人，或者也许是某个论点，以从我们身上卸去负担。
65115,"Primer, hem de treure en Charlie.",我们得先把查理转移走。
95060,La regla més important i fonamental del disseny centrat en l'usuari és molt simple: no ets el teu usuari.,以用户为中心的设计最重要、最基本的原则非常简单——你不是你的用户。
107283,La Patagònia mateixa és una B Corp i algunes firmes financeres i tecnològiques també tenen aquest estatus.,巴塔哥尼亚本身是一家B公司，一些金融和技术公司也拥有这种地位。
116171,"En les estimacions de l'AIE, aquestes emissions s'han inclòs en aquesta categoria.",在IEA评估中，这些排放量已包含于此类别之中。
121668,"Això significa la seva última escala salarial, no una mitjana o mitjana.",这意味着他们最后的工资标准，不是平均值或中位数。
132498,"En alguns temes, pot ser que fins i tot m'uneixi a les barricades.",在某些问题上，我甚至可能加入路障。
147541,I gràcies a Déu els nostres congressistes van fer un tracte ahir a la nit per no acceptar-ho.,感谢上帝，我们的国会议员昨晚达成协议，不配合这一点。
150546,"Si no podeu preparar l'ADN, simplement envieu sang fresca.",“如果你不能准备DNA，就送新鲜血液。
155885,"A l'estiu, l'empresa es traslladarà a una oficina més gran no gaire lluny.",夏天，公司将搬到不远的一个更大的办公室。
201633,Els que estan per sota aquesta línia ja són competitius.,那些线以下的人已经具有竞争力。
202659,"A Google, en particular, els directius han fomentat el debat intern, i els empleats s'han cregut el sistema.",尤其是在谷歌，经理们鼓励内部讨论——员工们也已经融入了这个体系。
204919,"Només dura set minuts, però és una classe magistral sobre Com disculpar-se.",它只有七分钟的时间，但它是如何道歉的大师班。
254413,"""Ens dividirem en dos grups"", va dir.",“我们将分成三组，“他说。
262389,Podeu seleccionar una de les disset indústries.,您可以选择17行业之一。
289980,"Encapçalades per l'exvicepresident Joe Biden, aquestes propostes conserven en gran mesura l'estructura existent del sistema sanitari.",由前副总统乔·拜登（JoeBiden）领导这些提议在很大程度上保留了卫生保健系统的现有结构。
292709,Confies que no ho farà i no l'interrogues ni abans ni després.,你相信他不会，你不会在他之前或之后审问他。
299883,"Mira en aquest forat, pots veure que milions o milers de milions de persones a tot el món encara no tenen les necessitats més bàsiques.",看看这个洞，你会发现世界上数百万或数十亿人仍然在最基本需求方面存在短缺。
304151,L'any 2100 produirem tres vegades més residus sòlids que els que produïm avui...,由2100我们将生产三倍多的固体废物比我们今天做的。
345844,I per atraure i retenir aquest alt nivell d'experiència es requereixen més nivells de compensació.,而“吸引和保留这种高水平的专业知识需要更高水平的补偿。
346179,La meva campanya presidencial començarà de debò al gener i no puc fer totes dues coses.,我的总统竞选活动将从1月开始，我不能两者都做。
353595,La llibertat ve d'enfrontar-se a la pèrdua i plorar.,自由来自面对你的失落和哭泣。
378473,Concentrar temporalment els animals en determinades zones per augmentar l'eficàcia cinegètica (alimentació local).,暂时将动物集中在某些区域以提高狩猎效率（现场喂养）。
389034,"Després va afegir Suècia a la llista, indicant incorrectament que un atac hi havia passat divendres.",然后他将瑞典列入名单，错误地指出周五发生了一次袭击事件。
398947,No va aconseguir el seu objectiu de 5.000 signatures.,它未能达到其5000个签名目标。
405041,"Això deixarà dos equips intentant arribar al playoff, que sembla l'única ruta de l'Argentina.",这将使两支球队试图进入季后赛，这似乎是阿根廷唯一的一条路线。
409567,"Com que la meva tia semblava estar molesta, vaig pensar que la millor manera era tallar la seva molèstia.",作为我的阿姨似乎很生气，我认为最好的方法是剪短了她的烦恼。
409923,"3 El teu or i la teva plata s'han rovellat, i el seu òxid serà una prova contra tu, i menjarà la teva carn com el foc.",3你们的金银都长了锈；那锈要证明你们的不是，又要吃你们的肉，如同火烧。
429498,Primera setmana de Teddy,Teddy的第一周
450488,"En particular, hem d'estar disposats a aprendre alguna cosa dels israelites d'abans.",特别是，我们必须准备好从古以色列人身上学习一些东西。
453385,El que ara necessitem és un soci en la indústria que ajudi a portar aquesta recerca a la següent fase.,我们现在需要的是一个行业合作伙伴，帮助把这项研究推向下一个阶段”。
459882,No va poder parlar detalladament dels futurs plans de xips.,他无法详细谈论未来的芯片计划。
460951,"R: Sí, però amb molts jugadors estrangers.",答：“是的，但有很多外国球员。
467714,En frenar la violència escolar es reduiran en gran mesura les activitats delictives que es produeixen a la societat.,通过遏制学校暴力，将大大减少社会中发生的犯罪活动。
479238,També mostra una de les característiques més fàcilment recognoscibles del capitalisme: la compra i venda massiva de béns.,它亦展示了资本主义一个最易辨识的显著特征——商品的大规模购买与销售。
488306,"Per entendre com les diverses esglésies s'han tornat tan ""diferents"" les unes de les altres, hem de tornar a la font del cristianisme: Jesucrist.",要明白很多教会如何变得这么彼此“不同”，我们必需追溯基督教的来源——耶稣基督。
490352,"Alhora, som més capaços d'identificar i desafiar els que s'entesten a dividir la societat.",反过来，我们能够更好地识别和挑战那些倾向于分裂社会的人。
518002,Tres bones pràctiques internes de formació i educació LGBTQ,三个LGBTQ内部培训和教育最佳实践
551518,"Aquest engany constituirà el nostre sofriment, perquè haurem de mentir.",这种欺骗将是我们痛苦的根由，因为我们必须撒谎。
