linea,catalan,chino
7033,Aviat podreu gaudir d'energia neta des d'aquest punt del continent africà.,很快，您将可以从非洲大陆的这一点享受清洁能源。
11763,"Tothom, fins i tot els desconeguts totals, en diuen Nick.",每个人，甚至是彻头彻尾的陌生人，都叫他Nick。
34368,Crec que va créixer amb moltes regles o una cosa així.,我认为他长大了很多规则或什么的。
34641,"Viu en allò que fa, i només ella creu que n'hi ha: Una maleïda finestra immunològica de més de 450 dies!",她生活在她的生活中，只有她认为存在：一个超过450天的该死的免疫窗口！
47310,"Ara, som tan dolents com els altres, i això pot fer que algunes experiències de vol terribles.",现在，我们彼此一样糟糕，这可能会带来一些可怕的飞行体验。
72345,"Però quan aquesta caixa torna a la Terra, l'obrim per trobar mil retines artificials.",但是当那个盒子回到地球时，我们打开它来找到一千个人造视网膜。
91716,"I, finalment, ens preocupen les detencions generalitzades i els nivells de vigilància sense precedents.",最后，我们关切普遍的拘留和前所未有的监视程度。
102637,"Mai no pot aparèixer a la meva vida, però ha de viure específicament a la meva vida.",他可以从来不具体地出现在我的生活中，但他必须具体地活在我的生命中。
108710,"John McCain mai no va tenir intenció de votar aquest projecte de llei, que el seu governador estima.",约翰麦凯恩从来没有打算投票支持他的总督喜欢的这条法案。
111745,"O si no vols anar a l'Índia, molt probablement em podria quedar aquí a Anglaterra.",或者，如果您不想去印度，我很可能会留在英国。
121653,Mai no vaig poder explicar als meus amics la meva primera vegada amb un home; em va entristir.,我永远无法告诉我的朋友我和男人的第一次；这让我很悲伤。
124519,InfoQ: Com puc aprofitar l'informe a la meva pròpia organització per ajudar-nos a omplir els buits o desenvolupar un full de ruta?,InfoQ：我该如何在我自己的组织中利用这份报告来帮助我们填补空白或制定路线图呢？
136337,"Aquesta increïble ciutat submarina perduda en el temps, el 1341.",这个令人难以置信的水下城市失去的时间，在1341年。
147491,"Aleshores, per què permeten que un home amb mans grans i poderoses pugi a bord d'un avió?",所以，为什么他们让一个男人大，强大的手登上飞机吗？
171572,"Va ser respectada al seu país, Tunísia ia l'estranger.",她在她的国家、突尼斯以及国外，都受到尊重。
186531,Quan obro els ulls veig la mort i la guerra.,当我睁开眼睛时，我看到死亡和战争。
201695,Vaig acceptar recolzar-la fins als divuit anys i donar-li també uns quants diners a Chrisann.,我同意支持她直到她才十八岁，给一些钱Chrisann。
217063,"Sembla que algun dia Google Play Music serà usurpat, però no n'hi ha confirmació.",感觉GooglePlay音乐有一天会被篡夺，但没有确认。
239869,"Si realment vols saber què és l'existència, no és ni a la vida ni a la mort.",如果你真的想要了解存在是什么，那么它既不在生命中也不在死亡中。
244671,"Si no és així, sens dubte està en algun tipus de confinament i és incapaç d'escriure la senyoreta Dobney o els seus altres amics.",如果不是这样，她无疑是在某种约束，无法写信给小姐Dobney或她的其他朋友。
270783,"Permeteu-me aclarir el que es va perdre, o simplement va ignorar.",让我澄清一下你错过了什么，或简单地忽略。
294009,"Si mai haguessis vist la seva germana, sabries que era tan decidida i altiva com ella.",如果你见过她的妹妹，你想知道她是坚决和傲慢”。
294045,"Havia de ser un número, un número ordinari i petit, i jo vaig triar aquest.",它必须是一个数字，一个普通的，小数字，我选择那个。
297643,Però ara la gent que prefereix viure soltera pot sortir de les ombres.,不过现在，那些更喜欢独自生活的人可以走出阴影了。
297747,"No els va poder explicar com no és carbó i fusta, especialment cremat, tractat, etc.",她无法向他们解释它是如何的不是煤炭和木材，特别是烧毁，处理等。
300801,"TF: Sí, i crec que qualsevol en la indústria espacial diria que això és un fet objectiu ara.",答：是的，我认为太空行业的任何一个人现在都会说这是一个客观事实。
301769,"També s'està observant a la part del darrere, així que n'estan força segurs.",它也在后面被观看，所以他们很确定。
306302,Ha de ser el resultat natural de la feina que estàs fent.,它一定是你正在做的工作的自然结果。
311871,"Vaig pensar en el que Jacob havia dit aquest matí d'hora, sobre la hipocresia.",我想了想雅各伯今天早上说了些什么，关于虚伪。
329313,Més iranians podrien arribar a la mateixa conclusió que les sancions.,更多的伊朗人可以得出与制裁咬合相同的结论。
355633,El tercer enemic a l'interior és el DUBTE.,第三个内在的敌人是怀疑。
376432,"Així que acostumo a aconsellar que si t'apuntes a un sou d' 1 a 200 milions, prefereixis ser autònom o popular.",所以我通常建议，如果你的目标是1到2亿美元的工资，你宁愿做一个自由职业者或者一个受欢迎的人。
