linea,catalan,chino
1353,El meu missatge d'avui per a vostès és el següent: Europa necessita una nova direcció.,我今天给你的信息是：欧洲需要一个新的方向。
38249,Som un partit no ètnic i lluitem per tots els malais.,我们是一个非种族党，我们为所有马来西亚人而战。
40893,Però difícilment es pot dir que va ser enviat allà com un simple estudiant.,但很难说他是作为一个简单的学生被送到那里的。
42723,Les decisions més serioses i estratègiques poden prendre decisions organitzades per la conferència diplomàtica de l'OMI.,最严重的，战略决策可以使国际海事组织外交会议组织的决定。
50329,"""Crec que només tinc 45 segons, així que calla"".",“我想我只有45秒，所以闭嘴”）。”
72493,"Cauràs i et trencaràs el braç, o pitjor!",你可能会摔下来并跌断手臂，或者更糟！”
76430,"Encara que la legislació sobre igualtat de retribució mai ha aconseguit eliminar la diferència salarial entre homes i dones, alguns països han decidit legislar més o de manera different.",尽管同工同酬立法从未成功消除性别工资差距，但一些国家还是决定进一步立法或采取不同的立法。
89953,"""Però, bé, com més temps et quedis a Luthadel, més t'adonaràs que el poc que fem aquí es fa en nom de la saviesa.",“但是，好，你在Luthadel呆的时间越长，你越会意识到我们在这里做的很少是以智慧的名义来完成的。
97212,"Molt diversos i fàcils de gestionar, t'encantaran!",非常多样化和易于管理，你会爱他们！
105742,"La gent solia viatjar milers de quilòmetres per trobar un mestre, per estar-hi.",人们往往旅行几千里去找一位教师，与他在一起。
116915,Però ha demanat a Malàisia que torni el cos.,但它要求马来西亚归还尸体。
123023,"Un sí escocès també significaria la sortida de la UE, l'OTAN",苏格兰的“是”也意味着退出欧盟，北约
133116,"Ara bé, això no és que jo intenti controlar-ho tot, o ser competitiu.",现在这不是我想要控制一切，或者竞争。
135074,"Havia notat alguns canvis en la seva personalitat, però crec que només va fer servir heroïna durant uns sis mesos.",我注意到在他的性格有些变化，但我认为他只用海洛因约六个月。
147489,Preu mitjà del taxi: 120 mil rials iranians,出租车平均价格：120
