linea,catalan,chino
9971,'Tots els meus bons amics han acceptat James.,“现在我所有的好朋友都已经接受了詹姆斯。
33236,"Igual que les 39 votacions anteriors, aquesta acció no tindrà cap efecte.",就像之前的39次投票一样，此次行动不会产生任何效果。
73189,¿Tenir el cor trencat gairebé dos anys després que s'acabi una història d'amor?,还有一颗破碎的心几乎两年一个爱情故事结束后？
93470,awk - quan només necessiteu un format senzill i un resum o transformació de dades.,awk–当你只需要简单的格式化和汇总或数据转换。
102645,(a) Armes químiques que es van produir abans de 1925; o,（a）1925年以前生产的化学武器；或
107530,Com saps que són impossibles fins que els has provat?,你怎么知道他们是不可能的，直到你有尝试过吗？
113900,"""Quan viatges a l'estranger amb un passaport diplomàtic, l'ambaixada francesa sap quan arribes"", va afegir.",“当你带着外交护照到国外旅游时，法国大使馆知道你什么时候到达，”他补充说。
155404,"""La majoria d'aquestes violacions de la frontera aèria només tenen lloc durant un minut o dos minuts com a màxim"", va afegir Murof.",“大多数这些空中边界违规行为仅发生一分钟，或最多两分钟，”Murof补充道。
173987,"Sí, la química hi era, però fora d'això, no era un bon nuvi!",是的，化学反应就在那里，但除此之外，他不是一个好男朋友！
188682,Costarà 15 iardes i podria -- com amb la regla d'orientació de la NCAA -- provocar l'expulsió.,它将花费15码，并可能–如同NCAA的定位规则–导致弹射。
193498,"I la Glòria del Déu d'Israel hi era, similar a la visió que havia vist a la plana.",不料，在那里有以色列神的荣耀，形状与我在平原所见的一样。
205721,La inversió i el desenvolupament mostren alguns signes d'empitjorament.,投资和发展显示出一些恶化的迹象。
234923,(c)La política de lluita contra la impunitat (CONPES 3411 de 2006);,《打击有罪不罚的政策》（2006年CONPES3411）；
250836,"Quina feblesa és aquesta, estimada!",这是什么弱点，我的亲爱的！
259808,I per ràbia vas començar a sacsejar tot l'arbre.,出于愤怒，你开始摇晃整棵树。
264101,Tots els altres antics llogaters del lloc 602 han estat desallotjats.,Site602的所有的前租客都被驱逐。
266693,Aquesta aspiració és coherent amb els nostres valors i la nostra història taronja.,这种渴望与我们的价值观和橙色历史是一致的。
292546,Hogan també va parlar sobre el diari i els periodistes que hi treballen.,霍根还谈到了报纸和在那里工作的记者。
293302,Has de pensar com portar-te bé amb els teus amics més còmodament.,你需要考虑如何与朋友更舒适地相处。
305734,"5a Perquè en aquells dies sorgirà l'Electe U,",5a因为在那些日子，被选的那一位将起来，
313714,Esport i exercici Líder de la Setmana de Benvinguda.,运动和锻炼的欢迎周领先。
315808,"""La falsa esperança i la por són probablement els dos productes més grans"", va dir.",“恐惧和虚假的希望可能是两个最大的产品，”他说。
320201,"A més, l'Índia pot aprofitar les quatre fruites penjants baixes identificades per l'informe.",除此之外，印度可以利用该报告确定的四个低悬的成果。
321690,L'ús del vermell en aquestes imatges no correspon ni es deriva de cap fenomen natural observat.,在这些图片中使用红色既不符合，也不来源于任何观察到的自然现象。
324347,Avui fa 25 anys que vam perdre el meu germà Richie Shelton.,哇……25年前的今天，我们失去了我的兄弟里奇谢尔顿。
