linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
85612,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","D'aquí a tres anys, va escriure, “Itàlia, Espanya i Alemanya tindran la nostra opinió”.",,,,,
159630,eliminacion_catalan,caracteres_problematicos: {'·'},Les defenses georgianes i tot l'exèrcit aviat van començar a col·lapsar.,,,,,
245818,eliminacion_catalan,caracteres_problematicos: {'·'},La gent tornava a veure aquestes pel·lícules com si busqués algun tipus d'experiència religiosa.,,,,,
251103,eliminacion_catalan,"caracteres_problematicos: {'[', '“', ']'}","“Cada temporada marca 15 o 16 gols, així que està al voltant de la seva mitjana [retorn de gols].",,,,,
328513,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Vull anar al cel”, vol dir que encara ets capaç de patir.",,,,,
348495,eliminacion_catalan,caracteres_problematicos: {'“'},"El Sr. Selbie va dir: “al 1974, gairebé la meitat dels adults fumaven, és difícil creure que el prog...",,,,,
407203,eliminacion_catalan,caracteres_problematicos: {'%'},"La gran majoria dels pacients (96%) van aconseguir una resposta global, i tots els que van respondre...",,,,,
418506,eliminacion_catalan,caracteres_problematicos: {'%'},%C El número del segle.,,,,,
460893,eliminacion_catalan,caracteres_problematicos: {'»'},No hi ha cap altra solució a llarg termini.».,,,,,
499189,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}","ROM 11:6 I si per gràcia, llavors [és] no més d'obres: en cas contrari la gràcia no és més gràcia.",,,,,
553817,eliminacion_catalan,caracteres_problematicos: {'·'},Cal assenyalar que la norma proposada no nega aquesta idea: els individus encara poden sol·licitar e...,,,,,
624758,eliminacion_catalan,caracteres_problematicos: {'–'},AEROLÍNIES JAPÓ – Volar al matí.,,,,,
665963,eliminacion_catalan,caracteres_problematicos: {'“'},"“Però primer, per l'amor de Déu, anem a provar les persones que absolutament necessiten proves, no n...",,,,,
728483,eliminacion_catalan,caracteres_problematicos: {'«'},"«Germans, el meu desig i la meva pregària a Déu pels israelites és que siguin salvats.",,,,,
744592,eliminacion_catalan,caracteres_problematicos: {'”'},19 Per la vostra paciència posseïu les vostres ànimes.”.,,,,,
774369,eliminacion_catalan,"caracteres_problematicos: {'—', '·'}",És una escriptora d'èxit (i col·laboradora de Tablet) —aquest és el seu quart llibre— i filla d'una ...,,,,,
783294,eliminacion_catalan,caracteres_problematicos: {'–'},Bryan Adams – el seu estiu semblava durar per sempre.,,,,,
831625,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}",[Itàlia] podria haver estat fàcilment al revés i podríem haver perdut molt de terreny.,,,,,
1041271,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Els rols van ser llistats sota noms de producció per mantenir les seves identitats ocultes, però ara...",,,,,
1133940,eliminacion_catalan,caracteres_problematicos: {'“'},“Les autoritats de Myanmar estan jugant deliberadament amb les vides i els mitjans de vida dels civi...,,,,,
1140703,eliminacion_catalan,caracteres_problematicos: {'·'},De vegades el que sembla un CGI horrible és realment un detall intel·ligent.,,,,,
1161457,eliminacion_catalan,"caracteres_problematicos: {'–', '”'}","En Barry, el meu pare, va fer tot el que va poder per cuidar-me – encara parlem un parell de vegades...",,,,,
1252210,eliminacion_catalan,caracteres_problematicos: {'%'},"Com a científic de dades, ha de ser capaç de fer preguntes sobre les dades perquè els científics de ...",,,,,
1272766,eliminacion_catalan,caracteres_problematicos: {'“'},“Moody's va reduir les seves qualificacions creditícies a 20 institucions financeres turques.,,,,,
1295359,eliminacion_catalan,caracteres_problematicos: {'%'},Està compost per un 55-70% de proteïnes i té diversos components actius.,,,,,
1305463,eliminacion_catalan,"caracteres_problematicos: {'[', '“', '”', ']'}","“Tots et trobem a faltar molt [Beadle] i a més jo, d'alguna manera ara més que des de fa algun temps...",,,,,
1402691,eliminacion_catalan,caracteres_problematicos: {'–'},"Estan immersos en l'aparell governamental, les institucions, l'exèrcit, la policia –fins i tot el Pa...",,,,,
1408591,eliminacion_catalan,caracteres_problematicos: {'·'},"I si en tot el caos se t'escapa una broma, o una cançó no connecta, n'hi haurà una altra en un mil·l...",,,,,
1465613,eliminacion_catalan,caracteres_problematicos: {'“'},"Després del seu llançament l'1 de juliol de 1953, la publicitat va destacar la seva conveniència, no...",,,,,
1491288,eliminacion_catalan,"caracteres_problematicos: {'=', '~'}","Basant-nos en els resultats, podem dir que la millor amplada de finestra seria h=1.1, ja que el resu...",,,,,
1550459,eliminacion_catalan,caracteres_problematicos: {'”'},"Facebook no pot ser l'única resposta, l'única solució, no volem que l'editor depengui de Facebook”.",,,,,
1646254,eliminacion_catalan,caracteres_problematicos: {'·'},La inèrcia nacional dels intel·lectuals xinesos encara està més arrelada que la del públic en genera...,,,,,
1649002,eliminacion_catalan,caracteres_problematicos: {'%'},Gairebé el 75% de les nenes han denunciat algun tipus de violència de parella emocional.,,,,,
1676887,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Grant va afegir: “És igualment probable que, per a cadascuna d'aquestes aerolínies, els beneficis op...",,,,,
1708381,eliminacion_catalan,caracteres_problematicos: {'·'},Comptem amb la col·laboració d'assessors mèdics i assistencials de primer nivell que ens assessoren ...,,,,,
1769732,eliminacion_catalan,caracteres_problematicos: {'/'},"Tot i això, prefereixo almenys parlar/comunicar-me amb ell cada dia.",,,,,
1839956,eliminacion_catalan,caracteres_problematicos: {'·'},"Al llarg de les cinc setmanes, col·laboraràs amb els teus companys i reflexionaràs profundament sobr...",,,,,
2022581,eliminacion_catalan,"caracteres_problematicos: {'“', '”', '—'}",“Assumim — i crec que els pares en gran part també — que els nens inscrits en un esport organitzat o...,,,,,
2099955,eliminacion_catalan,caracteres_problematicos: {'”'},"Esperem amb impaciència el sorteig del mes que ve, esperant un dels grans clubs com el West Ham!”",,,,,
2142254,eliminacion_catalan,caracteres_problematicos: {'%'},"Pel que podem determinar, al voltant del 50% de la nostra llista té almenys un cofundador nascut a u...",,,,,
2164648,eliminacion_catalan,caracteres_problematicos: {'·'},Aquesta essència és la força invisible que il·lumina tot el que és visible: un camp de consciència q...,,,,,
2246174,eliminacion_catalan,caracteres_problematicos: {'%'},"Al Rajasthan, una massiva vaga de treballadors va provocar una pujada salarial de fins al 33%.",,,,,
2278425,eliminacion_catalan,caracteres_problematicos: {'%'},"Si ens fixem en el crèdit de l'impost sobre la renda del treball, té una taxa de frau del 25%.",,,,,
2387019,eliminacion_catalan,caracteres_problematicos: {'»'},La veritat és que potser mai ho sapiguem.».,,,,,
2402007,eliminacion_catalan,caracteres_problematicos: {'“'},“No m'importa com reaccionen.,,,,,
2447282,eliminacion_catalan,caracteres_problematicos: {'·'},"Les nostres nanopartícules d'or no només són ecològicament i biològicament benignes, sinó que també ...",,,,,
2460468,eliminacion_catalan,caracteres_problematicos: {'»'},Això arribarà al maig.».,,,,,
2677579,eliminacion_catalan,caracteres_problematicos: {'«'},Allà van ser testimonis: «El Senyor fa coses increïbles en el nostre camí per convertir-nos en una c...,,,,,
2716557,eliminacion_catalan,caracteres_problematicos: {'”'},No pararem fins que el sistema alimentari mundial sigui realment sostenible.”.,,,,,
2739649,eliminacion_catalan,caracteres_problematicos: {'·'},"IQoT: amb l'augment de la quantitat d'objectes i dispositius connectats, podrem accedir a una infrae...",,,,,
2750250,eliminacion_catalan,caracteres_problematicos: {'·'},"Però durant els més de 20 anys que he observat la contribució de codi sota la llicència MIT, no veig...",,,,,
2907023,eliminacion_catalan,"caracteres_problematicos: {'=', '*'}","* Destrucció dels ecosistemes de recursos naturals = 76,2 per cent",,,,,
2936189,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",Mr Klever es refereix a les fonts multicolors de llum com “energies” o “àngels” encara que admet “po...,,,,,
3027891,eliminacion_catalan,caracteres_problematicos: {'“'},"“Si els nord-americans vindran, han de triar on es veuran els seus impactes.",,,,,
3046082,eliminacion_catalan,caracteres_problematicos: {'·'},"Amb Roger Deakins, vam explorar aquestes idees i vam tornar amb una cosa que creiem que està profund...",,,,,
3051797,eliminacion_catalan,"caracteres_problematicos: {'[', ']'}",Aquest càlcul és llegit pel client d'escaneig i emmagatzemat a l'emmagatzematge de dades local [703]...,,,,,
3062608,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","El Comitè Internacional de la Creu Roja (CICR) va demanar un pas segur per als milers de persones, i...",,,,,
3111678,eliminacion_catalan,caracteres_problematicos: {'@'},Es tracta d'una millora respecte al projecte de computació distribuïda SETI@home perquè enganxa la m...,,,,,
3137737,eliminacion_catalan,caracteres_problematicos: {'·'},He tingut una relació molt col·laborativa amb directors i productors.,,,,,
3139733,eliminacion_catalan,caracteres_problematicos: {'»'},"Cousin America s'ha escapat amb un rector presbiterià, i aquí s'acaba tot.».",,,,,
3157747,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“És una tragèdia per a aquesta família, és una tragèdia per a aquesta comunitat, és una tragèdia per...",,,,,
3205229,eliminacion_catalan,caracteres_problematicos: {'%'},L'empresa de PE va vendre una mica més del 23% de les participacions en transaccions secundàries a W...,,,,,
3256717,eliminacion_catalan,caracteres_problematicos: {'·'},El professor vol dir als alumnes que són el grup de persones més intel·ligents del món.,,,,,
3280187,eliminacion_catalan,caracteres_problematicos: {'€'},Ella diu que va ser conduïda a un costat de la carretera i va ordenar portar de tornada 200 €.,,,,,
