linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
66314,eliminacion_catalan,caracteres_problematicos: {'•'},• A cada pont se li assigna també un Nombre de Qualificació Estructural.,,,,,
182990,eliminacion_catalan,"caracteres_problematicos: {'$', '%'}","M: Diguem que teniu $ 100 i ho invertiu, guanyeu 10%, $ 10.",,,,,
195334,eliminacion_catalan,caracteres_problematicos: {'—'},Pas ara a la meva segona qüestió: el paper de l'Estat —dels bancs centrals— en aquest nou panorama m...,,,,,
249551,eliminacion_catalan,caracteres_problematicos: {'/'},Els vins alemanys estan entre els millors del món iStock/art4stock,,,,,
268821,eliminacion_catalan,caracteres_problematicos: {'“'},“Això depèn del que sàpiguen del meu estat civil.,,,,,
303631,eliminacion_catalan,caracteres_problematicos: {'”'},"Però, qui ha sentit parlar mai d'un Banc de França o d'Espanya?”",,,,,
310930,eliminacion_catalan,"caracteres_problematicos: {'“', '—'}","“Bé, doncs, és que et casaràs amb algú, molt ric i molt digne, molt més gran — cinc i vint anys, pot...",,,,,
312630,eliminacion_catalan,caracteres_problematicos: {'“'},"Com si respongués a una pregunta, va dir: “Desenvolupo sistemes de programari de gestió financera pe...",,,,,
336743,eliminacion_catalan,"caracteres_problematicos: {'«', '»'}","«Fins a cert punt», va dir el caçador, «fins a cert punt jo també sóc viu.",,,,,
440519,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","Quan preguntem: “De quin color és aquesta bicicleta?”, també necessitem una “unitat de mesura” per q...",,,,,
451935,eliminacion_catalan,"caracteres_problematicos: {'”', '&'}",Estic completament d'acord amb GWTF & co”,,,,,
503775,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}",El músic també va explicar com va acabar deixant caure la “P” en el seu nom originalment.,,,,,
573325,eliminacion_catalan,caracteres_problematicos: {'/'},I ps. a Smlissa o w/e...Sexe a Nova York és un espectacle.,,,,,
605808,eliminacion_catalan,caracteres_problematicos: {'»'},"En una època de crisi i divisions, convidarem a Àsia i al món a somiar amb un nou futur.».",,,,,
615531,eliminacion_catalan,caracteres_problematicos: {'“'},“Aquestes retallades d'impostos són importants.,,,,,
656763,eliminacion_catalan,caracteres_problematicos: {'“'},"“Ens sembla que hi ha un sistema escolar, per la qual cosa hem de dictar la regla de la metodologia.",,,,,
726037,eliminacion_catalan,caracteres_problematicos: {'“'},"“No sempre tenim temps ni diners per passar una setmana a Espanya, així que planifiquem molts viatge...",,,,,
1003554,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Som Madrid i malgrat el que tenim, sempre en volem més, i ho donarem tot per millorar encara més.”.",,,,,
1024054,eliminacion_catalan,caracteres_problematicos: {'·'},"La NASA té previst organitzar un dia de la indústria el 24 de juliol, per compartir detalls sobre la...",,,,,
1030769,eliminacion_catalan,caracteres_problematicos: {'·'},Els estudiants estan més o menys frustrats pel llarg i costós procediment de sol·licitud de visat pe...,,,,,
1081388,eliminacion_catalan,"caracteres_problematicos: {'“', '”'}","“Mai no faig referència a altres coses de la moda, però sí que m'agrada referenciar-me a mi mateixa ...",,,,,
1097142,eliminacion_catalan,caracteres_problematicos: {'/'},"Pel que fa a la comunicació núm. 811/1998 (Mulai), l'advocat va informar el Comitè per carta de data...",,,,,
1129285,eliminacion_catalan,caracteres_problematicos: {'·'},"""Crec que va cometre un error molt catastròfic i que va ser prendre tots aquests il·legals.""",,,,,
1257724,eliminacion_catalan,caracteres_problematicos: {'↑'},↑ Informe CRS per al Congrés: Poders Nacionals d'Emergència,,,,,
1268264,eliminacion_catalan,caracteres_problematicos: {'“'},"“Hem analitzat els servidors després del hack del cap de setmana, i no hi ha cap senyal que hàgim pe...",,,,,
1331231,eliminacion_catalan,caracteres_problematicos: {'/'},"El nou cotxe va passar a ser conegut com el P1800, amb designacions posteriors de P1800S/1800S i 180...",,,,,
