linea,catalan,chino
11313,I aquestes ciutats són llocs increïbles perquè hi ha gairebé 24 hores de possibilitat de guanyar diners.,这些城市是令人惊叹的地方，因为几乎有24h赚钱的可能性。
25225,Una norma - una prova - acceptada a tot Europa,世界通行的标准与检验（Onestandard，onetest–Acceptedeverywhere）
44050,"Si no ho creus, el programa musical de la NWC t'adreçarà.",如果你不相信吧，NWC音乐节目将设置你直。
76426,Cupkovic va dir que és una estratègia alternativa relativament barata per als inversors.,Cupkovic说这对投资者来说是一种相对便宜的替代策略。
80493,"Tot i això, gent com Ballon creu que els tres enfocaments són passos en la direcció correcta.",不过，像巴伦这样的人相信，这三种方法都是朝着正确方向迈出的一步。
94507,"I ella va respondre: 'Si vens en nom de Déu, entra'",她问了一声，说道：“如果你是奉上帝的名而来的，就请进来吧！”
107844,'El Testimoni: No.,证人：“没有。
118245,"Milers de jugadors s'han traslladat a Mèxic, Europa i altres llocs per poder continuar jugant en línia.",成千上万的玩家已经移居墨西哥，欧洲和其他地方，因此他们可以继续在线玩游戏。
125179,"Tot i això, quatre pacients van suspendre el tractament abans d'hora a causa dels efectes secundaris, va dir Brahmer.",然而，四名患者由于副作用而及早停止治疗，Brahmer说。
138490,"Recordo que quan els deu tornàvem als nostres cotxes, hi havia un ambient different al nostre voltant.",我还记得，当我们十个正在走去我们的汽车的时候，在我们周围有一种不同的气氛。
150123,També actuaran per a garantir el futur a llarg termini de la dissuasió nuclear de Gran Bretanya.,他们还将采取行动，以确保未来英国长期的核震慑力。
152360,Només cal saber que no a tothom li agrada nedar a l'extrem profund de la piscina tan aviat.,只是要知道不是每个人都喜欢这么早就在游泳池的最深处游泳。
167387,Així que certament demano disculpes a qualsevol dona que senti que no va ser tractada adequadament.,所以我当然向任何觉得她没有得到适当治疗的女性道歉。
192649,I els nens i la casa i tot el que fas està construït al seu voltant.,孩子、房子和你所做的一切都是围绕着他建造的。
208698,"Això també hauria d'actualitzar l'estat de la cadena (per example, els saldos dels comptes);",这也应该更新链的状态（例如，账户余额）；
