linea,catalan,chino
41229,"Si us plau, deixeu de buscar el tren del tresor nazi perdut, Polònia demana",请停止寻找丢失的纳粹宝藏列车，波兰问
42542,"Si voleu pagar menys, haureu d'estar disposada a mudar-vos a un lloc més barat.",如果她想少付钱，她将不得不愿意搬到一个更便宜的地方。
42865,Els vam dir que volíem ser l'OpenTable d'Àsia.,我们跟他们说，我们想要成为亚洲的OpenTable。
44493,"A finals del 2006, he estat ascendit als EUA com a Coordinador de Sistemes de Qualitat.",截至2006年底，我已经被提升为美国作为质量系统协调员。
70375,"El futur canviarà també el futur del món, ho he dit repetidament des de l'inici de GEISAI.",未来也将改变未来的世界，我已经反复说从一开始就GEISAI。
70390,"I tampoc vam ser tan innocents, quan vam votar aquest pla a la primera reunió.",我们不那么无辜，当我们在第一次会议投票赞成这个计划。
83662,Aquesta relació també és vàlida per a RGG 118 i el seu forat negre.,这种关系也适用于RGG118及其黑洞。
92692,Ara el nostre objectiu és arribar als 30 metres en un pla de seguiment global.,现在我们的目标是在全球监测项目中降至30米。
161442,Estaria absolutament emocionat i molt orgullós que la seva flama segueixi cremant tan intensament.,“他会非常激动和非常自豪，他的火焰仍然燃烧得如此明亮。
184965,"Hi ha, en termes generals, dues tradicions de la poesia popular àzeri:",从广义上讲，有两种阿塞拜疆民间诗歌的传统：
185619,Això el converteix novament en un recordatori i un punt de partida d'un viatge.,这再次使它成为一个提醒和一个旅程的起点。
196403,"En la seva resposta, el Papa va felicitar el president pel seu polonès.",教皇在答复中祝贺总统的波兰语。
202079,"Pots trobar moltes altres raons i beneficis de l'horta, i les explico en aquesta part.",你可以发现蔬菜园艺的许多其他原因和好处，我在这一部分解释他们。
208451,"No em van posar una pistola al cap i em van matar perquè rebrien moltes crítiques, però alguna cosa farien.",“他们不会把枪放在我的头上并杀了我是因为他们会受到如此多的批评，但他们会做点什么。
224371,"De fet, no necessitareu cap permís a Armènia.",事实上，在亚美尼亚你不需要任何许可证。
234073,"He estat manifestant en manifestacions de carrer amb milers d'altres persones, però no crida prou l'atenció de la gent.",我是一个抗议者，在街上游行，与成千上万的其他人，但它没有吸引足够的注意力从人们。
260501,"La majoria creu que la tecnologia és un diferenciador clau i, per tant, són molt reservades.",大多数人认为技术是一个关键的区分因素，因此非常隐秘。
276260,Cada cop que sostens un paper vermell s'aturen.,每当你举起一张红纸，他们停止。
280446,"La manca de finançament a les nostres escoles no és més que un símptoma d'un problema més gran, i hem d'abordar aquestes causes fonamentals per canviar la nostra cultura política.",缺乏在我们学校的资金不过是一个更大的问题的症状，我们需要解决这些根源上改变我们的政治文化。
