linea,catalan,chino
6434,"No hem de jurar per la terra, perquè és l'escambell dels peus de Déu.",不可指着地起誓，因为地是上帝的脚凳。
26215,"Crec que, políticament, passarà alguna cosa en els propers 12 mesos per regular i limitar els imports de les transferències.",“我认为在政策上，在未来的12个月里会发生一些事情来规制和限制转会金额。
30448,"Vaig passar 33 anys de la meva vida a la Costa Est, així que en anar a la Costa Oest, tot canvia.",“我在东海岸度过了33年的生活，所以去西海岸，一切都在变化。
47295,"L'únic problema era que en aquell moment (juny de 1665), els pobres ja no podien obtenir l'aprovació per abandonar Londres.",唯一的问题是，到那时（1665年6月），穷人已无法获准离开伦敦。
50485,"Ningú sembla recordar totes les persones que van guanyar el ""Factor X"" i ara tornen a treballar a la seva peixateria local.",似乎没有人记得所有赢得“X因素”并且现在回到当地鱼店工作的人。
54072,"Nuba Now té com a objectiu crear consciència internacional sobre els atacs violents al Nuba, per tal d'assolir dos objectius clau.",NubaNow旨在提高对努巴的暴力袭击国际意识，以达到两个关键目标。
59775,Tots van veure un esquetx sobre el feminisme i ni tan sols ho sabien per tots els acudits.,你们都看了一个有关女权主义的草图，你甚至没有意识到这一点，因为所有的笑话。
70376,"Tot i que les cançons probablement es podrien descriure amb més precisió com a faux country, en realitat eren més fortes que les dues que les van precedir.",“虽然歌曲可能更准确地被描述为虚假国家，但它们实际上比它们之前的两个更强。
72737,"Així mateix, la comunitat tàrtara, en general, no va participar en les eleccions regionals i locals que van tenir lloc el 14 de setembre.",相反，塔塔尔人社区主要不参加9月14日举行的区域和地方选举。
73391,Això és possible perquè Burroughs és una comunitat propera.,这是可能的，因为burroughs是一个密切的社区。
97227,Rice High School a Chicago durant nou anys.,大米高中在芝加哥九年。
100468,Potser un altre electricista ho vegi algun dia.,也许有一天另一个电工会看到它。
113855,"A principis de 1957, diversos dels meus assessors opinaven que havia de romandre a l'Índia i no tornar al Tibet.",1957年年初，我的几个顾问建议我，应该留在印度，而不是返回西藏。
114725,"No senyores i senyors, no estem parlant de Michael Vick.",没有女士和先生们，我们不是在谈论迈克尔·维克。
120698,Hi ha hagut intents de traslladar el Regne Unit a altres sistemes electorals.,已经尝试将英国移至其他选举系统。
121150,"A partir del 2021, la F1 vol un sistema d'ingressos just i equitatiu.",从2021年开始，F1需要一个公平合理的收入体系。
129184,"Com en la dècada de 1930, això és ara un perill real.",正如上世纪30年代一样，如今这是一个切实的危险。
142694,"No es pot canviar, i mai serà tan bo com l'ideal.",它不能改变，它永远不会像理想一样好。
152876,"Però quan em preguntes per què no se't permet fer aparicions públiques a Alemanya, no puc respondre pel govern alemany.",但是您问我为什么您不被允许在德国公开露面，我无法代德国政府回答。
169932,"Durant la seva investigació, O'Connor ha d'interrogar els fantasmes de Salem per saber més sobre el seu assassí.",在调查期间，奥康纳必须审问塞勒姆的鬼魂，以了解更多关于他的杀手的信息。
185018,"De fet, alguns dels que demanen acció semblen compartir també l'avaluació de Carney.",事实上，一些呼吁采取行动的人似乎也赞同Carney的评估。
191163,"Perquè és tan important, no pots deixar que aquesta decoració funcioni, en mans de ningú.",因为它是如此的重要，你不能让这样的装饰工作，在任何人的手中。
194739,Va examinar els permisos de conduir de les persones per verificar part de la informació que proporcionaven.,她检查了人们的驾驶执照，以核实他们提供的一些信息。
213208,Dinamarca és actualment un líder mundial en generació d'energia eòlica.,丹麦目前[何时？]是风力发电的世界领先者。
223023,"Amb el nostre propi laboratori de proves, realitzem proves científiques cada dia.",在我们自己的测试实验室里，我们每天都进行科学测试。
225244,"Per desgràcia, els mèrits d'aquest treball sovint se subestimen, especialment a Alemanya.",不幸的是，这类工作中的优势常常被小视，尤其是在德国。
232217,M'agrada posar-me en una posició on he de produir.,我喜欢把自己放在我必须要制作的位置。
249757,"A l'entorn en línia, tot això comença amb un procés senzill: augmentar el trànsit al seu lloc web.",在在线环境中，这一切都从一个简单的过程开始：增加您网站的流量。
251306,"Dit això, podeu utilitzar Dremel avui, fins i tot si no sou un enginyer de Google.",今天你可以使用Dremel——即使你并非谷歌的工程师。
283487,"La veritable pregunta és per què no en tenim ja un, igual que la Xina, Alemanya i altres països que organitzen cercles al nostre voltant en el desenvolupament d'infraestructures.",真正的问题是为什么我们还没有像中国，德国和其他在我们周围开展基础设施发展的国家。
290253,Veure'ls així va fer feliç Percy.,看到他们这样让珀西快乐。
292787,"I si interromp aquesta cadena de subministrament, això té un impacte negatiu en el creixement econòmic.",如果您中断此供应链，这对经济增长造成负面影响。
298331,"Des del naixement fins a la mort, els habitants mai no veuen el sol.",从出生到死亡，居民永远看不到太阳。
340834,"Tot i aquests esforços, la indústria tabaquera ha continuat treballant per soscavar aquestes lleis a través de disputes comercials internacionals.",尽管上述努力，烟草行业不断继续努力通过国际贸易纠纷来削弱这些法律。
348029,"Biològicament, els nostres cossos són més complexos i misteriosos, fins i tot per a nosaltres.",生理上，我们的身体更加复杂和神秘，甚至对我们来说。
