linea,catalan,chino
1818,Algú ha d'explicar al Govern grec el que va ocórrer en 1922.,有人必须向希腊政府解释1922年发生的事情。
9859,"Al maig, vam informar que només 10 estats ho van fer, però ella va dir que el panorama està canviant ràpidament.",5月份，我们报道只有10个州这样做，但她说景观正在迅速变化。
10394,La meva màquina de la Vall del 1974 segueix funcionant.,我的1974年产的Valley机器还在工作着。
17873,Em va mostrar la nova fàbrica de Campari de 100 milions de dòlars.,他给我看了新的1亿美元CAMPARI工厂。
41406,"Si podem gestionar els nostres propis recursos, potser hi ha esperança, finalment, per al desenvolupament en el sud.",如果我们能够管理自己的资源，也许最终会有希望在南方发展。
48495,Arribem al punt en què tots ens vam adonar que necessitem nova energia a l'equip.,我们到了那个关键点，我们都意识到我们在团队中需要新能量。
50073,"Sé que la teva pregunta era específicament quant de temps hauries d'assignar a veure un home el primer mes, Lisa.",我知道你的问题是你应该在第一个月花多少时间去见一个男人，丽莎。
53956,Així que permetin-me dir-los directament a aquests nord-americans: Us mereixeu una mica millor.,“让我直接对这些美国人说：你值得更好。
56132,Els experts en les causes de la guerra li van donar una recepció mixta.,战争原因的专家给它一个混合的接待。
81372,9: Els russos solen evitar parlar de feina.,9：俄罗斯通常不会谈论工作。
147314,Això té dos avantatges: ingressos immediats i veritables proves amb els clients.,这样做有两个好处：立即的收入和真正的客户测试。
186966,"Tot i això, les empreses que operen a les Filipines han de ser conscients dels possibles reptes.",但是，在菲律宾经营的企业仍应了解一些潜在挑战。
196708,"Quan els diners britànics es van esgotar, els Estats Units els van reemplaçar a principis de 1917 amb préstecs encara més grans.",当英国的资金用尽时，美国在1917年初以更大的贷款取代了它。
233100,Llegeix més sobre Cooperació Científica Internacional,Readmoreabout国际科学合作
241293,A l'any següent vaig ser seleccionat per als Jocs Mundials de Trasplantaments a Argentina.,次年，我被选中了阿根廷的世界移植运动会。
251374,"Si no puc escoltar les teves influències, no confio en tu com a músic.",如果我不能听到你的影响，我不相信你作为一个音乐家。
256811,"La majoria de la gent camina menys de 3000 passos al dia, i si podeu caminar 1 km al dia, trobareu que el seu cos realment està canviant lentament.",大多数人每天步行不到3000步，而如果你每天能够步行1公里的话，你会发现你的身体真的在慢慢发生变化。
