linea,catalan,chino
5924,"8 Però tot i que era el Fill de Déu, va aprendre amb els seus patiments a ser obedient.",8虽然他是上帝之子，但是他在苦难中学会了顺从。
9918,Els que es jubilaran el 2020 o el 2030 ja estan actius a Facebook o Twitter.,那些将在2020年或2030年退休的人口，目前正活跃在Facebook或Twitter上。
33543,"Evan, vostè va escriure, ""Mai he vist una 10 química 10 parella de compatibilitat.""",埃文，你写的，“我从来没有见过10化学10兼容性的夫妇。”
60046,"Un cop rebem l'aprovació (anticipada), posarem ràpidament els arbres a disposició del públic.",一旦我们收到（预期）批准，我们将迅速向公众提供树木。
63715,"Així que vaig dir a l'Olga, l'Olga, li vaig dir, tenim un matemàtic a la família, no?",所以我说奥尔加，奥尔加，我说，我们有一个数学家在家庭，我们没有？
89984,"Les noies m'explicaven les seves històries, es volien suïcidar, volien morir, però l'ISIS no les deixava.",“这些女孩会告诉我她们的故事，她们想自杀，她们想死，但ISIS不让她们死。
110797,Aquesta vegada la pobra noia ni tan sols va discutir amb D'Artagnan; li ho va donar de seguida.,这一次，可怜的女孩甚至没有与D’artagnan争辩；她给了他一次。
118831,"A continuació, digueu als membres del grup que pensin en la certesa que els seus ANTS i NUTS són veritables.",下一步，告诉小组成员想想他们是多么确定他们的蚂蚁和NUT是真的。
121595,"Paul Haynes: Després lligava la femella, i després reforçava les fixacions al mascle.",保罗海恩斯：然后他会绑定女性，然后加强对男性的约束。
122043,"Afortunadament, la majoria de les persones no han d'experimentar aquests sentiments a la seva vida quotidiana; no obstant això, les persones amb discapacitat no tenen tanta sort.",幸运的是，大多数人在日常生活中不必经历这些感受；然而，残疾人就没有那么幸运了。
131053,En espanyol vol dir massa lletres.,在西班牙语里，它意味着太多的字母。
135150,"Per tant, si tens al voltant de 60 anys, això vol dir que has estat escoltant sobre el retorn de Crist durant tota la teva vida.",因此，如果您大约60岁，这意味著您一生都在听说基督的回归。
137324,"Així que van enviar el seu paper a Nature, a Gran Bretanya, on va ser acceptat.",于是他们把论文送到英国的《自然》，在那里被接受。
147451,"Diumenge vaig fer una cosa que poques vegades he fet els últims anys, gràcies a més responsabilitats i menys paciència a la meva vida.",星期天，我做了一些我近年来很少做的事情，这要归功于我生命中更多的责任和更少的耐心。
148513,"De vegades, quan intento entendre els motius d'una persona, faig un petit joc.",有时候，当我想知道一个人的动机时，我会玩一个小游戏。
169853,No hem vist mai els comunistes guanyar les eleccions nacionals.,我们从没见过共产主义者赢得全国选举。
194631,La teva roba pot estar bruta de pols ara; aviat seran gloriosament blancs.,现在你的衣服或许沾染了灰尘，不久就必变白。
208808,"Però això funciona per a ells i han estat feliçment casats durant molts anys, així que qui sóc jo per jutjar?",但这对他们很有用，他们已经幸福地结婚多年了，那么我该评判谁呢？
214614,"No importa com de gran o petit sigui, cada negoci és un actiu per a la nostra comunitat perquè les empreses no són entitats sense rostre.",无论规模多大或多小，每个企业对我们的社区来说都是一个资产，因为企业不是千篇一律的实体。
215946,"Una sèrie de controvertides reorganitzacions del gabinet el 2015 van acabar efectivament amb aquest consens, i Hamàs es va negar a reconèixer els nous ministres.",2015年一系列有争议的内阁重新洗牌有效地结束了这一共识，哈马斯拒绝承认新的部长。
231202,La causa és la mentida sobre la propietat i el que anomenaré la mentida palestina en particular.,原因就在于关于所有权的谎言，而我会特别称其为“巴勒斯坦谎言”。
236807,"Jo faig servir la majoria de les mateixes coses tecnològiques que tu, així que això va ser particularment útil.",我用的大部分技术都和你一样，所以这是特别有用的。
265220,Aquest canvi portarà efectivament tots els estats membres del CCG a l'índex.,这一变化将推动所有GCC成员国加入该指数。
268355,Utilitza dues (o tres) peces de vidre.,它运用两块（或三片）玻璃。
333985,"(b) Completar les importants reformes de gestió en curs en el manteniment de la pau de les Nacions Unides, que inclouen la provisió de nous llocs i el desenvolupament d'una capacitat de desplegament de 30 a 90 dies;",（b）完成联合国维和行动的重大管理改革，包括填补新员额并建立30天至90天部署能力；
340543,"Si es troba amb competència, la compleix o tria una altra línia de treball.",如果他遇到竞争，他满足它或选择另一条线的工作。
346364,"Si no convides Déu a ser el teu convidat d'estiu, no vindrà a l'hivern de la teva vida.",如果夏天你不邀请上帝成为你的客人，在你生命中的冬天他也不会来。
358074,Cal créixer en aquells sectors que estan creant bons llocs de treball per als joves perquè cada cop hi ha més joves que entren al mercat laboral.,你必须在行业那些为年轻人创造良好的就业机会，因为你有越来越多的年轻人在就业市场上出现增长。
382470,El temps és crucial: volem assegurar-nos que el pols de referència modificat es combinarà amb el pols OPO correcte.,时机非常重要——我们希望确保修改后的参考脉冲能与正确的OPO脉冲结合。
394618,Aconseguir que els mateixos 1000 usuaris acceptin un sistema centralitzat de gestió de projectes pot trigar des de mesos fins a un parell d'anys.,让这同样的1000名用户接受集中式项目管理系统则可能耗费数月到数年时间。
396404,Els demòcrates de Florida van dir que tenen bones raons per desconfiar.,佛罗里达的民主党人说，他们有理由保持警惕。
407922,"Poc després, París va anunciar plans gairebé idèntics.",不久之后，巴黎宣布了几乎一模一样的计划。
433847,Van donar 1000 ordinadors nous a 59 clubs de nens i nenes de tot Amèrica.,他们向全美59个男孩和女孩俱乐部捐赠了1000台新电脑。
450030,"Alhora, creiem que tenim una gran responsabilitat en la gestió d'aquesta gran comunitat de xarxes per ajudar a prevenir el terrorisme i els diferents tipus d'atacs.",“我们认为，我们在运营这个大型网络社区方面有很大的责任来帮助防止恐怖主义和不同的攻击点。
