linea,catalan,chino
7039,MacBook Air: petits però significatius canvis,MacBookAir：微小但有意义的变化
7160,"LH: Sí, en primer lloc, Itàlia t'estimo.",LH：是的，首先，意大利我爱你。
9365,"I de sobte, Arthur també la va veure.",然后突然间，亚瑟也看到了她。
24494,Aquest llibre ens ajudarà a respondre novament a la crida de l'apòstol a estimar-nos els uns als altres i viure a la llum.,本书将帮助我们回应使徒的呼吁；彼此相爱，活在光明中。
43073,Charlie podia llegir molt a la cara d'Anna.,查理可以在安娜的脸上读到很多东西。
51691,"Recordes aquell terrible assassí, Bert Stevens, que volia que el traguéssim l'any 87?",你还记得那个可怕的杀人犯，伯特史蒂文斯谁想让我们得到了他在87年？
52605,"No obstant això, Déu ens està dient específicament què passarà amb aquests judicis.",但是，上帝是具体地告诉我们什么发生以这些评断。
62630,"Aquesta no és la teva idea, aquesta és la creativitat d'una altra persona de la qual ara t'estàs beneficiant.",这不是你的创意，这是别人的创造力，你现在正从中获益。
78077,O ens sentim bloquejats en un projecte en particular.,或者我们感觉受困于某个特定的项目之中。
90677,"Mai no han de pensar que són més importants a Els meus ulls, perquè estimo tothom.",他们绝不要认为自己在我眼中是更重要的，因为我爱每个人。
105126,"També ha estat considerada durant molt de temps una potencial candidata presidencial, però insisteix que no es presentarà el 2020.",长期以来，她一直被认为是潜在的总统候选人——但她坚持说不会在2020年参选。
144183,"'Pregunta-li als teus joves, i ells et diran.",问问你的年轻人，他们必指示你。
161684,Però les dues empreses no van revelar com van recuperar les pèrdues.,但两家公司没有透露他们如何追回损失。
175863,Alguns a l'àmbit dels museus creuen haver-ne trobat un.,博物馆领域的一些人认为他们已经找到了一个方法。
198526,"Això ens porta de tornada a Harvey, Irma i la connexió amb el canvi climàtic.",这让我们回到了哈维、Irma和气候变化的联系。
200602,"En primer lloc, no ens diu la seva edat, ni això dels homes de la seva vida.",第一，她不告诉我们她的年龄，或是她生命中的男人。
204082,"Per tant, aquesta reparació de l'Estació Espacial Internacional requeriria humans.",因此修复国际空间站需要人类。
244122,Has de pensar en la teva gent ara.,你现在必须想想你的人民。
