linea,tipo,razon,texto_original,porcentaje_automatico,detalles_base,detalles_avanzados,texto_catalan,texto_chino
30569,eliminacion_catalan,caracteres_problematicos: {'“'},“Després vam infectar aquests porcs i porcs de control; els porcs sense CD163 mai es van emmalaltir.,,,,,
159611,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Per descomptat, en realitat hi ha diverses varietats d'“esquerra”, però realment ens enfrontem a due...",,,,,
160093,eliminacion_catalan,caracteres_problematicos: {'”'},"Ningú no pot fugir de la veritat”, va dir.",,,,,
240599,eliminacion_catalan,caracteres_problematicos: {'”'},Volen posar l'OTAN al servei de l'Estat Islàmic?”,,,,,
242256,eliminacion_catalan,caracteres_problematicos: {'%'},"Òbviament, aquest pla és contraproduent el 90% de les vegades, però per a les persones que menteixen...",,,,,
251702,eliminacion_catalan,caracteres_problematicos: {'·'},"El 1915 va ser arrestada (l'oposició oberta a la guerra s'havia tornat il·legal a Alemanya), i va pa...",,,,,
253643,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“Les nostres tarifes són en resposta a la seva de 270 per cent en productes lactis!”,,,,,
315218,eliminacion_catalan,caracteres_problematicos: {'”'},"El liti ja és un metall, així que per què no utilitzar el liti per si mateix?”",,,,,
336983,eliminacion_catalan,caracteres_problematicos: {'%'},L'embaràs i els nounats són un factor 100% decisiu per a mi.,,,,,
641215,eliminacion_catalan,caracteres_problematicos: {'·'},"Quan el projecte de llei d'immigració va col·lapsar al Senat el 28 de juny del 2007, el mal estava f...",,,,,
655940,eliminacion_catalan,caracteres_problematicos: {'“'},“El canvi climàtic ja ha provocat greus danys econòmics i les coses només empitjoraran si no es pren...,,,,,
724739,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","La transició cap a un “sistema energètic verd i baix en carboni” no només és factible, sinó desitjab...",,,,,
769933,eliminacion_catalan,caracteres_problematicos: {'#'},Estem #FullSpeedAhead sense un DIME de diners del PAC corporatiu.,,,,,
814292,eliminacion_catalan,caracteres_problematicos: {'·'},Depken i els seus col·legues busquen ara incorporar aquesta variable al seu model.,,,,,
914315,eliminacion_catalan,caracteres_problematicos: {'·'},Els sistemes intel·ligents de gestió del trànsit tenen almenys tres avantatges principals.,,,,,
931989,eliminacion_catalan,caracteres_problematicos: {'·'},"Per example, alguns detallistes argumenten que la il·luminació brilliant estimula la compra.",,,,,
978698,eliminacion_catalan,caracteres_problematicos: {'“'},“Estic interessat en tu i en el teu cos.,,,,,
1001326,eliminacion_catalan,caracteres_problematicos: {'·'},El nostre servei d'assistència per a la instal·lació està dissenyat perquè Red Hat Linux funcioni al...,,,,,
1110935,eliminacion_catalan,caracteres_problematicos: {'“'},"“Vaig pensar que avui per fi podríem fer un pas endavant, encara que sigui dolorós.",,,,,
1243088,eliminacion_catalan,caracteres_problematicos: {'–'},– 5 models diferents de cotxes que tenen especificacions tècniques i de maquinari diferents entre si...,,,,,
1311136,eliminacion_catalan,caracteres_problematicos: {'”'},"Hi ha un gran món allà fora esperant-te”, va dir.",,,,,
1399162,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Recordeu que “la ciutat brilliant al turó” només es pot construir amb els recursos que l'economia no...,,,,,
1475917,eliminacion_catalan,caracteres_problematicos: {'·'},Va ser només en observar l'activitat de centenars de cèl·lules que Tsao i els seus col·legues van po...,,,,,
1540378,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Jefferson va exigir ja el 1813, “que el dret a emetre diners hauria de ser pres dels bancs i restitu...",,,,,
1559095,eliminacion_catalan,"caracteres_problematicos: {'”', '“', '%'}","“Ara mateix a l'Índia, només el 12% de la població és de classe mitjana.”.",,,,,
1668021,eliminacion_catalan,caracteres_problematicos: {'%'},"Ajudar els estudiants a obtenir una educació de qualitat requereix recursos i, amb un 40% de la pobl...",,,,,
1686154,eliminacion_catalan,caracteres_problematicos: {'·'},"També està treballant en altres aeronaus, satèl·lits i sistemes de comunicació a terra per ajudar a ...",,,,,
1726584,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",El Buda va dir: “Tota la vida és patiment” i la majoria de nosaltres passats una certa edat només po...,,,,,
1886780,eliminacion_catalan,caracteres_problematicos: {'–'},"Ens enfrontem ara a tot el contrari als Estats Units, que és aquest tsunami de dones, en particular ...",,,,,
1893729,eliminacion_catalan,caracteres_problematicos: {'·'},"Per example, si comenceu a escriure ""Voleu anar a?"", el telèfon us suggerirà ""sopar"" o ""pel·lícula"" ...",,,,,
1973409,eliminacion_catalan,caracteres_problematicos: {'·'},"Ara tenen l'oportunitat d'apel·lar, però hi ha una por real sobre el que podria venir després.",,,,,
2010268,eliminacion_catalan,caracteres_problematicos: {'/'},"Alhora, l'etiqueta indicarà clarament el nivell de perill/branca/grup i el número de peça de la bate...",,,,,
2235313,eliminacion_catalan,caracteres_problematicos: {'“'},"“En primer lloc, intentaria esbrinar què és aquesta cosa de plàstic.",,,,,
2342247,eliminacion_catalan,"caracteres_problematicos: {'»', '«'}","La meva resposta a la pregunta sobre aquest tema és: «Sí, les TU poden fer-ho millor, però no sols».",,,,,
2356481,eliminacion_catalan,caracteres_problematicos: {'·'},Mai voldríem utilitzar el petroli com a arma o prendre cap acció il·legal... però si els Estats Unit...,,,,,
2397408,eliminacion_catalan,caracteres_problematicos: {'»'},No es tracta només de minories: tota la nació s'enfronta al problema de la injustícia perquè tots so...,,,,,
2454482,eliminacion_catalan,caracteres_problematicos: {'—'},"Al final d'altres 24 hores, l'ou va aconseguir més de 42 milions de 'M'agrada' — més que qualsevol p...",,,,,
2499435,eliminacion_catalan,caracteres_problematicos: {'·'},"Qiandaqun va dir que al món actual molts temes importants com la crisi financera, la crisi energètic...",,,,,
2610467,eliminacion_catalan,caracteres_problematicos: {'·'},Aquesta col·laboració garanteix que els futurs clients alemanys de la indústria de productes frescos...,,,,,
2668098,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“També hi podria haver alguns metalls que entren a la columna d'aigua, així que hi ha preocupacions ...",,,,,
2702747,eliminacion_catalan,caracteres_problematicos: {'–'},Personal i familiar – Canvis en la seva vida o en la vida d'un ésser estimat.,,,,,
2853385,eliminacion_catalan,caracteres_problematicos: {'>'},> Estats Units condemna la detenció de manifestants pacífics a l'Iran,,,,,
2870332,eliminacion_catalan,caracteres_problematicos: {'·'},"""Gràcies per la seva excel·lent orientació.",,,,,
3043247,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Es suggereix que la visita podria “obrir les ments musulmanes de tot el món per comprendre la natura...,,,,,
3076910,eliminacion_catalan,caracteres_problematicos: {'·'},"A través d'aquest esforç col·laboratiu únic, Sunrider ha contribuït a la missió de la Societat de ""c...",,,,,
3111205,eliminacion_catalan,caracteres_problematicos: {'·'},"Si això va ser deliberat, va ser condemnadament intel·ligent; va fer la impressió que el sostenia a ...",,,,,
3135553,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Si una parada no és cridada aviat, 75 per cent dels ciclistes serà un exèrcit d'invàlids dins dels ...",,,,,
3227953,eliminacion_catalan,caracteres_problematicos: {'%'},"Durant el període soviètic, Bielorússia es considerava ""Silicon Valley"", perquè solia fabricar més d...",,,,,
3244691,eliminacion_catalan,"caracteres_problematicos: {'·', '–'}","El pare, de 38 anys, es troba entre els 175.000 refugiats a Malàisia, on fa un any va arribar al pod...",,,,,
3355344,eliminacion_catalan,caracteres_problematicos: {'$'},"La majoria dels nord-americans, diu Elliott, ""creuen que els contribuents van gastar $700 milions de...",,,,,
3623628,eliminacion_catalan,caracteres_problematicos: {'%'},"Més de dos terços dels metges (68%) van dir que en els casos, el demandant va rebre fins a dòlars; e...",,,,,
3695996,eliminacion_catalan,caracteres_problematicos: {'–'},"El que volen no és fer marxa enrere a la globalització, sinó crear noves institucions i mecanismes d...",,,,,
3763211,eliminacion_catalan,caracteres_problematicos: {'·'},"Niakan va enviar la seva sol·licitud el 2015, detallant el pla i la intenció d'utilitzar CRISPR per ...",,,,,
3807617,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","Avui dia, la tendència més important és “Copied from China” o empreses nord-americanes que copien la...",,,,,
3810841,eliminacion_catalan,caracteres_problematicos: {'“'},“Si fos una dona russa seria lesbiana.,,,,,
3838512,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",Veiem “ocell” i gairebé ho descartem.,,,,,
3856163,eliminacion_catalan,caracteres_problematicos: {'“'},"“Quan vaig saber que venia a l'Arsenal, vaig pensar immediatament en els nois francesos que juguen a...",,,,,
3859030,eliminacion_catalan,caracteres_problematicos: {'/'},Prova A / B per veure què funciona millor i què no funciona en absolut.,,,,,
3901649,eliminacion_catalan,caracteres_problematicos: {'“'},"“Mentre era allà, el meu amic fotògraf Karim Ben-Khelifa em va suggerir viatjar al Congo, on la guer...",,,,,
3926036,eliminacion_catalan,caracteres_problematicos: {'“'},"Quan se li va preguntar què va fer que l'equip tingués tant d'èxit, va afegir: “La nostra defensa ha...",,,,,
4005352,eliminacion_catalan,"caracteres_problematicos: {']', '['}",I tots els països van venir a Egipte a Josep per comprar [blat de moro]; perquè la fam estava [tan] ...,,,,,
4075468,eliminacion_catalan,caracteres_problematicos: {'·'},Les noves cèl·lules solars us ofereixen la possibilitat d'imprimir panells solars i enganxar-los a l...,,,,,
4106043,eliminacion_catalan,caracteres_problematicos: {'·'},"El tipus de producte també dicta parcialment quant poden cobrar les empreses per ell, on han de col·...",,,,,
4181742,eliminacion_catalan,"caracteres_problematicos: {'<', '>'}","Al<unk>ush, un lloc prop de Mossul, conté una tomba que es diu que és la de Nahum; però la tradició ...",,,,,
4285642,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",World Seafood Shanghai s'adhereix al “comerç de productes aquàtics B2B” i lidera el desenvolupament ...,,,,,
4379599,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}",“Sabem sens dubte que el nostre clima està canviant i el nostre temps s'està tornant més extrem a ca...,,,,,
4385183,eliminacion_catalan,caracteres_problematicos: {'←'},← Colòmbia: els joves realitzen accions antiimperialistes,,,,,
4489358,eliminacion_catalan,caracteres_problematicos: {'·'},Col·laboracions amb altres YouTubers,,,,,
4510706,eliminacion_catalan,caracteres_problematicos: {'·'},"Davant l'últim pas de la mort d'un ésser estimat, pensa que tindràs una cerimònia per a tu, pot ser ...",,,,,
4639070,eliminacion_catalan,caracteres_problematicos: {'»'},"Noi, mai em van dir que seria tan difícil!: una xerrada de Stewart Bailey el 18 d'agost de 2010 »",,,,,
4707453,eliminacion_catalan,caracteres_problematicos: {'“'},“Aquestes accions estan enviant un senyal implícit però molt clar als mercats: Un dòlar més feble és...,,,,,
4717956,eliminacion_catalan,"caracteres_problematicos: {'”', '“'}","“Neu”, va dir amb incertesa.",,,,,
4811448,eliminacion_catalan,caracteres_problematicos: {'—'},Vaig escriure sobre les meves frustracions en intentar aconseguir una atenció i un tractament decent...,,,,,
4836961,eliminacion_catalan,caracteres_problematicos: {'“'},"“Té 12 anys i fa força por, aquest grup d'edat està jugant a penjar-se i veure quant de temps poden ...",,,,,
4839269,eliminacion_catalan,caracteres_problematicos: {'—'},"—Ui, poble egipci, els vostres germans són a la plaça... Us quedareu callats fins que s'acabi el gen...",,,,,
4858450,eliminacion_catalan,caracteres_problematicos: {'%'},"En un moment de la campanya va parlar d'una meta d'inflació del 3%, tot i que sembla haver-la retall...",,,,,
4864176,eliminacion_catalan,caracteres_problematicos: {'”'},Deixeu-me dir-vos que aquest símbol en si mateix no significa cap concepte de classe.”.,,,,,
4883508,eliminacion_catalan,caracteres_problematicos: {'→'},"Ara que som Nouryon, estem posant encara més focus en el que es necessita per ser un líder mundial d...",,,,,
4905617,eliminacion_catalan,caracteres_problematicos: {'%'},"El 85% dels nostres equips interns, inclosos alguns dels llocs més alts, són dones.",,,,,
4918903,eliminacion_catalan,caracteres_problematicos: {'°'},"Ha començat a descompondre's en 140 °C, i a 170 °C es descompon més ràpidament.",,,,,
4932810,eliminacion_catalan,caracteres_problematicos: {'/'},"Si això t'interessa, aquí podràs trobar altres definicions/opinions sobre Big Data (de més de 40 líd...",,,,,
5053391,eliminacion_catalan,caracteres_problematicos: {'·'},Article 15 La unitat de sol·licitud del projecte declararà el projecte mitjançant el sistema de decl...,,,,,
5094385,eliminacion_catalan,caracteres_problematicos: {'/'},"També aprendràs a investigar el mercat, desenvolupar conceptes de negoci i gestionar projectes de de...",,,,,
5107714,eliminacion_catalan,caracteres_problematicos: {'•'},"• Aquests són els mateixos poders demoníacs amb què hem de tractar, però, gràcies a Déu, Jesús els v...",,,,,
5273592,eliminacion_catalan,caracteres_problematicos: {'·'},"Com va observar l'economista Christopher A. Sims, premi Nobel, el 2003, en el passat es va assumir q...",,,,,
5307004,eliminacion_catalan,caracteres_problematicos: {'–'},"Tot i que encara no ha presentat oficialment el servei, no hi ha dubte que Apple està treballant en ...",,,,,
5494855,eliminacion_catalan,caracteres_problematicos: {'‘'},‘Big data' és una inversió en la natura i el benestar humà,,,,,
5653861,eliminacion_catalan,caracteres_problematicos: {'%'},"Vermont era l'estat menys religiós, mentre que Mississippi ho era, ja que el 61% dels residents deie...",,,,,
5666641,eliminacion_catalan,caracteres_problematicos: {'“'},"“La temporada que ve veurem com canvia i en dos i tres anys crec que cada any és més difícil, la int...",,,,,
5795736,eliminacion_catalan,caracteres_problematicos: {'%'},"El 1924, segons estudis realitzats a Sant Petersburg, aproximadament entre el 70 i el 80% dels sense...",,,,,
5805143,eliminacion_catalan,"caracteres_problematicos: {']', '“', '['}","“Imagina que pots fer una foto i surt un model 3D, el que significa que ara pots mirar aquesta escen...",,,,,
5861455,eliminacion_catalan,caracteres_problematicos: {'·'},"Totes les instal·lacions es mantenen com els altres parcs temàtics de Disney, i les botigues accepte...",,,,,
6006451,eliminacion_catalan,caracteres_problematicos: {'”'},Estic segur que no volen enfrontar-se a Turquia ni a les forces armades turques”.,,,,,
6039673,eliminacion_catalan,caracteres_problematicos: {'“'},"Fa una setmana un company de Catia, un bastió revolucionari a Caracas, descrivia així la situació: “...",,,,,
6152979,eliminacion_catalan,caracteres_problematicos: {'—'},"Com han lamentat diversos revisors, gairebé cada un dels controls del cotxe — incloent ajustaments p...",,,,,
6203753,eliminacion_catalan,caracteres_problematicos: {'·'},"En resum, la proporció és un element de disseny que sempre has de tenir en compte, però també t'has ...",,,,,
6212398,eliminacion_catalan,caracteres_problematicos: {'·'},"Tot i això, si les seves al·lèrgies requereixen injeccions al·lèrgiques, haurà d'anar a l'hospital c...",,,,,
6216582,eliminacion_catalan,caracteres_problematicos: {'·'},"Un cop va afirmar ser fan de Mani Ratnam i Shankar, mentre tuitejava sobre les seves pel·lícules.",,,,,
