linea,catalan,chino
4960,"En altres paraules, la meva estimada Olivia, no t'he demanat que facis res especialment inusual.",换言之，亲爱的奥利维亚，我没有要求你做任何特别不寻常的事。
19836,"L'expulsió occidental de 130 diplomàtics russos sembla una acció, i és molt millor que no fer res.",西方驱逐130名俄罗斯外交官的举动看起来无疑像是在采取行动——远比无所作为好。
25904,Després Sarah; els seus altres amics.,然后莎拉；她的其他朋友。
27656,Per què llegim aquí un comentari totalment incoherent i fora de tema de Russel (7)?,为什么我们在这里读到Russel（7）的一篇完全不连贯和脱节的主题评论呢？？
37075,"Donada la seva experiència en aquest camp, tots els avaluadors, actualment o anteriorment, han tingut alguna relació amb un o més dels sistemes de qualificació.",鉴于他们在这方面的经验，所有评价员目前或以前都与一个或多个评价制度有某种关系。
37205,Aleshores tens quatre dies només per construir un cotxe completament nou per a Monza.,然后你只有四天时间去为蒙扎而打造一辆全新的赛车。
47945,FP: Crec que la clau d'aquesta pregunta és adonar-se que el motor de cerca es pot utilitzar per a molts fins diferents.,FP：我认为这个问题的关键是要意识到搜索引擎可以用于许多不同的目的。
56677,Més de 75 estats membres de l'OMPI han signat el tractat.,超过75个WIPO成员国已签署了该条约。
101080,Em vaig fer molt de mal i no va ser gens divertit amb aquells metges nazis.,我受了重伤，跟那些纳粹医生在一起可不好玩。
137618,El terrorisme nuclear i els desastres naturals destruiran el nostre planeta.,核恐怖主义和自然灾害将会破坏我们的星球。
145990,Quins fenòmens socials són els més difícils de captar i descriure quantitativament?,哪种社会现象最难以理解和定量描述？
157941,"Si acceptem el testimoniatge de les persones, el testimoniatge de Déu és més gran.",人所作的见证我们尚且接受，上帝所作的见证就更大了。
159287,No m'importa el que digui cap conseller matrimonial.,我不管任何婚姻顾问怎么说。
165892,Richard Lander: Un dels principals objectius del 2017 és reduir el nombre de coses que cal seguir.,RichardLander：2017年我们的主要目标是减少你需要跟上的事情的数量。
169278,Sabien que el propietari havia mort a la casa la setmana anterior i que es deia Eugene Brown.,他们知道上周所有者已经在房子里死了，他的名字叫EugeneBrown。
196783,Qualsevol cosa que facis amb el teu gos també és un example per al teu gos.,不管你做什么与你的狗也是你的狗的例子。
207454,Quin example he d'estar fent per a tu... encara que semblin proporcionar un estudi sobre la reacció exagerada.,我必须为你做一个榜样……虽然他们似乎正提供着过度反应研究的例子。
228344,El problema és que els soldadors no sempre poden optar per utilitzar una tècnica different només perquè és més segura.,问题是，焊工不能总是选择使用不同的技术，只是因为它更安全。
236860,"Data Viz (IS590DV) és opcional, però es recomana.",数据即（is590dv）是可选的，但鼓励。
243568,Però l'assessor d'economia internacional del president diu que tenia altres compromisos per complir.,但是总统的国际经济顾问说，他还有其他承诺要尊重。
278169,El 29 d'agost va rebre la condemna més llarga de tots els 42 acusats en el cas del 'Fifagate'.,8月29日，他收到了“Fifagate”案中42名被告中任何一人的最长刑期。
316556,"Curiosament, l'estat actual del carrer Baldwin és el resultat d'una mala planificació.",有趣的是，Baldwin街目前的状况是由于规划不当导致的。
334297,"Tot i això, quan la gent és vella, la fàbrica de vitamina D no funciona.",但是，人上了年纪，维生素D工厂也不工作了。
336871,"Podries pensar que la gent sap que estàs agraït, així que no ho has de compartir.",你可能会认为，人们知道你是感激，所以你不必分享。
347972,"Em pregunto quant veu a aquesta profunditat, va pensar el well.",我不知道他在那个深度看到了多少，老人想。
357175,Mehdiyev també va assenyalar que l'ús del sistema del Corredor Verd és el resultat de les reformes reeixides dutes a terme al país.,Mehdiyev还指出，绿色走廊系统的使用是该国成功改革的结果。
